message_id	ttr	speaker	lang	ltype	topic	topicstarter	topicstarter_lang	topicstarter_ltype
post14992969	0.495	Cypherpunk	US, English	L1	post14992880	Aidensuh	Korean	L2
post14982043	0.5	owlman5	English-US	L1	post14981981	Tenacious Learner	Spanish	L2
post14968103	0.61	Truffula	English - USA	L1	post14968084	Bessonoff	Russian	L2
post14968146	0.67	Enquiring Mind	English - the Queen's	L1	post14967497	FlowLife	Russian	L2
post14962495	0.495	Cenzontle	English, U.S.	L1	post14962399	xunilxunil	Urdu	L2
post14961477	0.575	owlman5	English-US	L1	post14961460	screamerer	Arabic	L2
post14954176	0.51	entangledbank	English - South-East England	L1	post14954157	High on grammar	Farsi	L2
post14956456	0.64	Cagey	English - US	L1	post14956319	niped11	Italian	L2
post14952164	0.65	Silver_Biscuit	English - UK	L1	post14952102	onitamo	Serbo-Croatian	L2
post14948953	0.605	entangledbank	English - South-East England	L1	post14948897	Atom7	Est	L2
post14949194	0.54	sandpiperlily	English -- USA	L1	post14949188	VicNicSor	Russian	L2
post14941010	0.46	James Brandon	English + French - UK	L1	post14939339	tankabbot	Russian/English	L1
post3952	0.58	VenusEnvy	English, United States	L1	post3859	Antonio	Mexico/Spanish	L2
post14934114	0.58	bennymix	English (American).	L1	post14933518	atakeris	Latvian	L2
post14911333	0.645	MilkyBarKid	British English	L1	post14911219	EdisonBhola	Korean	L2
post14908573	0.45	Forero	USA English	L1	post14908512	halbert	Mandarin Chinese, Shanghai Dialect	L2
post14908856	0.55	MattiasNYC	Swedish	L2	post14908836	mohsen.amiri	persian	L2
post14906415	0.53	MattiasNYC	Swedish	L2	post14906218	Sun14	Chinese	L2
post14906554	0.635	JustKate	English - US	L1	post14906447	Fumiko Take	Vietnamese	L2
post14896673	0.595	Scholiast	English - UK	L1	post14896508	giuggiola91	Italian	L2
post14890144	0.525	MilkyBarKid	British English	L1	post14890119	flyingcat2008	china,chino	L2
post14890691	0.5	e2efour	UK English	L1	post14890604	tvigh	Hungarian	L2
post14890117	0.45	MilkyBarKid	British English	L1	post14888780	Karen123456	Malaysia English	L1
post14878417	0.565	sandpiperlily	English -- USA	L1	post14878406	ironman2012	Chinese	L2
post14874251	0.63	Copyright	American English	L1	post14874210	BlaBlaGirl2	German	L2
post14862370	0.59	Thomas Tompion	English - England	L1	post14862184	jexrry_nam	Cantonese	L2
post5548200	0.6	Waylink	English (British)	L1	post5547942	Hole	Croatia - Croatian	L2
post14856868	0.41	Forero	USA English	L1	post14856719	Wordsmyth	Native language: English (BrE)	L1
post10773945	0.645	EStjarn	Spanish	L2	post10722504	Norm	Spanish - Argentina	L2
post14845269	0.55	PaulQ	English - England	L1	post14845220	Minty.zmk	Chinese	L2
post14842460	0.755	se16teddy	English - England	L1	post14842430	halmom	korean	L2
post14841242	0.54	owlman5	English-US	L1	post14840805	kubi77	Spanish	L2
post14837762	0.55	Egmont	English - U.S.	L1	post14837745	fewfewqa	German-Germany	L2
post11581768	0.515	JulianStuart	English (UK then US)	L1	post11581714	Takahero	Japanese	L2
post14823616	0.44	entangledbank	English - South-East England	L1	post14823109	longxianchen	chinese	L2
post8728258	0.515	Copyright	American English	L1	post8728005	zorspas	Turkish in lieu of Zazakî	L2
post14802508	0.5	wandle	English - British	L1	post14802339	LuckyDragonlet	Mandarin Chinese	L2
post14797276	0.54	Mrs JJJ	English (British)	L1	post14797206	Silver	Chinese,Cantonese,Sichuan dialect	L2
post14795801	0.615	tedfromtoronto	bilingual CE/AE, understand BE	L2	post14795640	Hannouschka	Swedish	L2
post14795332	0.66	Copyright	American English	L1	post14795323	peter199083	Mandarin	L2
post14776825	0.555	park sang joon	Korean	L2	post14775522	Truffula	English - USA	L1
post14765899	0.645	Biffo	English - England	L1	post14765883	wanabee	Japanese	L2
post14766643	0.52	Truffula	English - USA	L1	post14765762	Mher85	Armenian	L2
post14762916	0.715	Cagey	English - US	L1	post14760922	Lavis Chen	Chinese -  Liaoning Province	L2
post5627697	0.59	liliput	U.K. English	L1	post5627616	BODYholic	Chinese Cantonese	L2
post14730310	0.46	Forero	USA English	L1	post14730240	Andygc	British English	L1
post14720650	0.54	Thomas Tompion	English - England	L1	post14720531	hirashin	native Japanese and speaks a little English	L1
post14719739	0.645	JamesM	English, USA	L1	post14719710	zoltankr	Hungarian	L2
post14715193	0.585	suzi br	English / England	L1	post14714986	azz	armenian	L2
post14707480	0.505	Enquiring Mind	English - the Queen's	L1	post14707303	Paranoic	czech	L2
post14698967	0.53	Truffula	English - USA	L1	post14696566	hunpo2	KOREAN	L2
post14683766	0.53	Buman_heing	russian	L2	post14683695	summer breeze	Japanese	L2
post14684243	0.515	Enquiring Mind	English - the Queen's	L1	post14684186	Jerzy_S	Polish	L2
post14664596	0.61	MattiasNYC	Swedish	L2	post14664556	LV4-26	France French	L2
post14669475	0.675	Enquiring Mind	English - the Queen's	L1	post14667964	Mikoli	Slovenian	L2
post14665756	0.69	Tisroc	English - U.S.	L1	post14665729	danielthesea	Spanish - Argentina	L2
post14657718	0.465	Thomas Tompion	English - England	L1	post14657603	park sang joon	Korean	L2
post3068235	0.55	panjandrum	English-Ireland (top end)	L1	post3067807	kan3malato	Italia/Italiano	L2
post14655714	0.5	entangledbank	English - South-East England	L1	post14655647	xunilxunil	Urdu	L2
post14655531	0.465	entangledbank	English - South-East England	L1	post14655493	Fer__ito	Español - España	L2
post14645048	0.535	Thomas O'Maley	Serbian	L2	post14644682	park sang joon	Korean	L2
post14650973	0.5	Dawnstar	Hungarian	L2	post14650791	hhtt	Turkish	L2
post14647553	0.54	rhitagawr	British English	L1	post14647465	Nadia123	persia	L2
post14641250	0.6	JustKate	English - US	L1	post14641225	fiatlux	French	L2
post14630658	0.575	suzi br	English / England	L1	post14630639	Xavier da Silva	Portuguese - Brazil	L2
post14619224	0.56	englisheer	English - Australian	L1	post14618934	Sasha G	Russian	L2
post14608091	0.51	entangledbank	English - South-East England	L1	post14608041	Donna_chan	Vietnamese	L2
post14604642	0.56	entangledbank	English - South-East England	L1	post14604619	Sasha G	Russian	L2
post14576847	0.61	Cagey	English - US	L1	post14576753	TomPullings	Georgian	L2
post14567996	0.43	Liam Lew's	German	L2	post14567958	JunJiBoy	Cantonese	L2
post14565928	0.605	Cagey	English - US	L1	post14565895	endo.scourge	Arabic	L2
post14566191	0.555	entangledbank	English - South-East England	L1	post14566035	Tenacious Learner	Spanish	L2
post14565373	0.615	vincix	Romanian	L2	post14565343	Readomingues	Portuguese - Brazil	L2
post14554794	0.475	PaulQ	English - England	L1	post14554748	youngbuts	korean	L2
post14554843	0.72	entangledbank	English - South-East England	L1	post14554821	fh3579	Chinese	L2
post14545952	0.665	e2efour	UK English	L1	post14545878	everpine	Korean	L2
post14377735	0.66	Copyright	American English	L1	post14377731	sisse nar	Korean	L2
post12187513	0.5	wandle	English - British	L1	post12186603	Julianus	Korean	L2
post14539741	0.465	James Brandon	English + French - UK	L1	post14539608	JungKim	Korean	L2
post14536774	0.55	Mark Teacher	American English	L1	post14536748	Mark Teacher	American English	L1
post7612587	0.635	GreenWhiteBlue	USA - English	L1	post7612526	HerMorningElegance	German	L2
post14523624	0.54	entangledbank	English - South-East England	L1	post14523532	Cholo234	American English	L1
post14522274	0.505	Egmont	English - U.S.	L1	post14522208	Sopromat	Russian	L2
post14522252	0.505	MattiasNYC	Swedish	L2	post14522059	searcher123	Farsi/Persian/فارسي	L2
post14518286	0.58	e2efour	UK English	L1	post14518142	VicNicSor	Russian	L2
post14506847	0.625	entangledbank	English - South-East England	L1	post14506700	Fumiko Take	Vietnamese	L2
post14505968	0.525	owlman5	English-US	L1	post14505905	Yoshihiro	Japanese	L2
post13263887	0.5	Gabbro	Canadian English	L1	post13263668	greenale90	Italian	L2
post14481323	0.67	Cagey	English - US	L1	post14481098	Quinny66	Russian - Russia	L2
post14480329	0.585	newdvd	English - the United States	L1	post14480079	IceJB	Mandarin	L2
post14482773	0.435	EStjarn	Spanish	L2	post14479921	azz	armenian	L2
post14476892	0.31	figgles	American English	L1	post14476787	wisdom-seeker	Castellano Argentina	L2
post1485611	0.59	MissFit	English, U.S.	L1	post1485034	Dale Texas	English USA	L1
post14473978	0.58	boozer	Bulgarian	L2	post14473483	Torontonian94	English - Canadian	L1
post14466505	0.51	Warsaw Will	English - UK	L1	post14466270	Hiden	japanese	L2
post14465541	0.5	entangledbank	English - South-East England	L1	post14465505	heidi himmel	German	L2
post14442673	0.625	EStjarn	Spanish	L2	post14441197	yue86231	chinese	L2
post14407926	0.675	entangledbank	English - South-East England	L1	post14407898	我为英语狂	Chinese	L2
post14440100	0.535	entangledbank	English - South-East England	L1	post14439962	skydown13	Mandarin	L2
post14438414	0.615	Cagey	English - US	L1	post14438366	xxberenyixx	Hungarian	L2
post14355017	0.64	Étoile du Nord	English - Canada	L1	post14354933	rranyin	Chinese	L2
post14416198	0.49	entangledbank	English - South-East England	L1	post14416076	Tsuneo	français	L2
post14418044	0.57	Enquiring Mind	English - the Queen's	L1	post14417990	damita.jo	Polish	L2
post14397721	0.56	Chimon	English - United States	L1	post14395751	abcde1996	Chinese(Mandarin as well as Wu-chinese)	L2
post14403081	0.605	dharasty	American English	L1	post14403070	yue86231	chinese	L2
post12676479	0.76	se16teddy	English - England	L1	post12676471	sami33	arabic	L2
post14381050	0.555	nazrhyn	English - US	L1	post14380721	Chigch	Mongolian	L2
post14376960	0.565	Geo.	UK English (SE England)	L1	post14376695	Haley9	Polish - Warsaw	L2
post14375743	0.49	entangledbank	English - South-East England	L1	post14375726	raymondaliasapollyon	Chinese	L2
post14357457	0.5	Biffo	English - England	L1	post14357444	sam980	farsi	L2
post14357043	0.54	Packard	USA, English	L1	post14356977	merquiades	English (US Northeast)	L1
post14354960	0.665	Étoile du Nord	English - Canada	L1	post14354930	Drummer Chick	Russian - Russia	L2
post14343936	0.475	JulianStuart	English (UK then US)	L1	post14341991	Jasquil	vietnamese	L2
post14345058	0.62	MattiasNYC	Swedish	L2	post14344090	longxianchen	chinese	L2
post14339415	0.63	bennymix	English (American).	L1	post14339388	dual light	KOREAN	L2
post14327537	0.525	Copyright	American English	L1	post14327418	Kurigram	Bangla	L2
post14297557	0.605	applesarecyan	English - American	L1	post14297544	marsbeing	Chinese	L2
post14303312	0.535	Mrs JJJ	English (British)	L1	post14303176	stenka25	South Korea, Han-gul	L2
post14300788	0.59	Cagey	English - US	L1	post14300758	thtoan79	Vietnamese	L2
post14297378	0.535	dharasty	American English	L1	post14297152	Goleo8	Chinese	L2
post14288695	0.575	sdgraham	USA English	L1	post14288677	Square100	Vietnamese	L2
post14280966	0.64	Cagey	English - US	L1	post14280212	Stihii	Romanian	L2
post14281415	0.66	bennymix	English (American).	L1	post14281329	sisse nar	Korean	L2
post14271908	0.58	entangledbank	English - South-East England	L1	post14271828	Amber_1010	Chinese-Cantonese	L2
post14264990	0.59	Edinburgher	German/English bilingual	L1	post14264947	sunyaer	Chinese	L2
post14260021	0.59	Edinburgher	German/English bilingual	L1	post14259896	CathrineW	n/a	L2
post14250753	0.535	Edinburgher	German/English bilingual	L1	post14250674	Biffo	English - England	L1
post14248893	0.525	Edinburgher	German/English bilingual	L1	post14248854	popup	Chinese	L2
post14240398	0.6	owlman5	English-US	L1	post14240038	Leafka	Polish	L2
post14238886	0.275	Biffo	English - England	L1	post14238868	broken_chair	Korean	L2
post14231859	0.69	bennymix	English (American).	L1	post14231827	Amber_1010	Chinese-Cantonese	L2
post14171291	0.395	Thomas Tompion	English - England	L1	post14171151	acceleration	Chinese	L2
post14231558	0.63	owlman5	English-US	L1	post14231551	Hello_Agnes	Chinese	L2
post14180214	0.51	Cagey	English - US	L1	post14179342	kouninia	greek	L2
post14218049	0.45	owlman5	English-US	L1	post14218016	dumbfounded	persian	L2
post14210442	0.595	Egmont	English - U.S.	L1	post14210400	Happyweekend	Korean	L2
post14209184	0.555	owlman5	English-US	L1	post14208897	Ivee-san	Ukrainian	L2
post14201855	0.55	entangledbank	English - South-East England	L1	post14201483	moonglow	English – America	L1
post14201668	0.63	PaulQ	English - England	L1	post14201626	sb70012	Azerbaijani	L2
post14173795	0.565	boozer	Bulgarian	L2	post14173707	JungKim	Korean	L2
post14162309	0.59	MattiasNYC	Swedish	L2	post14160892	FortzaParis	Italian	L2
post14162332	0.49	MattiasNYC	Swedish	L2	post14160681	DUET	Bengali	L2
post14150212	0.42	TellDemISaidDat	Italiano	L2	post14149902	azz	armenian	L2
post12549329	0.57	entangledbank	English - South-East England	L1	post12549098	Budspok	Russian-Lübertsy	L2
post14143743	0.525	PaulQ	English - England	L1	post14143722	VicNicSor	Russian	L2
post14135482	0.485	Sparky Malarky	English - US	L1	post14135324	SelvaT	Tamil	L2
post14113866	0.65	owlman5	English-US	L1	post14113830	Buman_heing	russian	L2
post14111677	0.475	entangledbank	English - South-East England	L1	post14111594	Ericabert	chinese	L2
post14112282	0.495	entangledbank	English - South-East England	L1	post14111851	George1992	Czech	L2
post14109086	0.29	PaulQ	English - England	L1	post14109059	sb70012	Azerbaijani	L2
post14104035	0.59	Egmont	English - U.S.	L1	post14103867	OsamaAbdullah	Arabic	L2
post14103422	0.57	entangledbank	English - South-East England	L1	post14103385	Grux	Spanish	L2
post14098010	0.62	Glenfarclas	English (American)	L1	post14097926	paolo parigi	italian	L2
post14099856	0.535	Glenfarclas	English (American)	L1	post14099824	flyingcat2008	china,chino	L2
post14099469	0.515	MattiasNYC	Swedish	L2	post14099459	kuba kuba	Czech	L2
post14070263	0.535	entangledbank	English - South-East England	L1	post14069940	Caesats	Chinese	L2
post14074488	0.485	velisarius	British English (Sussex)	L1	post14074280	ALEX1981X	Italian	L2
post14062120	0.53	entangledbank	English - South-East England	L1	post14061860	gabanana	Greek	L2
post14055590	0.57	PaulQ	English - England	L1	post14055555	epistolario	Tagalog	L2
post14058104	0.525	JungKim	Korean	L2	post14057883	Thomas Tompion	English - England	L1
post14058096	0.65	Cagey	English - US	L1	post14053685	babaynagt	Italian	L2
post14033329	0.545	PaulQ	English - England	L1	post14033240	Tenacious Learner	Spanish	L2
post14032262	0.665	suzi br	English / England	L1	post14032250	Annettina	ITALIAN	L2
post14032411	0.575	PaulQ	English - England	L1	post14032301	baab	Vietnamese	L2
post14028031	0.58	boozer	Bulgarian	L2	post14027985	ALEX1981X	Italian	L2
post14019072	0.53	Keith Bradford	English (Midlands UK)	L1	post14019026	EmilioBoto	French	L2
post708669	0.46	panjandrum	English-Ireland (top end)	L1	post708538	Cristina_A	Italian, Switzerland	L2
post12279337	0.65	owlman5	English-US	L1	post12279305	bonbon2023	Korean(south)	L2
post13954809	0.38	PaulQ	English - England	L1	post13954728	ipipip	Mandarin Chinese普通话	L2
post7805318	0.51	JamesM	English, USA	L1	post7805116	Zejo	German	L2
post1403055	0.465	Sabelotodo	English, United States	L1	post1402806	Jessica2006	English	L1
post13935378	0.52	Enquiring Mind	English - the Queen's	L1	post13934671	GandalfMB	Bulgarian - Yellow Beach	L2
post13932219	0.635	WildWest	Turkish	L2	post13932205	QuangHai	Viet	L2
post13928897	0.585	Cagey	English - US	L1	post13928872	einarkri	Norwegian	L2
post13920308	0.45	entangledbank	English - South-East England	L1	post13920198	boggiee	Turkish	L2
post13905272	0.595	MilkyBarKid	British English	L1	post13905242	Bob8964	Chinese	L2
post13902498	0.57	Amber_1010	Chinese-Cantonese	L2	post13902460	Amber_1010	Chinese-Cantonese	L2
post13887625	0.63	KHS	USA - English L1	L1	post13887571	wanabee	Japanese	L2
post13886934	0.61	Copyright	American English	L1	post13886911	Nobu.0	Japanese	L2
post13881639	0.64	entangledbank	English - South-East England	L1	post13881590	xzeny	French	L2
post13879355	0.62	sdgraham	USA English	L1	post13879328	wanabee	Japanese	L2
post11357430	0.495	timtfj	UK English	L1	post11357103	eli7	Persian (Farsi)	L2
post13847864	0.63	KiwiPhilomath	English - New Zealand	L1	post13847832	bigsky888	chinese	L2
post13837386	0.55	entangledbank	English - South-East England	L1	post13837299	ezzetabi	Italian	L2
post13830369	0.675	Edinburgher	German/English bilingual	L1	post13830282	alber380095882	Chinese	L2
post13823153	0.455	PaulQ	English - England	L1	post13823130	VicNicSor	Russian	L2
post13822556	0.615	bennymix	English (American).	L1	post13822307	Len_	Russia, Russian	L2
post13427807	0.6	entangledbank	English - South-East England	L1	post13427775	Alascaropithecus	Russian	L2
post13797820	0.525	bennymix	English (American).	L1	post13797736	n_2n	Vietnamese	L2
post13788380	0.505	JamesM	English, USA	L1	post13788356	VicNicSor	Russian	L2
post13779080	0.515	JamesM	English, USA	L1	post13779043	GandalfMB	Bulgarian - Yellow Beach	L2
post13771196	0.565	entangledbank	English - South-East England	L1	post13771111	Skatinginbc	Mandarin 國語	L2
post13766420	0.615	compaqdrew	English - AE	L1	post13766316	erroranalysis	German	L2
post13754287	0.605	Grefsen	English - United States	L1	post13754181	heycristian	Chinese - Simplified	L2
post13750105	0.635	sdgraham	USA English	L1	post13750087	rambopark	KOREAN	L2
post13730806	0.57	Cagey	English - US	L1	post13730800	valdemar	Español mexicano	L2
post13726213	0.49	Edinburgher	German/English bilingual	L1	post13726074	Nicanniko	Polish	L2
post2603800	0.635	JamesM	English, USA	L1	post2603558	slowik	Polish	L2
post13724547	0.6	gramman	American English	L1	post13723884	meedherrero	French-Spanish	L2
post13679015	0.635	Edinburgher	German/English bilingual	L1	post13678918	GeogeHalin	Japanese	L2
post13714209	0.455	PaulQ	English - England	L1	post13714092	hong nam yang	Korean	L2
post13708382	0.52	kyrintethron	English - America	L1	post13708367	numberlessusername	English	L1
post13696425	0.67	PaulQ	English - England	L1	post13696363	A-friend	Persian (Farsi)	L2
post13685759	0.61	bennymix	English (American).	L1	post13685692	mistymood91	Vietnamese	L2
post13665292	0.54	bennymix	English (American).	L1	post13665214	avi7	Hindi	L2
post13658397	0.61	Florentia52	English - United States	L1	post13658385	GandalfMB	Bulgarian - Yellow Beach	L2
post10341258	0.535	entangledbank	English - South-East England	L1	post10341136	-Ricky-	Italy (Italian)	L2
post13421823	0.585	Egmont	English - U.S.	L1	post13421746	Hotmale	Polish	L2
post13650817	0.69	rhitagawr	British English	L1	post13650745	A-friend	Persian (Farsi)	L2
post13643760	0.545	entangledbank	English - South-East England	L1	post13643699	kinyo	English - USA	L1
post13639879	0.655	entangledbank	English - South-East England	L1	post13639852	afx	slovak	L2
post13629764	0.385	Thomas Tompion	English - England	L1	post13629521	boggiee	Turkish	L2
post13633998	0.59	entangledbank	English - South-East England	L1	post13633959	buoo	Korean	L2
post13633354	0.64	bennymix	English (American).	L1	post13633348	Ben pan	chinese	L2
post13627934	0.605	Thomas Tompion	English - England	L1	post13627879	sb70012	Azerbaijani	L2
post13622592	0.69	bennymix	English (American).	L1	post13622587	JI Seun	Korean	L2
post13622345	0.485	idialegre	USA English	L1	post13622181	jexrry_nam	Cantonese	L2
post13622567	0.635	Cagey	English - US	L1	post13622544	VTTM	Brazilian Portuguese	L2
post13619230	0.47	Cagey	English - US	L1	post13619205	Avanpost	Russian	L2
post13618868	0.61	bennymix	English (American).	L1	post13618770	susantash	Español de Uruguay	L2
post13594198	0.52	bennymix	English (American).	L1	post13594094	reenlove	Korean	L2
post13612073	0.595	entangledbank	English - South-East England	L1	post13612028	cielbleu92	Korean	L2
post13611947	0.55	entangledbank	English - South-East England	L1	post13611908	yakor	Russian	L2
post13606378	0.59	Beryl from Northallerton	British English	L1	post13606279	Ben pan	chinese	L2
post13589982	0.59	Comma use	American English	L1	post13597123	Comma use	American English	L1
post1759487	0.545	Pink bubbles	American English - United States	L1	post1759310	paddycarol	Chinese, China	L2
post13580778	0.57	The Prof	England, English	L1	post13580672	Ben pan	chinese	L2
post13527305	0.415	PaulQ	English - England	L1	post13526664	VicNicSor	Russian	L2
post13569614	0.425	Edinburgher	German/English bilingual	L1	post13569548	Dingdongdong	Bân-lâm-gú /Chinese   China	L2
post13567653	0.64	morior_invictus	Slovak	L2	post13567161	Amir Karbakhsh	Farsi	L2
post13561814	0.52	owlman5	English-US	L1	post13561789	WoCaLei~	Mandarin	L2
post13554862	0.47	entangledbank	English - South-East England	L1	post13554751	mark89	Serbian	L2
post13552119	0.68	sdgraham	USA English	L1	post13552099	GeogeHalin	Japanese	L2
post13534679	0.49	Edinburgher	German/English bilingual	L1	post13534588	Jeepster	Russian	L2
post13531997	0.44	Cagey	English - US	L1	post13531979	jexrry_nam	Cantonese	L2
post13525082	0.615	Enquiring Mind	English - the Queen's	L1	post13524853	kevinxu8888	Chinese	L2
post13511260	0.34	PaulQ	English - England	L1	post13511108	hboo	Chinese	L2
post13490263	0.46	lapdwicks	Sinhala	L2	post13490168	rapadox	Slovak & Czech	L2
post13489236	0.47	wandle	English - British	L1	post13488468	Psychoo22	German - Germany	L2
post13483259	0.63	LV4-26	France French	L2	post13482982	WildWest	Turkish	L2
post13482531	0.605	Hau Ruck	English - U.S.	L1	post13482490	lapot	Español	L2
post13469122	0.295	exgerman	English but my first language was German	L1	post13468980	rapadox	Slovak & Czech	L2
post13453807	0.575	rhitagawr	British English	L1	post13453783	CuervoGold	Spanish	L2
post13467853	0.47	Cagey	English - US	L1	post13467823	xgll004	Chinese	L2
post13461988	0.545	entangledbank	English - South-East England	L1	post13461876	Vjean	filipino	L2
post13447652	0.58	entangledbank	English - South-East England	L1	post13447591	Kurosh	Persian	L2
post13443729	0.395	Liam Lew's	German	L2	post13443238	devour	HINDI	L2
post13438465	0.585	entangledbank	English - South-East England	L1	post13438434	hothead2692	British England	L2
post13438073	0.33	Rover_KE	British English	L1	post13438044	Doc14	Ukrainian	L2
post13437044	0.625	Cagey	English - US	L1	post13436092	DUET	Bengali	L2
post13427933	0.595	Biffo	English - England	L1	post13427917	niina	Polish	L2
post13427933	0.595	Biffo	English - England	L1	post13427917	niina	Polish	L2
post13418714	0.56	entangledbank	English - South-East England	L1	post13418684	screenactorsguild	Vietnamese	L2
post13417333	0.58	Cagey	English - US	L1	post13415965	Listenever	Korean	L2
post13415383	0.59	lucas-sp	English - Californian	L1	post13415337	Anya Smitty	Chinese	L2
post13414207	0.6	Embonpoint	English--American	L1	post13414171	roberta_italy	italian	L2
post13413702	0.51	Embonpoint	English--American	L1	post13413448	Amber_1010	Chinese-Cantonese	L2
post13411780	0.62	PaulQ	English - England	L1	post13411616	sb70012	Azerbaijani	L2
post13402175	0.56	e2efour	UK English	L1	post13402053	Westlaker	Chinese - Wu	L2
post13381519	0.535	morior_invictus	Slovak	L2	post13381117	schean0131	Chinese	L2
post13384394	0.555	caleb123	English - United States	L1	post13384216	Silent Brown	Vietnamese	L2
post13384740	0.495	entangledbank	English - South-East England	L1	post13384698	Azimat	Italian	L2
post13382619	0.47	entangledbank	English - South-East England	L1	post13382557	alaa_137	Arabic	L2
post13377587	0.55	Cagey	English - US	L1	post13377544	starrgo_rin	English - British	L1
post13373110	0.645	Codyfied	AmerEnglish	L1	post13373052	wimax	farsi	L2
post13371733	0.57	lucas-sp	English - Californian	L1	post13370825	wandle	English - British	L1
post13371011	0.59	Codyfied	AmerEnglish	L1	post13370912	Xavier da Silva	Portuguese - Brazil	L2
post13368221	0.54	Egmont	English - U.S.	L1	post13367647	Nehir	Turkish	L2
post13366870	0.605	entangledbank	English - South-East England	L1	post13366644	Ma_linka	Russian	L2
post13353630	0.55	compaqdrew	English - AE	L1	post13353425	bbc12345	hebrew	L2
post13361789	0.53	wandle	English - British	L1	post13361613	lucas-sp	English - Californian	L1
post13340017	0.5	entangledbank	English - South-East England	L1	post13339987	popckorn	Spanish - Mexican	L2
post13323826	0.635	Cagey	English - US	L1	post13320635	robertaD	Chinese	L2
post13315659	0.64	Thomas1	polszczyzna warszawska	L2	post13315636	hatchoi	Vietnamese	L2
post13296900	0.625	JustKate	English - US	L1	post13296863	popckorn	Spanish - Mexican	L2
post7576592	0.52	dittielight	English	L1	post7576539	Saurabh	English-British, Hindi	L1
post13285168	0.465	ecording	English-U.S.	L1	post13285141	Alex_cs_gsp	Russian & Ukrainian	L2
post13278165	0.61	Egmont	English - U.S.	L1	post13277975	collimarco	Italian - Italy	L2
post13278624	0.525	pob14	American English	L1	post13278594	JBPARK	Corean	L2
post13267754	0.555	Cagey	English - US	L1	post13265871	jexrry_nam	Cantonese	L2
post13246285	0.605	Egmont	English - U.S.	L1	post13246221	Interested linguist	British English	L1
post5152280	0.485	JamesM	English, USA	L1	post5152232	sambistapt	Brazilian Portuguese	L2
post13239875	0.615	Prairiefire	US (Midwest) - English	L1	post13238065	Lluri	French	L2
post13236860	0.635	wandle	English - British	L1	post13236686	Miaomiao Gong	Chinese	L2
post13219460	0.575	Beryl from Northallerton	British English	L1	post13219389	Ondrus	Czech	L2
post13227965	0.385	Edinburgher	German/English bilingual	L1	post13225159	TonieM	Russian	L2
post13196964	0.63	Jim2996	American English	L1	post13196898	KamiSeiTo	France french	L2
post2938935	0.63	dobes	US English(Boston/NY)	L1	post2938883	Thomas Tompion	English - England	L1
post13180918	0.525	JustKate	English - US	L1	post13180794	yakor	Russian	L2
post13180746	0.62	Cagey	English - US	L1	post13179709	Julianus	Korean	L2
post13174669	0.605	Enquiring Mind	English - the Queen's	L1	post13174455	azuki	Japanese	L2
post13174683	0.545	Jim2996	American English	L1	post13174446	Jackie's mum	Canadian English	L1
post13156215	0.52	Jim2996	American English	L1	post13156159	Sutemi	Finnish	L2
post13150467	0.675	lucas-sp	English - Californian	L1	post13150391	JustKate	English - US	L1
post13118790	0.6	entangledbank	English - South-East England	L1	post13118718	Listenever	Korean	L2
post13114959	0.57	entangledbank	English - South-East England	L1	post13114930	oczko	Polish	L2
post13113740	0.475	icecreamsoldier	New Zealand English	L1	post13113566	VicNicSor	Russian	L2
post13086991	0.575	entangledbank	English - South-East England	L1	post13086957	NIGI	British English	L1
post13089794	0.43	RicardoElAbogado	American English	L1	post13089760	Trendon	French	L2
post13089544	0.66	Copyright	American English	L1	post13089483	mashburn	Chinese	L2
post13066432	0.65	AKA_Sundae	English - United States	L1	post13065934	perpend	American English	L1
post13072349	0.47	JustKate	English - US	L1	post13072161	devour	HINDI	L2
post13067154	0.46	rhitagawr	British English	L1	post13067039	SuprunP	Ukrainian & Russian	L2
post13056551	0.51	wandle	English - British	L1	post13056512	Alon1	Hebrew	L2
post13041359	0.595	lucas-sp	English - Californian	L1	post13041325	Listenever	Korean	L2
post13029410	0.62	Egmont	English - U.S.	L1	post13029356	klauslover	English	L1
post9518076	0.585	owlman5	English-US	L1	post9517996	SwissPete	Français (CH),           AE (California)	L2
post13006046	0.465	PaulQ	English - England	L1	post13005902	Tihuitl	Español - México	L2
post12987272	0.6	Cenzontle	English, U.S.	L1	post12987246	azuki	Japanese	L2
post12982137	0.565	lucas-sp	English - Californian	L1	post12982099	Yichen	Chinese	L2
post12966566	0.525	rhitagawr	British English	L1	post12966456	grammarian100	portuguese	L2
post12941192	0.55	owlman5	English-US	L1	post12941139	Agito a42	Russian	L2
post12938976	0.62	lucas-sp	English - Californian	L1	post12938901	Julianus	Korean	L2
post12921101	0.58	rhitagawr	British English	L1	post12920962	Julianus	Korean	L2
post12882439	0.53	entangledbank	English - South-East England	L1	post12882333	ximingxun	chinese	L2
post12880343	0.54	Cenzontle	English, U.S.	L1	post12879993	ironman2012	Chinese	L2
post12837976	0.655	PaulQ	English - England	L1	post12837933	benein	Korean	L2
post12263124	0.475	entangledbank	English - South-East England	L1	post12262942	Julianus	Korean	L2
post12869190	0.49	entangledbank	English - South-East England	L1	post12869149	fitokun	Español	L2
post12864245	0.595	owlman5	English-US	L1	post12864217	Julianus	Korean	L2
post12854560	0.535	lucas-sp	English - Californian	L1	post12854545	154238	Hindi & English	L1
post12854191	0.435	entangledbank	English - South-East England	L1	post12854176	youngbuts	korean	L2
