message_id	ttr	speaker	lang	ltype
post16915126	0.645	Floridsdorfer	Italian, Spanish, Sardinian (trilingual)	L1
post16921005	0.63	Floridsdorfer	Italian, Spanish, Sardinian (trilingual)	L1
post16918059	0.62	Dide	Italian - Italy	L2
post14755358	0.675	Aviador	Castellano de Chile	L1
post16912182	0.595	Miguel On Ojj	Castellano	L1
post16915440	0.485	itgetsbetter	Italian	L2
post3500778	0.605	bb008	Caracas - Venezuela	L2
post16913620	0.64	soplamocos	Español rioplatense	L1
post16897054	0.62	Xiscomx	Español de España y Balear	L1
post16911719	0.525	Xiscomx	Español de España y Balear	L1
post2996597	0.59	lamartus	Spain Spanish	L1
post3001133	0.55	xeneize	Italian	L2
post17025308	0.605	aesir	Russian	L2
post16897597	0.39	Miguel On Ojj	Castellano	L1
post16908813	0.505	Aviador	Castellano de Chile	L1
post16609367	0.52	Miguel On Ojj	Castellano	L1
post16126215	0.595	jilar	Español	L1
post2832394	0.625	Dieg8s	Argentina castellano	L1
post9126559	0.67	PACOALADROQUE	ESPAÑOL (CARTAGENA-ESPAÑA)	L1
post855869	0.595	fer enough	Spanish, Spain	L1
post16904131	0.63	HMannelig	Spanish	L1
post16906252	0.63	jmx	Spain / Spanish	L1
post16906414	0.55	jmx	Spain / Spanish	L1
post16905502	0.62	epistolario	Tagalog	L2
post11323122	0.405	Peterdg	Dutch - Belgium	L2
post16900139	0.705	Señor K	Español chileno	L1
post16900871	0.635	Rodal	Castellano (Chile)	L1
post16898082	0.63	lavecilla	Español	L1
post16896023	0.64	Xiscomx	Español de España y Balear	L1
post16898363	0.675	Rasp	Castellano de España	L1
post15703651	0.575	Jonno	Castellano	L1
post15703867	0.57	ukimix	español	L1
post16891996	0.625	lavecilla	Español	L1
post4752458	0.595	Descubre	Spain, Spanish	L1
post12810840	0.64	crocante	spanish	L1
post12810905	0.68	Julvenzor	Español propio (Andalucía, España)	L1
post14057518	0.525	XiaoRoel	galego, español	L1
post16888843	0.65	epistolario	Tagalog	L2
post16888690	0.675	jfbujalance	España - español	L1
post16888725	0.6	Doraemon-	"Spanish - Spain" "Catalan - Valencia"	L1
post16887780	0.47	Aviador	Castellano de Chile	L1
post16888769	0.59	Doraemon-	"Spanish - Spain" "Catalan - Valencia"	L1
post16887499	0.67	kunvla	Ruso	L2
post16879373	0.485	Doraemon-	"Spanish - Spain" "Catalan - Valencia"	L1
post5169028	0.615	Azrael_1	Colombian Spanish	L1
post16881238	0.66	The Virgin	Arabic	L2
post16874489	0.65	Alfonso Chíncaro	Español (Perú)	L1
post16878083	0.55	Aviador	Castellano de Chile	L1
post16875732	0.635	lavecilla	Español	L1
post15274311	0.68	Sorenzor	Español España	L1
post15274814	0.575	Gabriel	Argentina / Español	L1
post15274818	0.695	Xiscomx	Español de España y Balear	L1
post15275680	0.64	Jonno	Castellano	L1
post16869621	0.68	quethibum	Castellano peruano	L1
post16857778	0.515	lavecilla	Español	L1
post16861312	0.575	lavecilla	Español	L1
post16863466	0.515	jilar	Español	L1
post15932552	0.615	Aviador	Castellano de Chile	L1
post16862929	0.625	Omar Martínez Olvera	Spanish - Mexico	L1
post3543547	0.725	Cristina.	Spain-Spanish	L1
post16822308	0.6	lavecilla	Español	L1
post16856163	0.6	Lampiste	Español	L1
post16860481	0.655	Lampiste	Español	L1
post16858865	0.71	Áristos	español (España)	L1
post16856348	0.62	aesir	Russian	L2
post16856344	0.565	aesir	Russian	L2
post7616271	0.69	golías	Español - España	L1
post8361626	0.68	el_novato	México - Español	L1
post16853747	0.64	andres65	Venezuelan Spanish	L1
post16853152	0.635	Xiscomx	Español de España y Balear	L1
post16847744	0.665	fedexxxxxx	Spanish - Argentina	L1
post16842236	0.625	Quique Alfaro	castellano	L1
post16849020	0.605	Dudlola	Arabic- Egypt	L2
post16847574	0.59	Floridsdorfer	Italian, Spanish, Sardinian (trilingual)	L1
post16834208	0.55	S.V.	Español, México	L1
post16837397	0.6	MiguelitOOO	Español - México	L1
post13883788	0.545	Erreconerre	Mexican Spanish	L1
post11955956	0.525	Darojas	Castellano - Colombia	L1
post16829484	0.615	The Virgin	Arabic	L2
post12937812	0.535	juandiego	Spanish from Spain	L1
post16828888	0.54	Quique Alfaro	castellano	L1
post16822600	0.685	Rodal	Castellano (Chile)	L1
post16817510	0.585	Lulu978	italiano	L2
post16814050	0.6	Xiscomx	Español de España y Balear	L1
post16819376	0.535	Doraemon-	"Spanish - Spain" "Catalan - Valencia"	L1
post8554445	0.665	ToñoTorreón	Español de México	L1
post7359528	0.65	jorge_val_ribera	Español	L1
post16808306	0.605	jilar	Español	L1
post13214243	0.64	Csalrais	Spanish - Spain	L1
post16808351	0.585	jilar	Español	L1
post3073390	0.605	Vivero	Spanish, Spain	L1
post16805298	0.525	Jonno	Castellano	L1
post14129986	0.665	Sibutlasi	Spanish-Spain	L1
post14131100	0.59	Sibutlasi	Spanish-Spain	L1
post16804646	0.61	Doraemon-	"Spanish - Spain" "Catalan - Valencia"	L1
post16803777	0.7	jilar	Español	L1
post2314791	0.655	Crisipo de Soli	Castellano, Méjico	L1
post13622684	0.645	Cal inhibes	Spanish	L1
post12228703	0.665	germanbz	Spanish-Spain/Catalan (Val)	L1
post16793166	0.71	Doraemon-	"Spanish - Spain" "Catalan - Valencia"	L1
post16787428	0.64	Bassam al-Bazzaz	árabe	L2
post538408	0.595	belano75	Spanish - Spain	L1
post997990	0.62	castellano	speaker of Castellano	L1
post1007043	0.6	belano75	Spanish - Spain	L1
post1009174	0.57	ed-hipo	france	L2
post1012567	0.56	belano75	Spanish - Spain	L1
post1718434	0.675	broud	Spain - Spanish	L1
post8038836	0.595	Mishar	Castellano	L1
post8039516	0.65	Mishar	Castellano	L1
post8052299	0.65	clares3	español España	L1
post8052919	0.57	Mishar	Castellano	L1
post8053085	0.47	clares3	español España	L1
post8055117	0.63	Mishar	Castellano	L1
post8059263	0.635	Mishar	Castellano	L1
post8074070	0.6	hekate	Latvia /Latvian	L2
post8074504	0.545	hekate	Latvia /Latvian	L2
post8078003	0.685	clares3	español España	L1
post8120320	0.565	Mishar	Castellano	L1
post8120908	0.625	Mishar	Castellano	L1
post8123683	0.58	Mishar	Castellano	L1
post8132171	0.66	clares3	español España	L1
post8134895	0.635	Mishar	Castellano	L1
post16787385	0.64	Boeza/Buyeza	"Mirandese-Western Leonese" (ISO Mwl)	L2
post16783126	0.64	Bassam al-Bazzaz	árabe	L2
post16175497	0.58	Dymn	Catalan	L2
post16179797	0.67	Jonno	Castellano	L1
post16439290	0.67	jilar	Español	L1
post16787326	0.615	Boeza/Buyeza	"Mirandese-Western Leonese" (ISO Mwl)	L2
post13102161	0.53	juandiego	Spanish from Spain	L1
post13272109	0.66	Valtiel	Castilian and Catalan	L1
post13294047	0.63	Migueles	Español - Chilean Spanish	L1
post13294157	0.71	Julvenzor	Español propio (Andalucía, España)	L1
post14871841	0.625	NatashaP	Spanish - Spain	L1
post812471	0.615	Tomby	Spanish/Catalan	L1
post812626	0.57	tillymarigold	US/English	L2
post814763	0.645	Tomby	Spanish/Catalan	L1
post8465365	0.65	Fer BA	Castellano de Buenos Aires	L1
post8466771	0.645	Fer BA	Castellano de Buenos Aires	L1
post16783912	0.525	mysunrise	Greek	L2
post16782137	0.655	estebankito	español Paraguay	L1
post16779582	0.57	AlexLahorte	Español - Chile	L1
post16764627	0.665	Benemérito	Spanish - Venezuela	L1
post16773707	0.665	kunvla	Ruso	L2
post16777020	0.625	kunvla	Ruso	L2
post16778008	0.525	Doraemon-	"Spanish - Spain" "Catalan - Valencia"	L1
post16777967	0.565	Doraemon-	"Spanish - Spain" "Catalan - Valencia"	L1
post16778011	0.56	jilar	Español	L1
post16773053	0.605	jilar	Español	L1
post16772580	0.56	Roy Rodriguez	Spanish	L1
post16746810	0.655	Arpin	Spanish	L1
post16751240	0.665	lavecilla	Español	L1
post16758636	0.685	Checalo	Spanish - Mexico	L1
post16750806	0.47	Aviador	Castellano de Chile	L1
post16753248	0.6	Doraemon-	"Spanish - Spain" "Catalan - Valencia"	L1
post16751505	0.645	jilar	Español	L1
post7969967	0.615	chics	Catalan - Spanish	L1
post12417884	0.63	Pixidio	Español	L1
post16751203	0.64	jsvillar	Spanish - Spain	L1
post16750850	0.62	LACQUA 09	Spanish - Argentina/Uruguay	L1
post16745909	0.57	jilar	Español	L1
post16749153	0.665	jilar	Español	L1
post16746923	0.385	kvasir	Portuguese	L2
post16739979	0.595	Señor K	Español chileno	L1
post3464360	0.645	xeneize	Italian	L2
post12285340	0.715	DominicanGirl239	Dominican Republic, spanish	L1
post16735414	0.625	Señor K	Español chileno	L1
post16730214	0.575	Doraemon-	"Spanish - Spain" "Catalan - Valencia"	L1
post16729242	0.64	lavecilla	Español	L1
post16730964	0.64	pinard	turc-Turquie	L2
post16730033	0.665	solysombra	Argentina (Castellano)	L1
post16730040	0.385	Crabman72	Spanish	L1
post16728431	0.625	Nigar555	azerbaiyano	L2
post16724460	0.655	lavecilla	Español	L1
post11778437	0.645	Lampiste	Español	L1
post11788837	0.6	manicha	Spanish/Galician - Spain	L1
post16723464	0.53	jilar	Español	L1
post16718242	0.595	lavecilla	Español	L1
post16719640	0.615	CHRISCORRALES	español	L1
post16703547	0.645	lavecilla	Español	L1
post16703945	0.52	Aviador	Castellano de Chile	L1
post16704560	0.635	lavecilla	Español	L1
post16713912	0.665	protool	italian/sardinian	L2
post16712923	0.62	MiguelitOOO	Español - México	L1
post6459810	0.6	ManPaisa	AmE (New England) / español (Colombia)	L1
post16709101	0.655	Señor K	Español chileno	L1
post16701773	0.695	Señor K	Español chileno	L1
post16695045	0.55	Aviador	Castellano de Chile	L1
post16695088	0.67	MiguelitOOO	Español - México	L1
post16695238	0.64	MiguelitOOO	Español - México	L1
post16701793	0.555	Orbayu	Español-España	L1
post16701110	0.465	Doraemon-	"Spanish - Spain" "Catalan - Valencia"	L1
post13130303	0.615	Calambur	Castellano (rioplatense) - Lunfardo	L1
post14652665	0.55	Sembrador	Español	L1
post16696937	0.635	Adrian_E_Bossio	Español	L1
post16693416	0.48	Doraemon-	"Spanish - Spain" "Catalan - Valencia"	L1
post16690413	0.565	MiguelitOOO	Español - México	L1
post16691184	0.62	ChemaSaltasebes	Spanish - Spain	L1
post16690672	0.625	marina_sh	ruso	L2
post16684915	0.51	nhertzulis	Castellano - Argentina	L1
post16687010	0.61	lavecilla	Español	L1
post16651061	0.66	Recoleto mendicante	Español (España y Chile)	L1
post16669489	0.57	Quiviscumque	Spanish-Spain	L1
post16684854	0.61	nhertzulis	Castellano - Argentina	L1
post16682921	0.705	MiguelitOOO	Español - México	L1
post16682951	0.625	Quique Alfaro	castellano	L1
post10994049	0.57	Sophie Defr	Spanish	L1
post16678628	0.575	MiguelitOOO	Español - México	L1
post16678774	0.565	MiguelitOOO	Español - México	L1
post15646523	0.53	Gabriel	Argentina / Español	L1
post16673884	0.635	Miguel On Ojj	Castellano	L1
post3575598	0.675	Rayines	Castellano/Argentina	L1
post16676029	0.625	mysunrise	Greek	L2
post16617387	0.59	Jonno	Castellano	L1
post16617417	0.52	jilar	Español	L1
post16617539	0.69	Señor K	Español chileno	L1
post16672338	0.565	MiguelitOOO	Español - México	L1
post16674161	0.64	MiguelitOOO	Español - México	L1
post16640326	0.655	Señor K	Español chileno	L1
post16672609	0.59	Miguel On Ojj	Castellano	L1
post16669417	0.655	Miguel On Ojj	Castellano	L1
post16672306	0.555	MiguelitOOO	Español - México	L1
post16664233	0.465	Aviador	Castellano de Chile	L1
post16669035	0.615	soplamocos	Español rioplatense	L1
post10636894	0.435	Novata.tw	Taiwan / Chinese & Taiwanese	L2
post10636988	0.4	Magnalp	Español - México	L1
post16665274	0.53	Shirochan	Spanish - Argentina	L1
post16660963	0.455	Jins Park	Korean	L2
post16661930	0.625	Duometri	Spain, Spanish	L1
post16650270	0.565	Doraemon-	"Spanish - Spain" "Catalan - Valencia"	L1
post16652648	0.615	Doraemon-	"Spanish - Spain" "Catalan - Valencia"	L1
post1405761	0.585	SpiceMan	Castellano, Argentina	L1
post16646861	0.615	hekate	Latvia /Latvian	L2
post16632678	0.64	lavecilla	Español	L1
post16636064	0.66	Señor K	Español chileno	L1
post16645125	0.62	jilar	Español	L1
post731869	0.64	Ilmo	Finland, Finnish	L2
post732617	0.585	SpiceMan	Castellano, Argentina	L1
post16640656	0.605	K.M.	Spanish (Spain) / Catalan	L1
post16638498	0.645	Norastorgarlensiu	Euskara	L2
post16639000	0.745	Norastorgarlensiu	Euskara	L2
post16639143	0.635	Norastorgarlensiu	Euskara	L2
post7430218	0.635	Agró	Spanish-Navarre	L1
post16632225	0.65	soplamocos	Español rioplatense	L1
post16626747	0.725	Agró	Spanish-Navarre	L1
post16621621	0.625	Quique Alfaro	castellano	L1
post16617531	0.73	kunvla	Ruso	L2
post16617577	0.665	The Virgin	Arabic	L2
post16614902	0.59	soplamocos	Español rioplatense	L1
post16485871	0.655	friasc	English-Spanish	L1
post16608280	0.685	friasc	English-Spanish	L1
post16610407	0.58	friasc	English-Spanish	L1
post16603633	0.61	LanguageUser1234	English U.S.	L2
post16605433	0.685	Alfonso Chíncaro	Español (Perú)	L1
post16605654	0.615	francisgranada	Hungarian	L2
post16606396	0.58	Aviador	Castellano de Chile	L1
post16606357	0.615	soplamocos	Español rioplatense	L1
post10351411	0.525	Aviador	Castellano de Chile	L1
post5179820	0.625	Natalis	español	L1
post16607416	0.63	Alfonso Chíncaro	Español (Perú)	L1
post13976816	0.625	Gamen	Spanish Argentina	L1
post16596952	0.665	Sil1963	Spanish-  Argentina	L1
post16599016	0.63	Sil1963	Spanish-  Argentina	L1
post1973204	0.61	aleCcowaN	Castellano - Argentina	L1
post16602647	0.465	Peón	Castellano	L1
post16590117	0.705	EduardoGonzalez	español de España, La Mancha (C. Real)	L1
post16594487	0.64	epistolario	Tagalog	L2
post16587915	0.555	quethibum	Castellano peruano	L1
post16595803	0.505	José Mora	Español mexicano	L1
post16591356	0.61	Franco9	Español - Argentina	L1
post16593176	0.54	Aviador	Castellano de Chile	L1
post16590521	0.65	Sil1963	Spanish-  Argentina	L1
post16590534	0.44	Sil1963	Spanish-  Argentina	L1
post16589476	0.7	epistolario	Tagalog	L2
post16589312	0.555	epistolario	Tagalog	L2
post16587788	0.55	lavecilla	Español	L1
post16587713	0.68	Sil1963	Spanish-  Argentina	L1
post16558634	0.57	Jucazuor	Español - Argentina	L1
post16579452	0.7	kunvla	Ruso	L2
post16584057	0.52	Aviador	Castellano de Chile	L1
post14734704	0.51	osa_menor	alemán	L2
post16574625	0.59	Jonno	Castellano	L1
post16580961	0.685	涼宮	Sbaeneg/Castellano (Venezuela)	L1
post16580715	0.59	Sibutlasi	Spanish-Spain	L1
post16577499	0.67	jilar	Español	L1
post16572243	0.625	EduardoGonzalez	español de España, La Mancha (C. Real)	L1
post16576892	0.65	stern86	Italian - Italy	L2
post16577635	0.55	Alfonso Chíncaro	Español (Perú)	L1
post16574980	0.56	Sibutlasi	Spanish-Spain	L1
post16573379	0.59	Señor K	Español chileno	L1
post16572003	0.585	francisgranada	Hungarian	L2
post1697552	0.54	Jigoku no Tenshi	Venezuela-Castellano	L1
post1720747	0.645	marcoszorrilla	Español - España	L1
post1721365	0.71	Víctor Pérez	Español peninsular Français	L1
post1722571	0.615	atenea_84	spanish-Spain	L1
post1726214	0.505	Jigoku no Tenshi	Venezuela-Castellano	L1
post1729326	0.6	atenea_84	spanish-Spain	L1
post1734882	0.575	Jigoku no Tenshi	Venezuela-Castellano	L1
post3432108	0.56	xeneize	Italian	L2
post13109525	0.68	SanchoQuijotiz	Latin	L2
post13313537	0.65	anangelus	Mexican Spanish	L1
post16571415	0.55	epistolario	Tagalog	L2
post9366056	0.645	XiaoRoel	galego, español	L1
post8865206	0.545	raulalgri	Castellano Peruano - Peruvian Spanish	L1
post5608585	0.655	ToñoTorreón	Español de México	L1
post16567055	0.61	RamonRojo	italiano	L2
post16565914	0.42	Programático	Español -Argentina-	L1
post16565908	0.42	Programático	Español -Argentina-	L1
post7957654	0.68	ManPaisa	AmE (New England) / español (Colombia)	L1
post16557255	0.59	Sibutlasi	Spanish-Spain	L1
post16557516	0.455	Jucazuor	Español - Argentina	L1
post16557869	0.595	Sibutlasi	Spanish-Spain	L1
post16558143	0.585	Jucazuor	Español - Argentina	L1
post16560364	0.615	Sibutlasi	Spanish-Spain	L1
post16562638	0.625	Sibutlasi	Spanish-Spain	L1
post16562910	0.6	Peterdg	Dutch - Belgium	L2
post16564676	0.61	Sibutlasi	Spanish-Spain	L1
post16546220	0.655	kunvla	Ruso	L2
post16548417	0.68	lavecilla	Español	L1
post16551519	0.68	swift	Spanish – Costa Rica (Valle Central)	L1
post16556500	0.59	Alfonso Chíncaro	Español (Perú)	L1
post13933767	0.59	swift	Spanish – Costa Rica (Valle Central)	L1
post8217868	0.66	ToñoTorreón	Español de México	L1
post2917179	0.665	ryba	polski	L2
post9681402	0.645	cornucopia0	Chile, Spanish	L1
post9683293	0.665	cornucopia0	Chile, Spanish	L1
post9683869	0.635	Janis Joplin	Español mexicano.	L1
post16551903	0.635	Peón	Castellano	L1
post16553044	0.615	Kaxgufen	Castellano de Argentina	L1
post16552315	0.69	Alfonso Chíncaro	Español (Perú)	L1
post16547306	0.68	lavecilla	Español	L1
post16550659	0.59	涼宮	Sbaeneg/Castellano (Venezuela)	L1
post16552120	0.62	lavecilla	Español	L1
post16550216	0.61	Glenfarclas	English (American)	L2
post16545334	0.615	EduardoGonzalez	español de España, La Mancha (C. Real)	L1
post2646029	0.58	yuggoth	Spain.Castellano.Catalán.	L1
post16542711	0.565	kunvla	Ruso	L2
post16541452	0.585	Sibutlasi	Spanish-Spain	L1
post16539479	0.55	Sibutlasi	Spanish-Spain	L1
post16533773	0.505	Aviador	Castellano de Chile	L1
post16534728	0.59	Sibutlasi	Spanish-Spain	L1
post16537706	0.655	Sibutlasi	Spanish-Spain	L1
post16535990	0.635	Sibutlasi	Spanish-Spain	L1
post16535188	0.52	palomamensajera	español - España	L1
post16532782	0.595	Jonno	Castellano	L1
post16533520	0.63	kunvla	Ruso	L2
post16532817	0.525	Jonno	Castellano	L1
post16529371	0.61	jilar	Español	L1
post16529524	0.61	jilar	Español	L1
post16509736	0.525	jilar	Español	L1
post7163205	0.715	XiaoRoel	galego, español	L1
post7170746	0.685	Manuel G. Rey	Spanish - Spain	L1
post16527167	0.705	Señor K	Español chileno	L1
post16523683	0.655	jilar	Español	L1
post16522766	0.535	jilar	Español	L1
post8750735	0.675	Fer BA	Castellano de Buenos Aires	L1
post16522936	0.665	Calambur	Castellano (rioplatense) - Lunfardo	L1
post16515557	0.68	Tric@	Spanish- México	L1
post16514093	0.62	jilar	Español	L1
post16517400	0.57	Sibutlasi	Spanish-Spain	L1
post3280848	0.665	aceituna	Madrid (España) - castellano	L1
post3290805	0.665	Jenesaisrien	Buenos Aires  Castellano	L1
post12554480	0.65	The Ninja	Castellano, català	L1
post16516268	0.54	epistolario	Tagalog	L2
post16516157	0.585	epistolario	Tagalog	L2
post16512014	0.54	jilar	Español	L1
post16514032	0.645	jilar	Español	L1
post16513653	0.655	Alemanita	German, Germany	L2
post16512294	0.615	Hrutland	Castellano, Chile	L1
post16504541	0.645	Lia87	Spanish	L1
post14958274	0.69	Gamen	Spanish Argentina	L1
post14972856	0.645	Gamen	Spanish Argentina	L1
post16508560	0.545	Sibutlasi	Spanish-Spain	L1
post16507133	0.265	kvasir	Portuguese	L2
post16505734	0.595	Sibutlasi	Spanish-Spain	L1
post16500910	0.56	laurent568	français, France	L2
post16483805	0.53	Sibutlasi	Spanish-Spain	L1
post16501236	0.63	kunvla	Ruso	L2
post16476749	0.63	JeSuisSnob	Mexican Spanish	L1
post16495055	0.595	lavecilla	Español	L1
post16499058	0.575	beatrizdo	Spanish Spain	L1
post13446228	0.665	Mate	Castellano - Argentina	L1
post16493999	0.52	Sibutlasi	Spanish-Spain	L1
post16494759	0.475	Sibutlasi	Spanish-Spain	L1
post16496293	0.69	Espy	Greek	L2
post16496304	0.59	Sibutlasi	Spanish-Spain	L1
post3320524	0.66	Aviador	Castellano de Chile	L1
post3371177	0.7	mateo19	English - USA	L2
post3517414	0.615	Estefanía Perdomo	Venezuela, Español.	L1
post16492756	0.58	Sibutlasi	Spanish-Spain	L1
post12669422	0.595	The Ninja	Castellano, català	L1
post16488083	0.475	kvasir	Portuguese	L2
post16488333	0.635	Sibutlasi	Spanish-Spain	L1
post13960814	0.575	XiaoRoel	galego, español	L1
post13961101	0.67	duvija	Spanish - Uruguay	L1
post13961262	0.655	XiaoRoel	galego, español	L1
post16487727	0.625	Señor K	Español chileno	L1
post16486741	0.665	Sibutlasi	Spanish-Spain	L1
post16482370	0.605	jilar	Español	L1
post16481752	0.655	Señor K	Español chileno	L1
post16482308	0.575	jilar	Español	L1
post16470104	0.61	RamonRojo	italiano	L2
post16471561	0.65	jilar	Español	L1
post16474707	0.66	jilar	Español	L1
post16473506	0.635	Floridsdorfer	Italian, Spanish, Sardinian (trilingual)	L1
post16468262	0.58	Floridsdorfer	Italian, Spanish, Sardinian (trilingual)	L1
post2767190	0.635	Jenesaisrien	Buenos Aires  Castellano	L1
post16464241	0.585	Jonno	Castellano	L1
post16460456	0.6	Hrutland	Castellano, Chile	L1
post16444085	0.645	Oblong	México, Español	L1
post16448049	0.59	ChemaSaltasebes	Spanish - Spain	L1
post13509364	0.595	Sibutlasi	Spanish-Spain	L1
post13510039	0.59	Lurrezko	Spanish (Spain) / Catalan	L1
post13511323	0.63	Sibutlasi	Spanish-Spain	L1
post13511398	0.605	Sibutlasi	Spanish-Spain	L1
post13512528	0.635	Sibutlasi	Spanish-Spain	L1
post13532315	0.6	Sibutlasi	Spanish-Spain	L1
post13532479	0.56	Sibutlasi	Spanish-Spain	L1
post16442030	0.675	Jonno	Castellano	L1
post7910669	0.65	ManPaisa	AmE (New England) / español (Colombia)	L1
post16447876	0.685	anna_karenina	romanian	L2
post16101508	0.58	Lexinauta	Castellano - Argentina	L1
post16442713	0.55	Quique Alfaro	castellano	L1
post13892161	0.605	Cal inhibes	Spanish	L1
post13893359	0.65	Julvenzor	Español propio (Andalucía, España)	L1
post13900518	0.63	XiaoRoel	galego, español	L1
post13906027	0.475	XiaoRoel	galego, español	L1
post16445386	0.545	Lorena Rivera	Español, México	L1
post16439333	0.645	jilar	Español	L1
post16438906	0.65	Bohus	Eslovaco	L2
post16434438	0.515	bluelights	"Castellano, Argentina"	L1
post16430748	0.535	Saúl Ortega	Español	L1
post16428236	0.62	Alfonso Chíncaro	Español (Perú)	L1
post16424464	0.595	amendozaec	Español - Ecuador	L1
post8948950	0.59	epistolario	Tagalog	L2
post16429037	0.655	Xiscomx	Español de España y Balear	L1
post16426013	0.57	Xxtin	Castellano, España	L1
post16423953	0.625	Alemanita	German, Germany	L2
post16423806	0.62	Xiscomx	Español de España y Balear	L1
post16423931	0.675	Peón	Castellano	L1
post16418087	0.595	Paulo de Almeida	Portugués - Brasil	L2
post16418266	0.505	Aviador	Castellano de Chile	L1
post16417400	0.6	Peón	Castellano	L1
post16415579	0.575	jilar	Español	L1
post16415689	0.605	jilar	Español	L1
post7301440	0.6	XiaoRoel	galego, español	L1
post8439719	0.59	Arpin	Spanish	L1
post11764458	0.605	mithrellas	Spanish & catalan - Catalonia (Spain)	L1
post16408479	0.54	Aviador	Castellano de Chile	L1
post4181524	0.575	Estántodospillados	Spain, Spanish	L1
post7524636	0.625	Södertjej	Spanish ES/Swedish (utlandssvensk)	L1
post7525168	0.565	Naticruz	Portugal - Português	L2
post4648888	0.665	grlaunkertov	Mexico español	L1
post16396405	0.695	eno2	Dutch-Flemish	L2
post16397858	0.64	jilar	Español	L1
post16396202	0.62	MacaB	spanish - argentina	L1
post16390557	0.56	Gabriel	Argentina / Español	L1
post16391112	0.445	SevenDays	Spanish	L1
post16312760	0.665	Calambur	Castellano (rioplatense) - Lunfardo	L1
post16313469	0.545	RIU	Español	L1
post9240287	0.51	XiaoRoel	galego, español	L1
post16387175	0.59	jilar	Español	L1
post16387278	0.565	jilar	Español	L1
post16388854	0.645	jilar	Español	L1
post16388946	0.53	Rodal	Castellano (Chile)	L1
post16379990	0.61	jilar	Español	L1
post16451292	0.665	kunvla	Ruso	L2
post16388144	0.645	jilar	Español	L1
post16387244	0.67	jilar	Español	L1
post12974690	0.615	germanbz	Spanish-Spain/Catalan (Val)	L1
post16384954	0.59	quethibum	Castellano peruano	L1
post16366870	0.635	jilar	Español	L1
post16367076	0.67	jilar	Español	L1
post16373088	0.605	Calambur	Castellano (rioplatense) - Lunfardo	L1
post16379793	0.59	jilar	Español	L1
post16374948	0.485	SevenDays	Spanish	L1
post1331016	0.67	ordequin	Castellano/ España	L1
post11865606	0.51	Arpotrek	Español	L1
post11931977	0.64	ordequin	Castellano/ España	L1
post11936094	0.665	SEAS	French	L2
post16374493	0.625	Miguel On Ojj	Castellano	L1
post16333509	0.61	Aviador	Castellano de Chile	L1
post16372509	0.58	Aviador	Castellano de Chile	L1
post16095722	0.57	Jonno	Castellano	L1
post6411836	0.68	JeSuisSnob	Mexican Spanish	L1
post6441183	0.555	PABLO DE SOTO	Spain Spanish	L1
post9270091	0.585	XiaoRoel	galego, español	L1
post9272406	0.635	ljmonsalve	Español	L1
post10888207	0.55	AbogadaMadrid	Español (España)	L1
post16369504	0.61	frankenstein724	English - American	L2
post16367246	0.655	jilar	Español	L1
post16364107	0.64	jilar	Español	L1
post16351454	0.635	jilar	Español	L1
post16351469	0.615	jilar	Español	L1
post16357688	0.68	jilar	Español	L1
post16360746	0.555	Aviador	Castellano de Chile	L1
post13242567	0.605	Ludaico	España, español, murciano	L1
post16351688	0.58	Joella	Español (Venezuela)	L1
post16347195	0.61	Xiscomx	Español de España y Balear	L1
post16347485	0.67	Xiscomx	Español de España y Balear	L1
post16348684	0.67	Calambur	Castellano (rioplatense) - Lunfardo	L1
post13346824	0.64	clares3	español España	L1
post16348222	0.505	Xiscomx	Español de España y Balear	L1
post16343329	0.55	jilar	Español	L1
post16343510	0.645	Miguel On Ojj	Castellano	L1
post16305794	0.59	jilar	Español	L1
post16310293	0.59	jilar	Español	L1
post16338423	0.6	Señor K	Español chileno	L1
post16338654	0.645	jilar	Español	L1
post16340845	0.695	jilar	Español	L1
post1244210	0.54	Talant	Spanish-ES	L1
post8461009	0.64	Agró	Spanish-Navarre	L1
post16338852	0.685	jilar	Español	L1
post2475553	0.585	Crisipo de Soli	Castellano, Méjico	L1
post16337543	0.53	jilar	Español	L1
post2477048	0.6	Crisipo de Soli	Castellano, Méjico	L1
post8720667	0.68	Crisipo de Soli	Castellano, Méjico	L1
post11702527	0.69	hablante.mx	Mexico español spanish	L1
post16332487	0.72	Xiscomx	Español de España y Balear	L1
post16330186	0.58	Aviador	Castellano de Chile	L1
post16304894	0.68	Xiscomx	Español de España y Balear	L1
post16323160	0.655	Calambur	Castellano (rioplatense) - Lunfardo	L1
post14969512	0.61	lavecilla	Español	L1
post16321887	0.64	kunvla	Ruso	L2
post16320699	0.505	juanjorel	Castellano - Argentina	L1
post3011918	0.535	Fernando	Spain, Spanish	L1
post16314144	0.635	Capitán Trueno	español de España	L1
post16315665	0.67	RIU	Español	L1
post16313975	0.585	Capitán Trueno	español de España	L1
post14528629	0.48	Alexis Advance	Chile - Language: Spanish/Español	L1
post14693528	0.59	ukimix	español	L1
post14696143	0.575	Adolfo Afogutu	Español	L1
post14698768	0.55	ukimix	español	L1
post16297736	0.625	Señor K	Español chileno	L1
post16299148	0.625	jilar	Español	L1
post16299632	0.705	Calambur	Castellano (rioplatense) - Lunfardo	L1
post16263570	0.635	swift	Spanish – Costa Rica (Valle Central)	L1
