message_id	ttr	speaker	lang	ltype
post16584367	0.625	simenon	italien	L2
post16584189	0.7	lesaucisson	italian	L2
post16583466	0.725	agnelo	French	L1
post16577542	0.72	chinoisautodidacte	chinois	L2
post16640690	0.645	Alla Jacobs	Russian	L2
post16567393	0.52	OLN	French - France,  ♀	L1
post16564450	0.585	Nanon	français (France)	L1
post16559296	0.575	Maître Capello	French – Switzerland	L1
post16556800	0.57	Lacuzon	French - France	L1
post7879557	0.57	quinoa	french	L1
post1502826	0.65	Moity Jean	Français France Lille	L1
post1503103	0.66	CABEZOTA	french	L1
post3671850	0.675	itka	français	L1
post7180560	0.63	Nicomon	Français, Québec ♀	L1
post7181386	0.68	Chimel	Français	L1
post7183930	0.68	Chimel	Français	L1
post7185101	0.67	Nicomon	Français, Québec ♀	L1
post7185819	0.655	acemach	Malaysia - English & Mandarin	L2
post7241073	0.705	Chimel	Français	L1
post16534297	0.6	simenon	italien	L2
post2148087	0.625	CABEZOTA	french	L1
post9132338	0.66	putakli	French - France	L1
post11885159	0.65	Frenchrescue	French	L1
post14763612	0.46	Patatos	Français	L1
post16511766	0.555	olivier68	French Paris France	L1
post16512314	0.57	Logospreference-1	français	L1
post16513984	0.675	olivier68	French Paris France	L1
post16512671	0.705	frenglishguy	Korean	L2
post16510215	0.67	Logospreference-1	français	L1
post16317441	0.615	Logospreference-1	français	L1
post16496367	0.575	Logospreference-1	français	L1
post16493219	0.64	busanaise	Korean - Korea	L2
post16493857	0.62	volo	français	L1
post16491079	0.705	simenon	italien	L2
post16491519	0.61	simenon	italien	L2
post16456406	0.71	Bezoard	French - France	L1
post16425552	0.665	danielc	French-Canada	L1
post16482759	0.64	Nicomon	Français, Québec ♀	L1
post4681669	0.675	Fred_C	Français	L1
post5802307	0.62	Boileau419	Français	L1
post13966571	0.55	Logospreference-1	français	L1
post13969612	0.685	Chimel	Français	L1
post16475423	0.675	gingischan	Hebrew	L2
post16477437	0.645	Logospreference-1	français	L1
post16466408	0.445	simenon	italien	L2
post16467531	0.65	Bezoard	French - France	L1
post16467276	0.745	Bezoard	French - France	L1
post3797118	0.59	Francois114	French - France	L1
post10687219	0.585	Opium	Français	L1
post16462460	0.74	chinoisautodidacte	chinois	L2
post16462134	0.58	frenglishguy	Korean	L2
post12947763	0.655	Anikam	français - France	L1
post12947842	0.645	Maître Capello	French – Switzerland	L1
post12958367	0.695	Anikam	français - France	L1
post16453959	0.59	simenon	italien	L2
post11633902	0.505	Fred_C	Français	L1
post16444770	0.695	simenon	italien	L2
post16412872	0.595	Nanon	français (France)	L1
post16412207	0.71	simenon	italien	L2
post16409585	0.7	simenon	italien	L2
post16127062	0.59	Logospreference-1	français	L1
post16403884	0.67	simenon	italien	L2
post16402026	0.605	LisigMalhouet	French - France	L1
post16397204	0.715	Denis Gleye	francais de France	L1
post16400905	0.68	Lly4n4	Français (France)	L1
post16397562	0.625	simenon	italien	L2
post16393945	0.655	simenon	italien	L2
post16390614	0.635	simenon	italien	L2
post16391875	0.66	iuytr	french	L1
post16390441	0.705	simenon	italien	L2
post16381063	0.59	yerberi	Turkish	L2
post16385688	0.505	Maître Capello	French – Switzerland	L1
post16383039	0.605	simenon	italien	L2
post16383099	0.665	Logospreference-1	français	L1
post16349195	0.645	saquiwej	Hongrois	L2
post16379418	0.66	simenon	italien	L2
post16372027	0.535	chinoisautodidacte	chinois	L2
post16372142	0.625	Maître Capello	French – Switzerland	L1
post16371621	0.57	Logospreference-1	français	L1
post16371743	0.59	Maître Capello	French – Switzerland	L1
post16365370	0.65	simenon	italien	L2
post16362749	0.66	simenon	italien	L2
post9002138	0.515	Maître Capello	French – Switzerland	L1
post7508797	0.64	Nanon	français (France)	L1
post16348740	0.665	simenon	italien	L2
post16349576	0.615	Logospreference-1	français	L1
post16345244	0.62	Startinov	Arabe	L2
post16339981	0.59	Logospreference-1	français	L1
post16337881	0.695	simenon	italien	L2
post16337659	0.645	Logospreference-1	français	L1
post16325189	0.575	danielc	French-Canada	L1
post15645371	0.61	eden junior	Français	L1
post15645951	0.55	Maître Capello	French – Switzerland	L1
post16319981	0.7	Madame Barberin	Español. Spain	L2
post16313183	0.655	Logospreference-1	français	L1
post16313513	0.68	lucylinguist	English - England	L2
post16314455	0.655	Logospreference-1	français	L1
post16293623	0.585	Ibn Nacer	French - France	L1
post16275507	0.675	Nicomon	Français, Québec ♀	L1
post16295310	0.635	danielc	French-Canada	L1
post16294598	0.65	Mr Swann	French - France	L1
post16291212	0.655	chinoisautodidacte	chinois	L2
post16286901	0.635	OLN	French - France,  ♀	L1
post14545299	0.715	Stephanagreg	FRANCE FRENCH	L1
post16283236	0.6	simenon	italien	L2
post16279225	0.595	Logospreference-1	français	L1
post16275850	0.63	Lly4n4	Français (France)	L1
post16260350	0.71	Anikam	français - France	L1
post16274676	0.595	Logospreference-1	français	L1
post16267979	0.645	Logospreference-1	français	L1
post16272190	0.625	simenon	italien	L2
post6811900	0.545	Gwynplaine	French	L1
post16243451	0.66	Logospreference-1	français	L1
post16258224	0.545	Gemmenita	Azéri	L2
post16249639	0.555	KennyHun	Hungarian	L2
post16253395	0.595	Logospreference-1	français	L1
post16246755	0.61	Nawaq	français (France)	L1
post16248469	0.52	SergueiL	Français	L1
post16247550	0.63	laurec	français - France	L1
post9786563	0.65	CapnPrep	AmE	L2
post15559390	0.64	tilt	French French	L1
post4240096	0.69	agliagli	French	L1
post15918449	0.655	ZinnkoepfleUmastaiwer	French France & Switzerland	L1
post3946670	0.7	vittel	french, France	L1
post15117044	0.665	Logospreference-1	français	L1
post16205453	0.7	simenon	italien	L2
post16229053	0.66	simenon	italien	L2
post16229779	0.645	Logospreference-1	français	L1
post16229982	0.705	simenon	italien	L2
post16227337	0.695	simenon	italien	L2
post16219908	0.74	totor	Castellano rioplatense	L2
post16214661	0.635	iuytr	french	L1
post16206318	0.575	nicduf	français	L1
post16205102	0.69	simenon	italien	L2
post16209995	0.715	simenon	italien	L2
post16205448	0.655	Logospreference-1	français	L1
post16198500	0.65	foxsocks	English-England	L2
post16199367	0.645	Logospreference-1	français	L1
post16193658	0.565	Logospreference-1	français	L1
post16195226	0.615	hyppodie	French-paris	L1
post847914	0.665	J.F. de TROYES	francais-France	L1
post12550546	0.665	J.F. de TROYES	francais-France	L1
post16184895	0.58	Logospreference-1	français	L1
post532020	0.76	xav	France	L1
post539044	0.745	geve	France, French	L1
post1663696	0.73	CABEZOTA	french	L1
post4238753	0.705	geostan	English Canada	L2
post4239018	0.69	itka	français	L1
post6344777	0.645	Fred_C	Français	L1
post6346377	0.565	Fred_C	Français	L1
post16184877	0.64	Anikam	français - France	L1
post16178149	0.685	simenon	italien	L2
post16175091	0.55	simenon	italien	L2
post16175666	0.625	simenon	italien	L2
post16175971	0.67	Logospreference-1	français	L1
post16176020	0.66	nicduf	français	L1
post9506966	0.505	phosphore	Serbian	L2
post16165655	0.665	simenon	italien	L2
post16164220	0.71	simenon	italien	L2
post16164316	0.68	simenon	italien	L2
post3028238	0.7	Barre-tendre	Canada	L2
post11799497	0.66	OLN	French - France,  ♀	L1
post16157943	0.605	simenon	italien	L2
post16158940	0.65	simenon	italien	L2
post2041347	0.555	J.F. de TROYES	francais-France	L1
post2330497	0.575	Agnès E.	France, French	L1
post14956081	0.57	Roméo31	français - France	L1
post15390702	0.585	Roméo31	français - France	L1
post16155679	0.445	Logospreference-1	français	L1
post16153614	0.645	simenon	italien	L2
post9522804	0.64	CABEZOTA	french	L1
post16117350	0.645	iuytr	french	L1
post16149382	0.63	simenon	italien	L2
post16146843	0.62	Logospreference-1	français	L1
post16145207	0.64	simenon	italien	L2
post16141015	0.71	simenon	italien	L2
post16142470	0.665	simenon	italien	L2
post16143047	0.635	Logospreference-1	français	L1
post16141653	0.655	Logospreference-1	français	L1
post16137739	0.675	simenon	italien	L2
post16131420	0.49	simenon	italien	L2
post16132019	0.72	Logospreference-1	français	L1
post16129273	0.61	simenon	italien	L2
post16127937	0.645	jalousies	coreen	L2
post16125560	0.535	iuytr	french	L1
post16124756	0.66	Logospreference-1	français	L1
post16117364	0.595	simenon	italien	L2
post12458664	0.55	joyeuselinguiste	Franch	L1
post8515166	0.65	Me-K	french	L1
post16117856	0.54	Logospreference-1	français	L1
post16119212	0.625	Logospreference-1	français	L1
post16116985	0.61	simenon	italien	L2
post6271599	0.595	Sergius	Russie, Russe	L2
post6276315	0.625	Sergius	Russie, Russe	L2
post16109311	0.585	janpol	France - français	L1
post16105629	0.67	Logospreference-1	français	L1
post16105703	0.74	Angelo di fuoco	Russian & German (GER) bilingual	L2
post16108378	0.76	Logospreference-1	français	L1
post1273428	0.55	LV4-26	France French	L1
post16103341	0.615	Logospreference-1	français	L1
post7361685	0.64	DaniL	slovène	L2
post7362930	0.705	timofei	French	L1
post7363598	0.645	Chimel	Français	L1
post15680318	0.655	OLN	French - France,  ♀	L1
post16099599	0.615	Logospreference-1	français	L1
post16084907	0.68	simenon	italien	L2
post14021318	0.505	Maître Capello	French – Switzerland	L1
post16074725	0.56	Maître Capello	French – Switzerland	L1
post4575656	0.595	CABEZOTA	french	L1
post16079991	0.555	Logospreference-1	français	L1
post1761529	0.61	Gévy	Français France	L1
post6035035	0.525	fozzano	French (France)	L1
post16075403	0.605	fozzano	French (France)	L1
post16073924	0.615	Logospreference-1	français	L1
post16067649	0.555	Logospreference-1	français	L1
post16064539	0.66	Logospreference-1	français	L1
post16059762	0.64	Logospreference-1	français	L1
post16043082	0.655	Anikam	français - France	L1
post16045526	0.59	Logospreference-1	français	L1
post16039895	0.56	laurec	français - France	L1
post16036873	0.545	agnelo	French	L1
post16029873	0.425	Logospreference-1	français	L1
post16027076	0.585	Logospreference-1	français	L1
post16028671	0.675	iuytr	french	L1
post16026190	0.66	Logospreference-1	français	L1
post16011607	0.66	Anikam	français - France	L1
post16019027	0.595	Logospreference-1	français	L1
post16007735	0.65	JClaudeK	Français France;       Deutsch (SW-Dtl.)	L1
post16010212	0.695	marcello prevosto	italien	L2
post16008635	0.635	OLN	French - France,  ♀	L1
post16008504	0.685	OLN	French - France,  ♀	L1
post14775741	0.405	Maître Capello	French – Switzerland	L1
post16008425	0.5	Logospreference-1	français	L1
post16006254	0.595	Logospreference-1	français	L1
post16005959	0.65	simenon	italien	L2
post15994485	0.68	simenon	italien	L2
post3274666	0.625	Danae	Portuguese - Portugal	L2
post15989747	0.525	roquette	Español - España	L2
post15916796	0.68	simenon	italien	L2
post15920084	0.74	simenon	italien	L2
post15974039	0.705	Logospreference-1	français	L1
post15974198	0.605	agnelo	French	L1
post15973703	0.59	Reynald	Français - France	L1
post15967268	0.515	Logospreference-1	français	L1
post11260776	0.675	JiPiJou	French	L1
post15967792	0.64	simenon	italien	L2
post15967495	0.575	agnelo	French	L1
post15551760	0.5	Roméo31	français - France	L1
post15959463	0.67	KennyHun	Hungarian	L2
post15955185	0.605	simenon	italien	L2
post15955867	0.56	agnelo	French	L1
post15950678	0.525	agnelo	French	L1
post15922877	0.655	marcello prevosto	italien	L2
post15612595	0.615	Anikam	français - France	L1
post15939551	0.52	KennyHun	Hungarian	L2
post15920180	0.71	marcello prevosto	italien	L2
post15922850	0.72	marcello prevosto	italien	L2
post14975664	0.615	volo	français	L1
post15923172	0.64	simenon	italien	L2
post15923932	0.66	plantin	français	L1
post2043981	0.67	Punky Zoé	France - français	L1
post2044054	0.665	DearPrudence	French (lower Normandy)	L1
post15916762	0.685	simenon	italien	L2
post15909764	0.67	plantin	français	L1
post11552803	0.715	Donaldos	French - France	L1
post15903733	0.62	Logospreference-1	français	L1
post15906205	0.595	Logospreference-1	français	L1
post15905185	0.645	Nanon	français (France)	L1
post14681456	0.64	rikhal	French	L1
post15893831	0.6	Logospreference-1	français	L1
post15894389	0.62	Maître Capello	French – Switzerland	L1
post15895296	0.675	Swatters	French - Belgium, some Wallo-Picard	L1
post15818675	0.61	OLN	French - France,  ♀	L1
post13040717	0.665	Dame Automne	Le français	L1
post15879505	0.64	plantin	français	L1
post15877380	0.645	plantin	français	L1
post15868388	0.73	simenon	italien	L2
post15868601	0.59	SergueiL	Français	L1
post15868865	0.545	SergueiL	Français	L1
post15860770	0.725	iuytr	french	L1
post15858278	0.67	simenon	italien	L2
post5058012	0.7	Nanon	français (France)	L1
post8684571	0.69	Chimel	Français	L1
post15857803	0.62	Maître Capello	French – Switzerland	L1
post15836375	0.705	SergueiL	Français	L1
post11606554	0.65	NemoNobody	French - France	L1
post11607665	0.65	pierre.a	Français (Canada)	L1
post11607916	0.71	NemoNobody	French - France	L1
post11608529	0.715	Maître Capello	French – Switzerland	L1
post15830754	0.595	Eruanne	French	L1
post15829735	0.655	Startinov	Arabe	L2
post15811207	0.63	iuytr	french	L1
post15792064	0.66	KennyHun	Hungarian	L2
post15803562	0.7	danielc	French-Canada	L1
post15796614	0.565	simenon	italien	L2
post15793698	0.445	jann	English - USA	L2
post15796418	0.635	jann	English - USA	L2
post15729773	0.725	agatheand	italiano	L2
post15754326	0.7	marcello prevosto	italien	L2
post15774818	0.625	iuytr	french	L1
post15782143	0.54	Logospreference-1	français	L1
post15778032	0.595	Landslide89	Italiano	L2
post15772544	0.66	plantin	français	L1
post15772741	0.705	meliss	Ukrainian, Russian	L2
post4949805	0.63	Nicomon	Français, Québec ♀	L1
post15771611	0.68	Logospreference-1	français	L1
post15770017	0.695	plantin	français	L1
post15764151	0.63	Logospreference-1	français	L1
post15761238	0.635	simenon	italien	L2
post15759987	0.6	J.F. de TROYES	francais-France	L1
post15745175	0.735	marcello prevosto	italien	L2
post2346763	0.845	CapnPrep	AmE	L2
post7946367	0.595	Franck SAINT-ANDRE	Français	L1
post15749468	0.635	plantin	français	L1
post15743665	0.595	abdellaah	arabic-french-english	L1
post6844323	0.715	Chimel	Français	L1
post15728467	0.565	KennyHun	Hungarian	L2
post15707502	0.65	danielc	French-Canada	L1
post15718583	0.67	simenon	italien	L2
post15714934	0.59	Logospreference-1	français	L1
post11407212	0.665	TiberiusTyrone	English - US	L2
post15662229	0.59	Maître Capello	French – Switzerland	L1
post15043043	0.63	Roméo31	français - France	L1
post15710776	0.67	plantin	français	L1
post6579151	0.63	TitTornade	French - France	L1
post6583945	0.635	TitTornade	French - France	L1
post15707517	0.615	danielc	French-Canada	L1
post15708685	0.62	danielc	French-Canada	L1
post6683499	0.57	DaniL	slovène	L2
post15700084	0.745	plantin	français	L1
post15687301	0.65	plantin	français	L1
post15688418	0.62	plantin	français	L1
post15689708	0.645	Logospreference-1	français	L1
post15696722	0.695	plantin	français	L1
post12266518	0.72	friasc	English-Spanish	L2
post15692096	0.625	MickaelV	French	L1
post15693544	0.74	MickaelV	French	L1
post15694765	0.655	plantin	français	L1
post15693620	0.695	MickaelV	French	L1
post15694293	0.64	plantin	français	L1
post15692728	0.67	janpol	France - français	L1
post15690886	0.705	plantin	français	L1
post15687811	0.645	janlock	tchèque	L2
post3087028	0.605	itka	français	L1
post3088076	0.72	Spectre scolaire	Maltese and Russian	L2
post3487423	0.6	Maître Capello	French – Switzerland	L1
post3495345	0.785	geve	France, French	L1
post9513948	0.52	naadhicar	France, French	L1
post15662240	0.725	plantin	français	L1
post12372969	0.56	Caribou88	English - Canada	L2
post15643837	0.685	Swatters	French - Belgium, some Wallo-Picard	L1
post15641192	0.655	Maître Capello	French – Switzerland	L1
post15628050	0.72	plantin	français	L1
post11022749	0.635	joaquinrobe	Mexican spanish	L2
post15626238	0.63	Roméo31	français - France	L1
post15611362	0.575	Swatters	French - Belgium, some Wallo-Picard	L1
post15606190	0.64	Roméo31	français - France	L1
post15621501	0.66	plantin	français	L1
post15621946	0.69	plantin	français	L1
post15596662	0.405	Logospreference-1	français	L1
post15597093	0.56	Logospreference-1	français	L1
post15597502	0.575	Roméo31	français - France	L1
post15618827	0.63	plantin	français	L1
post14835362	0.625	frugnaglio	Italian	L2
post15618498	0.59	Logospreference-1	français	L1
post15616574	0.65	plantin	français	L1
post15614573	0.68	plantin	français	L1
post2749935	0.64	Staarkali	France	L1
post2756314	0.63	itka	français	L1
post15572899	0.6	jerome34	French - FRANCE	L1
post15614853	0.6	jerome34	French - FRANCE	L1
post15612653	0.535	Roméo31	français - France	L1
post15470660	0.51	Logospreference-1	français	L1
post15602864	0.66	Logospreference-1	français	L1
post1339925	0.66	CABEZOTA	french	L1
post2449724	0.625	CABEZOTA	french	L1
post8606569	0.6	Gloops	French - France	L1
post15582211	0.625	Logospreference-1	français	L1
post15600545	0.715	plantin	français	L1
post15593863	0.66	J.F. de TROYES	francais-France	L1
post15594222	0.685	Logospreference-1	français	L1
post4490668	0.72	Cilquiestsuens	French	L1
post4495825	0.685	CapnPrep	AmE	L2
post15591084	0.635	Roméo31	français - France	L1
post15576378	0.705	agatheand	italiano	L2
post15583080	0.705	egressio	korean	L2
post15582265	0.44	Logospreference-1	français	L1
post15572335	0.64	Logospreference-1	français	L1
post15573461	0.64	Logospreference-1	français	L1
post15573991	0.705	SergueiL	Français	L1
post15576964	0.825	Reynald	Français - France	L1
post15569778	0.605	Roméo31	français - France	L1
post15566738	0.605	Logospreference-1	français	L1
post15564913	0.545	Roméo31	français - France	L1
post15564505	0.755	Stéphane Cursan	français - France	L1
post15562283	0.585	Logospreference-1	français	L1
post15562521	0.655	Logospreference-1	français	L1
post15549434	0.585	Roméo31	français - France	L1
post15556102	0.57	Logospreference-1	français	L1
post15555548	0.58	Nicomon	Français, Québec ♀	L1
post15557701	0.665	eden junior	Français	L1
post15558460	0.565	Maître Capello	French – Switzerland	L1
post15554310	0.575	Nicomon	Français, Québec ♀	L1
post15556041	0.615	annie21	chinese	L2
post15546498	0.63	plantin	français	L1
post15547303	0.655	plantin	français	L1
post15429580	0.695	Roméo31	français - France	L1
post15542373	0.69	simenon	italien	L2
post1223170	0.675	Gardefeu	French (France)	L1
post12162011	0.67	Milloum	French	L1
post12610532	0.72	Logospreference-1	français	L1
post14486072	0.62	jann	English - USA	L2
post14488580	0.635	jann	English - USA	L2
post15529329	0.665	Roméo31	français - France	L1
post15526533	0.68	ishikawakun	russian	L2
post15514697	0.65	Nicomon	Français, Québec ♀	L1
post15525645	0.68	CapnPrep	AmE	L2
post15515511	0.575	palbarede	français France	L1
post2048371	0.575	Francois114	French - France	L1
post13824237	0.55	Chimel	Français	L1
post15515875	0.645	Roméo31	français - France	L1
post15508234	0.58	Logospreference-1	français	L1
post15508302	0.595	Logospreference-1	français	L1
post15510078	0.62	Loupito	French	L1
post15505906	0.585	Logospreference-1	français	L1
post15507774	0.615	simenon	italien	L2
post15506890	0.62	Roméo31	français - France	L1
post15501175	0.62	Logospreference-1	français	L1
post15495776	0.495	tilt	French French	L1
post15496223	0.6	Roméo31	français - France	L1
post15488816	0.585	Roméo31	français - France	L1
post15489088	0.585	Logospreference-1	français	L1
post15492541	0.6	Logospreference-1	français	L1
post15489231	0.565	Nicomon	Français, Québec ♀	L1
post15490164	0.64	Nicomon	Français, Québec ♀	L1
post15471485	0.625	Roméo31	français - France	L1
post15477930	0.67	Logospreference-1	français	L1
post15484232	0.53	Logospreference-1	français	L1
post15472645	0.61	Logospreference-1	français	L1
post15482650	0.56	Logospreference-1	français	L1
post15479716	0.675	Logospreference-1	français	L1
post15476573	0.615	VeraHP	english - USA	L2
post15476438	0.55	Roméo31	français - France	L1
post15469663	0.615	Roméo31	français - France	L1
post15467267	0.61	Roméo31	français - France	L1
post15464783	0.58	Roméo31	français - France	L1
post15458826	0.61	Logospreference-1	français	L1
post14412938	0.67	chiarel	Italian	L2
post2250154	0.565	Crescent	Russian, (Ukraine)	L2
post10707637	0.605	Logospreference-1	français	L1
post11913340	0.665	Francois_C	francais - France	L1
post15445713	0.605	Logospreference-1	français	L1
post15452055	0.59	holaholacaracola	Español-España	L2
post15452405	0.635	Roméo31	français - France	L1
post15452467	0.575	holaholacaracola	Español-España	L2
post15427850	0.585	Logospreference-1	français	L1
post15443888	0.505	Logospreference-1	français	L1
post15435777	0.615	Roméo31	français - France	L1
post13839266	0.56	Logospreference-1	français	L1
post15436829	0.575	Logospreference-1	français	L1
post15441437	0.615	Logospreference-1	français	L1
post15440699	0.555	vitorbfp	Portuguese - Brazil	L2
post15391757	0.63	vitorbfp	Portuguese - Brazil	L2
post15440649	0.685	vitorbfp	Portuguese - Brazil	L2
post15431981	0.575	Gemmenita	Azéri	L2
post15432129	0.535	Roméo31	français - France	L1
post15433087	0.54	Gemmenita	Azéri	L2
post15435317	0.555	Gemmenita	Azéri	L2
post15435992	0.61	Roméo31	français - France	L1
post15431056	0.72	rouelle	Spanish Mexico	L2
post15433585	0.71	egressio	korean	L2
post15424399	0.695	Roméo31	français - France	L1
post15425007	0.555	Logospreference-1	français	L1
post15425438	0.7	Logospreference-1	français	L1
post15428799	0.675	SergueiL	Français	L1
post15427236	0.68	Roméo31	français - France	L1
post15426536	0.63	egressio	korean	L2
post15416061	0.595	Roméo31	français - France	L1
post15414154	0.675	simenon	italien	L2
post15405636	0.64	swift	Spanish – Costa Rica (Valle Central)	L2
post15412047	0.64	friasc	English-Spanish	L2
post15410484	0.74	ishikawakun	russian	L2
post15407771	0.63	Roméo31	français - France	L1
post11395910	0.64	JeanDeSponde	France, Français	L1
post14403871	0.7	Roscelin	Franglais - Québec	L2
post15399832	0.525	Roméo31	français - France	L1
post15399005	0.57	Roméo31	français - France	L1
post15398632	0.71	tilt	French French	L1
post15399054	0.7	TitTornade	French - France	L1
post10165172	0.66	Guill	Français - France	L1
post15392937	0.665	Nanon	français (France)	L1
post13922677	0.585	Logospreference-1	français	L1
post15379857	0.655	Roméo31	français - France	L1
post15374569	0.59	Logospreference-1	français	L1
post15376471	0.45	Logospreference-1	français	L1
post14588106	0.605	naolinco	français- Belgique	L1
post15368681	0.535	volo	français	L1
post15369071	0.62	ara14	ukrainian-Ukraine	L2
post15362397	0.58	Roméo31	français - France	L1
post15359772	0.49	simenon	italien	L2
post15361566	0.705	Roméo31	français - France	L1
post15343449	0.7	Roméo31	français - France	L1
post15361535	0.645	OLN	French - France,  ♀	L1
post15355414	0.635	Roméo31	français - France	L1
post15347004	0.675	Roméo31	français - France	L1
post15332789	0.64	Eygam	Czech	L2
post15333736	0.67	Roméo31	français - France	L1
post14336074	0.525	OLN	French - France,  ♀	L1
post15324011	0.625	Nanon	français (France)	L1
post15325173	0.59	Roméo31	français - France	L1
post15317190	0.59	Maître Capello	French – Switzerland	L1
post15313673	0.615	Roméo31	français - France	L1
post15312336	0.575	Logospreference-1	français	L1
post15310810	0.615	Logospreference-1	français	L1
post15303436	0.635	volo	français	L1
post15296219	0.625	Roméo31	français - France	L1
post15283447	0.545	Roméo31	français - France	L1
post15277158	0.49	volo	français	L1
post15275140	0.675	volo	français	L1
post15265238	0.65	Gemmenita	Azéri	L2
post15268322	0.61	Roméo31	français - France	L1
post15267681	0.65	volo	français	L1
post15262382	0.64	Roméo31	français - France	L1
post15252685	0.635	zwim	français	L1
post15249261	0.53	zwim	français	L1
post15238424	0.69	volo	français	L1
post15232685	0.58	Gemmenita	Azéri	L2
post15233786	0.665	Roméo31	français - France	L1
post15224999	0.605	Roméo31	français - France	L1
post15226788	0.595	SergueiL	Français	L1
post15228427	0.7	Reynald	Français - France	L1
post15226675	0.595	Logospreference-1	français	L1
post15224078	0.72	volo	français	L1
post15221215	0.545	volo	français	L1
post15221037	0.675	egressio	korean	L2
post15221095	0.61	Logospreference-1	français	L1
post6650628	0.715	Nicomon	Français, Québec ♀	L1
post15180230	0.59	Roméo31	français - France	L1
post15191794	0.58	volo	français	L1
post8368685	0.725	ouechTonton	french	L1
post13502912	0.71	Gégé Le Penseur	Français (french)	L1
post15198127	0.675	volo	français	L1
post15207316	0.615	Gemmenita	Azéri	L2
post15209410	0.63	volo	français	L1
post15207928	0.65	Roméo31	français - France	L1
post15204089	0.64	agantuk	English English	L2
post15206394	0.675	agantuk	English English	L2
post15206541	0.585	volo	français	L1
post15202550	0.775	Panini_Hawaii	Suisse-Allemand	L2
post15205768	0.615	Nicomon	Français, Québec ♀	L1
post15204948	0.635	jalousies	coreen	L2
post15200899	0.57	Logospreference-1	français	L1
post15183921	0.54	SergueiL	Français	L1
post15184233	0.63	Logospreference-1	français	L1
post15196773	0.565	Roméo31	français - France	L1
post15188912	0.655	marcello prevosto	italien	L2
post1339203	0.52	Tama-Chan	French	L1
post1341080	0.555	CABEZOTA	french	L1
post1448853	0.675	CABEZOTA	french	L1
post1450167	0.575	CABEZOTA	french	L1
post1450252	0.605	CABEZOTA	french	L1
post1455321	0.695	CapnPrep	AmE	L2
post1502722	0.66	CABEZOTA	french	L1
post15185934	0.685	Logospreference-1	français	L1
post15185115	0.6	Logospreference-1	français	L1
post15183196	0.59	Logospreference-1	français	L1
post15181822	0.645	simenon	italien	L2
post15177481	0.72	simenon	italien	L2
post15175647	0.595	Roméo31	français - France	L1
post15167840	0.65	Roméo31	français - France	L1
post15168018	0.595	Logospreference-1	français	L1
post15160216	0.6	simenon	italien	L2
post15165013	0.595	Roméo31	français - France	L1
post15162068	0.51	Maître Capello	French – Switzerland	L1
post15162283	0.635	Logospreference-1	français	L1
post15159435	0.74	Roméo31	français - France	L1
post15160469	0.65	simenon	italien	L2
post15156257	0.62	Roméo31	français - France	L1
post10664665	0.64	Marie3933	français	L1
post15152311	0.665	simenon	italien	L2
post15151005	0.62	janpol	France - français	L1
post15139089	0.63	simenon	italien	L2
post8537920	0.655	egressio	korean	L2
post15136089	0.735	meliss	Ukrainian, Russian	L2
post15134474	0.65	Roméo31	français - France	L1
post15135798	0.64	Logospreference-1	français	L1
post1435400	0.72	Iznogoud	French - Canada	L1
post15130344	0.695	le Grand Soir	Anglais, dialecte de San Francisco	L1
post15129629	0.69	simenon	italien	L2
post15048607	0.73	simenon	italien	L2
post15127199	0.645	calame	French	L1
post15127448	0.64	Roméo31	français - France	L1
post15127104	0.675	simenon	italien	L2
post15122727	0.7	Nanon	français (France)	L1
post15120976	0.59	simenon	italien	L2
post15119911	0.44	Roméo31	français - France	L1
post14797908	0.63	Maître Capello	French – Switzerland	L1
post15112781	0.61	simenon	italien	L2
post15112198	0.65	Logospreference-1	français	L1
post15110491	0.57	simenon	italien	L2
post15089517	0.685	volo	français	L1
post15110679	0.675	volo	français	L1
post15108823	0.57	Roméo31	français - France	L1
post15014761	0.745	rapharaujo	Portuguese - Brazil	L2
post15107047	0.705	tomaraya	korean	L2
post15102491	0.65	Roméo31	français - France	L1
post15099524	0.71	Roméo31	français - France	L1
post15081632	0.665	volo	français	L1
post15075871	0.59	simenon	italien	L2
post15076559	0.595	simenon	italien	L2
post15073530	0.675	simenon	italien	L2
post15073948	0.62	volo	français	L1
post12492061	0.7	Bolchevik1917	English - North America	L2
post15065095	0.66	simenon	italien	L2
post15058106	0.555	Roméo31	français - France	L1
post15058187	0.59	Logospreference-1	français	L1
post15060319	0.635	simenon	italien	L2
post15062040	0.55	Logospreference-1	français	L1
post15060071	0.64	simenon	italien	L2
post15059663	0.715	meliss	Ukrainian, Russian	L2
post15058818	0.71	simenon	italien	L2
post15054915	0.665	Roméo31	français - France	L1
post15038988	0.655	simenon	italien	L2
post15041288	0.545	Logospreference-1	français	L1
post15051866	0.635	HerbertX	Deutsch	L2
post15052202	0.62	Roméo31	français - France	L1
post15046113	0.725	Roméo31	français - France	L1
post15046426	0.585	Roméo31	français - France	L1
post15042067	0.635	aider	French	L1
post15042634	0.61	marcello prevosto	italien	L2
post15039316	0.635	chiarel	Italian	L2
post15033021	0.485	Lacuzon	French - France	L1
post15037270	0.63	volo	français	L1
post15036190	0.705	egressio	korean	L2
post15033690	0.625	Logospreference-1	français	L1
post15028360	0.69	aider	French	L1
post15030982	0.67	Logospreference-1	français	L1
post15021682	0.6	Roméo31	français - France	L1
