message_id	ttr	speaker	lang	ltype
post16962884	0.59	Ginobilesse_Oblige	English-United States	L1
post16961303	0.695	RedwoodGrove	English, USA	L1
post16962390	0.685	Hermione Golightly	British English	L1
post16962327	0.57	SevenDays	Spanish	L2
post16961493	0.565	agreva3	English - Long Island, NY, USA	L1
post16952606	0.67	Phoebe1200	Russian-Russia	L2
post16961367	0.595	kentix	English - U.S.	L1
post16960455	0.54	PaulQ	English - England	L1
post16959778	0.67	longxianchen	chinese	L2
post16961574	0.585	CasparWeinburger	English--Canada	L1
post16961032	0.65	Hermione Golightly	British English	L1
post16961263	0.635	bennymix	English (American).	L1
post16958701	0.575	SevenDays	Spanish	L2
post16960632	0.615	SevenDays	Spanish	L2
post16960076	0.62	london calling	UK ENGLISH	L1
post16954583	0.555	SevenDays	Spanish	L2
post16956900	0.63	bennymix	English (American).	L1
post10689791	0.575	antonio85berlin	spanish	L2
post16959708	0.645	hoosung	Chinese-China	L2
post2830915	0.685	NancyDunn	USA, English	L1
post2832207	0.635	LouisaB	English, UK	L1
post12630589	0.655	TommyGun	Russian	L2
post12632428	0.47	Forero	USA English	L1
post16958802	0.805	se16teddy	English - England	L1
post16957703	0.48	NewAmerica	Mandarin	L2
post16958251	0.625	se16teddy	English - England	L1
post16957889	0.635	epistolario	Tagalog	L2
post16958038	0.625	epistolario	Tagalog	L2
post16957997	0.735	se16teddy	English - England	L1
post16957713	0.635	Yujan Chou	Chinese-China	L2
post16957150	0.595	pob14	American English	L1
post16956635	0.545	JulianStuart	English (UK then US)	L1
post16955950	0.5	Keith Bradford	English (Midlands UK)	L1
post16955247	0.565	midlandman	British English	L1
post16955563	0.64	midlandman	British English	L1
post16954802	0.56	Hermione Golightly	British English	L1
post16954847	0.62	banukarakas	Turkish	L2
post16952417	0.63	Chinese Su	Chinese	L2
post16953223	0.48	wellsd60	English	L1
post16953223	0.48	wellsd60	English	L1
post16952495	0.595	e2efour	UK English	L1
post16953298	0.655	epistolario	Tagalog	L2
post16945374	0.54	SevenDays	Spanish	L2
post16952701	0.61	Daniel.Czech	Czech	L2
post2398525	0.625	LV4-26	France French	L2
post7485513	0.55	cameron2786	English	L1
post7889585	0.465	Forero	USA English	L1
post16952581	0.385	Forero	USA English	L1
post16940026	0.695	fiercediva	American English	L1
post16951742	0.48	Forero	USA English	L1
post16947598	0.43	dojibear	English - Northeast US	L1
post16950535	0.675	Hermione Golightly	British English	L1
post16949170	0.735	epistolario	Tagalog	L2
post16946855	0.54	dojibear	English - Northeast US	L1
post16949389	0.57	idris alba	Turkish	L2
post16949288	0.465	velisarius	British English (Sussex)	L1
post16949007	0.52	PaulQ	English - England	L1
post16948785	0.56	lingobingo	English - England	L1
post16945884	0.615	lingobingo	English - England	L1
post16948052	0.77	PaulQ	English - England	L1
post16947908	0.58	lingobingo	English - England	L1
post16947163	0.665	Hermione Golightly	British English	L1
post16945085	0.665	VicNicSor	Russian	L2
post16945530	0.475	wandle	English - British	L1
post16945770	0.545	wandle	English - British	L1
post16945908	0.64	wandle	English - British	L1
post16946856	0.625	SevenDays	Spanish	L2
post16941790	0.515	SevenDays	Spanish	L2
post16946825	0.605	Malagatown	Spanish - Castilian	L2
post16945738	0.605	velisarius	British English (Sussex)	L1
post16945995	0.575	SevenDays	Spanish	L2
post16946079	0.465	Forero	USA English	L1
post16946327	0.57	wandle	English - British	L1
post16946432	0.665	PaulQ	English - England	L1
post16946444	0.605	lingobingo	English - England	L1
post16943590	0.555	Forero	USA English	L1
post16944466	0.42	PaulQ	English - England	L1
post16945046	0.46	Forero	USA English	L1
post16945851	0.55	Forero	USA English	L1
post16945379	0.565	PaulQ	English - England	L1
post16944048	0.555	epistolario	Tagalog	L2
post16945778	0.49	SevenDays	Spanish	L2
post16944285	0.595	dojibear	English - Northeast US	L1
post16943443	0.525	SevenDays	Spanish	L2
post16943787	0.44	SevenDays	Spanish	L2
post16943916	0.49	SevenDays	Spanish	L2
post14521640	0.545	daemang	Korean	L2
post14523207	0.515	PaulQ	English - England	L1
post16942673	0.58	PaulQ	English - England	L1
post16943597	0.66	Hermione Golightly	British English	L1
post16942353	0.505	SevenDays	Spanish	L2
post16942754	0.525	PaulQ	English - England	L1
post16935507	0.525	goldenband	English - American	L1
post12800070	0.525	jbtjbtjbt	English	L1
post16939766	0.585	SevenDays	Spanish	L2
post16941726	0.635	banukarakas	Turkish	L2
post16941194	0.41	SevenDays	Spanish	L2
post16940266	0.61	Hermione Golightly	British English	L1
post16940731	0.585	wandle	English - British	L1
post16939374	0.445	ShadeWee	Russian	L2
post16939949	0.645	kentix	English - U.S.	L1
post16939648	0.445	PaulQ	English - England	L1
post16939478	0.535	kentix	English - U.S.	L1
post16903367	0.34	lingkky	chinese	L2
post16903400	0.24	PaulQ	English - England	L1
post16934833	0.695	Axelroll	Spanish (Spain)	L2
post16937909	0.545	meijin	Japanese	L2
post16932521	0.54	Tenacious Learner	Spanish	L2
post16933185	0.55	lentulax	UK English	L1
post16933253	0.56	SevenDays	Spanish	L2
post16935761	0.505	SevenDays	Spanish	L2
post16936108	0.635	fabio407	Brazilian Portuguese	L2
post16936522	0.52	PaulQ	English - England	L1
post16935968	0.57	meijin	Japanese	L2
post13430107	0.255	ngoctam1011	Vietnamese	L2
post13990645	0.54	Forero	USA English	L1
post13990724	0.555	Thomas Tompion	English - England	L1
post16936029	0.61	daemang	Korean	L2
post12406066	0.62	Yondlivend	American English	L1
post16935615	0.515	kentix	English - U.S.	L1
post16935194	0.625	Trochfa	English - England	L1
post16935297	0.445	DodoSVK	Slovakia - slovakian language	L2
post16935396	0.5	htrix	English- Wales, Welsh	L1
post16935344	0.61	Angela Thomas	English -- USA	L1
post16935110	0.52	PaulQ	English - England	L1
post16935303	0.425	SevenDays	Spanish	L2
post16934967	0.595	PaulQ	English - England	L1
post16934379	0.615	Trochfa	English - England	L1
post16871364	0.545	sound shift	English - England	L1
post16932692	0.57	PaulQ	English - England	L1
post16933233	0.625	bennymix	English (American).	L1
post16933380	0.655	jenny6218800	Mandarin Chinese - Taiwan	L2
post16933494	0.575	e2efour	UK English	L1
post16933196	0.5	inarticulate	Arabic	L2
post16932867	0.715	Hermione Golightly	British English	L1
post16929118	0.465	Forero	USA English	L1
post16931982	0.405	apoziopeza	slovak	L2
post16932439	0.42	apoziopeza	slovak	L2
post16932701	0.63	dojibear	English - Northeast US	L1
post16931291	0.615	Dale Texas	English USA	L1
post16928896	0.61	suzi br	English / England	L1
post16927991	0.55	Truffula	English - USA	L1
post16930955	0.65	Chinese Su	Chinese	L2
post16930116	0.64	Korisnik116	Croatian	L2
post16930163	0.485	PaulQ	English - England	L1
post16929727	0.575	snargleplax	English - Northwestern United States	L1
post16926576	0.505	zain7630	Japanese-Japan	L2
post16927954	0.55	SevenDays	Spanish	L2
post16929879	0.56	SevenDays	Spanish	L2
post16919230	0.43	m0nchichi	German	L2
post16919774	0.49	m0nchichi	German	L2
post16919795	0.415	m0nchichi	German	L2
post16919825	0.62	DonnyB	English UK Southern Standard English	L1
post16920207	0.405	Oddmania	French	L2
post16929347	0.515	dojibear	English - Northeast US	L1
post16929373	0.765	Packard	USA, English	L1
post16926844	0.675	Hermione Golightly	British English	L1
post16928764	0.63	Azazello14	English - U.S.A.	L1
post16913654	0.435	Forero	USA English	L1
post16922101	0.595	Forero	USA English	L1
post16927524	0.64	PaulQ	English - England	L1
post16927892	0.515	epistolario	Tagalog	L2
post16927282	0.535	PaulQ	English - England	L1
post16926726	0.535	se16teddy	English - England	L1
post16923038	0.615	huynhvantinhftu	Vietnamese	L2
post16927262	0.675	Adi S.	Bulgarian	L2
post16927242	0.73	Adi S.	Bulgarian	L2
post16925163	0.49	GreenWhiteBlue	USA - English	L1
post16926850	0.555	apoziopeza	slovak	L2
post16908127	0.535	SevenDays	Spanish	L2
post16924508	0.435	huynhvantinhftu	Vietnamese	L2
post16925713	0.445	SevenDays	Spanish	L2
post16924547	0.5	Barque	Tamil	L2
post16924322	0.45	Forero	USA English	L1
post16981371	0.55	gore.m	Czech	L2
post16924004	0.63	huynhvantinhftu	Vietnamese	L2
post16921795	0.555	PaulQ	English - England	L1
post16921955	0.505	PaulQ	English - England	L1
post16924273	0.595	Dani0110	Spanish- Latinoamerica	L2
post16923510	0.59	panevino	spanish and catalan - Spain	L2
post16923770	0.61	dojibear	English - Northeast US	L1
post14769730	0.71	Wordsmyth	Native language: English (BrE)	L1
post16917368	0.525	alicip	Italiano ITA-Romeno ROU-Inglese AmE	L2
post16923220	0.6	epistolario	Tagalog	L2
post16913302	0.605	roxanelag	Spanish-Spain	L2
post16914245	0.55	PaulQ	English - England	L1
post16917481	0.685	roxanelag	Spanish-Spain	L2
post16921634	0.68	jacdac	Lebanese	L2
post16087533	0.61	eno2	Dutch-Flemish	L2
post16920963	0.615	cool-jupiter	Japanese	L2
post16922233	0.525	dojibear	English - Northeast US	L1
post16922415	0.57	snargleplax	English - Northwestern United States	L1
post16922410	0.585	huynhvantinhftu	Vietnamese	L2
post16922026	0.405	PaulQ	English - England	L1
post16921842	0.345	Omega Force	Spanish	L2
post16920229	0.435	huynhvantinhftu	Vietnamese	L2
post16522535	0.65	Juhasz	English - United States	L1
post16920727	0.62	PaulQ	English - England	L1
post16920110	0.64	vertigo12	Thai - Thailand	L2
post16920472	0.585	Packard	USA, English	L1
post16920458	0.705	alibey71	Türkçe	L2
post16919327	0.555	Via32	Hungarian	L2
post16915072	0.5	SevenDays	Spanish	L2
post16918876	0.62	Packard	USA, English	L1
post16918611	0.645	busanaise	Korean - Korea	L2
post16918266	0.54	PaulQ	English - England	L1
post16916114	0.695	entangledbank	English - South-East England	L1
post16913048	0.565	Truffula	English - USA	L1
post16915631	0.675	DonnyB	English UK Southern Standard English	L1
post16915951	0.585	DonnyB	English UK Southern Standard English	L1
post16917427	0.585	SevenDays	Spanish	L2
post16917534	0.615	DonnyB	English UK Southern Standard English	L1
post16917725	0.605	boozer	Bulgarian	L2
post16910277	0.485	SevenDays	Spanish	L2
post16915646	0.56	dojibear	English - Northeast US	L1
post16915914	0.625	Tea Addict	Republic of Korea                 Korean	L2
post16915701	0.48	meijin	Japanese	L2
post16915876	0.655	meijin	Japanese	L2
post16916622	0.5	meijin	Japanese	L2
post16916982	0.515	dojibear	English - Northeast US	L1
post16916488	0.52	wandle	English - British	L1
post16916712	0.585	wandle	English - British	L1
post16917001	0.325	huynhvantinhftu	Vietnamese	L2
post16914985	0.69	Hermione Golightly	British English	L1
post16913711	0.66	skypecity	Chinese	L2
post16181445	0.52	PeterPT	Portuguese - Portugal	L2
post16916360	0.55	Thomas Tompion	English - England	L1
post16911138	0.435	huynhvantinhftu	Vietnamese	L2
post16915653	0.625	snargleplax	English - Northwestern United States	L1
post16915672	0.65	snargleplax	English - Northwestern United States	L1
post16915203	0.59	Packard	USA, English	L1
post16911481	0.68	Hermione Golightly	British English	L1
post16913704	0.6934673366834171	ray8838	Chinese--Hong Kong	L2
post16915471	0.44	itgetsbetter	Italian	L2
post16914343	0.6	PaulQ	English - England	L1
post821522	0.475	Aupick	UK, English	L1
post16914954	0.66	Englishmypassion	India - Hindi	L2
post16913355	0.575	kentix	English - U.S.	L1
post16914227	0.4	apoziopeza	slovak	L2
post16914096	0.505	wandle	English - British	L1
post1649758	0.625	foxfirebrand	Southern AE greatly modified by a 1st-generation Scottish-American mother, and growing up abroad.	L2
post16913888	0.55	ephraimdov	India - Hindi & English	L1
post16913605	0.53	SevenDays	Spanish	L2
post16913694	0.45	snargleplax	English - Northwestern United States	L1
post16911401	0.655	Hermione Golightly	British English	L1
post313176	0.44	Nick	USA, English	L1
post1602058	0.605	bglad2uk	Great Britain, English	L1
post16913127	0.66	SifuSlim	French	L2
post16910504	0.655	Annakrutitskaya	Russian	L2
post16910754	0.65	snargleplax	English - Northwestern United States	L1
post16911579	0.595	epistolario	Tagalog	L2
post16908275	0.655	kentix	English - U.S.	L1
post16908674	0.71	Hermione Golightly	British English	L1
post16911527	0.505	Hermione Golightly	British English	L1
post16909311	0.605	MilkyBarKid	British English	L1
post16909368	0.56	wandle	English - British	L1
post16909828	0.53	SevenDays	Spanish	L2
post16910203	0.61	SevenDays	Spanish	L2
post16910732	0.465	huynhvantinhftu	Vietnamese	L2
post16907909	0.415	kentix	English - U.S.	L1
post16801999	0.64	jacdac	Lebanese	L2
post16910288	0.475	kentix	English - U.S.	L1
post16907441	0.685	SuprunP	Ukrainian & Russian	L2
post16909258	0.515	Andygc	British English	L1
post16909124	0.665	PaulQ	English - England	L1
post16909003	0.66	Annakrutitskaya	Russian	L2
post16908407	0.535	Muhammad Khatab	Classical Arabic	L2
post16907930	0.515	Scott AM	English - Canada	L1
post16860152	0.6	Trandinhgiabao6969	Vietnamese	L2
post16907973	0.66	Ali Suat Ürgüplü	Turkish	L2
post16905258	0.455	dojibear	English - Northeast US	L1
post16905942	0.43	Chinese Su	Chinese	L2
post16907394	0.67	Josh Nguyen	Vietnamese	L2
post16904556	0.74	Truffula	English - USA	L1
post16904883	0.67	Truffula	English - USA	L1
post16906868	0.375	huynhvantinhftu	Vietnamese	L2
post16903905	0.655	PaulQ	English - England	L1
post16906618	0.61	mgjgth	English - USA, Spanish - Mexico	L1
post16906652	0.375	mgjgth	English - USA, Spanish - Mexico	L1
post16906118	0.555	GreenWhiteBlue	USA - English	L1
post16905292	0.6	Phoebe1200	Russian-Russia	L2
post16905795	0.445	PaulQ	English - England	L1
post16905098	0.66	Slavianophil	Russian	L2
post16904274	0.63	kentix	English - U.S.	L1
post16892773	0.475	SevenDays	Spanish	L2
post16904389	0.55	kornglish	Korean	L2
post16837231	0.615	SevenDays	Spanish	L2
post16903165	0.5	wandle	English - British	L1
post8132907	0.48	Thomas Tompion	English - England	L1
post16902932	0.48	Forero	USA English	L1
post16901208	0.59	NewAmerica	Mandarin	L2
post16901993	0.545	SevenDays	Spanish	L2
post16790383	0.43	meijin	Japanese	L2
post16790711	0.46	e2efour	UK English	L1
post16791103	0.505	e2efour	UK English	L1
post16791537	0.47	SevenDays	Spanish	L2
post16795669	0.45	e2efour	UK English	L1
post16795847	0.45	SevenDays	Spanish	L2
post16889474	0.49	Forero	USA English	L1
post16890112	0.615	Truffula	English - USA	L1
post16890455	0.51	Forero	USA English	L1
post16891936	0.52	Forero	USA English	L1
post16897068	0.525	Forero	USA English	L1
post16897408	0.5	Forero	USA English	L1
post16899259	0.56	Forero	USA English	L1
post16900490	0.55	PaulQ	English - England	L1
post16900580	0.56	dojibear	English - Northeast US	L1
post16895883	0.605	kentix	English - U.S.	L1
post16898492	0.545	Cub Pilot	German	L2
post16899674	0.59	PaulQ	English - England	L1
post16895952	0.565	kentix	English - U.S.	L1
post16899443	0.615	qntris	Bulgarian - Bulgaria	L2
post16898939	0.675	Hermione Golightly	British English	L1
post16898445	0.605	PaulQ	English - England	L1
post16897182	0.565	analeeh	English - UK	L1
post16897891	0.69	jacdac	Lebanese	L2
post16898133	0.505	PaulQ	English - England	L1
post16895032	0.31	Chinese Su	Chinese	L2
post16896812	0.715	Hermione Golightly	British English	L1
post16896204	0.495	kentix	English - U.S.	L1
post16896736	0.515	NewAmerica	Mandarin	L2
post16896503	0.655	dojibear	English - Northeast US	L1
post16895885	0.365	PaulQ	English - England	L1
post16894627	0.615	kentix	English - U.S.	L1
post16894967	0.625	lena55313	Russian-Russia	L2
post16891672	0.62	JulianStuart	English (UK then US)	L1
post16893139	0.56	meijin	Japanese	L2
post16893411	0.63	tsiyaku	Turkish	L2
post16894131	0.66	sdgraham	USA English	L1
post16892673	0.53	meijin	Japanese	L2
post16893996	0.42	SevenDays	Spanish	L2
post16892697	0.545	Nonn	Japan - japanese	L2
post16893182	0.365	PaulQ	English - England	L1
post16866519	0.38	huynhvantinhftu	Vietnamese	L2
post16866556	0.48	Truffula	English - USA	L1
post16866775	0.575	Hermione Golightly	British English	L1
post16870135	0.59	Truffula	English - USA	L1
post16870828	0.48	Truffula	English - USA	L1
post16893059	0.405	huynhvantinhftu	Vietnamese	L2
post12813935	0.5	SevenDays	Spanish	L2
post16892364	0.53	huynhvantinhftu	Vietnamese	L2
post16892449	0.4	GreenWhiteBlue	USA - English	L1
post16892626	0.685	Agito a42	Russian	L2
post16890459	0.5	PaulQ	English - England	L1
post16890548	0.555	Egmont	English - U.S.	L1
post16891933	0.635	Hermione Golightly	British English	L1
post16891733	0.565	Scott AM	English - Canada	L1
post16890995	0.655	crypto_cuttlefish	English - USA	L1
post16889992	0.64	Packard	USA, English	L1
post16891025	0.61	longxianchen	chinese	L2
post16890991	0.665	DonnyB	English UK Southern Standard English	L1
post16787518	0.65	Hermione Golightly	British English	L1
post16889505	0.72	JulianStuart	English (UK then US)	L1
post16889811	0.45	SevenDays	Spanish	L2
post16889141	0.595	shenhuidi	china	L2
post16888554	0.555	Andygc	British English	L1
post3629718	0.615	HSS	Standard Japanese, Sendaian Japanese	L2
post16888002	0.66	Thor_Shun	Chinese	L2
post16885535	0.49	Andygc	British English	L1
post16886765	0.605	wandle	English - British	L1
post16887544	0.53	kentix	English - U.S.	L1
post16885272	0.455	meijin	Japanese	L2
post16886946	0.505	meijin	Japanese	L2
post16882991	0.555	kentix	English - U.S.	L1
post16886438	0.585	Blue Apple	Persian(Iran)	L2
post16886291	0.58	kentix	English - U.S.	L1
post16885287	0.665	longxianchen	chinese	L2
post16885828	0.59	Hermione Golightly	British English	L1
post16872326	0.635	Phoebe1200	Russian-Russia	L2
post16884651	0.59	SevenDays	Spanish	L2
post16884966	0.515	PaulQ	English - England	L1
post16884586	0.62	meijin	Japanese	L2
post16885342	0.59	Enquiring Mind	English - the Queen's	L1
post16885233	0.61	wordgumshoe	Persian- Iran	L2
post16884775	0.66	longxianchen	chinese	L2
post16884806	0.505	huynhvantinhftu	Vietnamese	L2
post16882600	0.635	kentix	English - U.S.	L1
post16883237	0.65	meijin	Japanese	L2
post16883316	0.56	meijin	Japanese	L2
post15238712	0.615	Truffula	English - USA	L1
post16884074	0.635	Truffula	English - USA	L1
post16865559	0.505	entangledbank	English - South-East England	L1
post16883489	0.62	Delvo	American English	L1
post16883872	0.57	kentix	English - U.S.	L1
post16882554	0.57	Egmont	English - U.S.	L1
post16883166	0.53	kentix	English - U.S.	L1
post16881834	0.66	meijin	Japanese	L2
post16882971	0.595	meijin	Japanese	L2
post16882156	0.62	boozer	Bulgarian	L2
post16882710	0.575	SevenDays	Spanish	L2
post16882577	0.595	Egmont	English - U.S.	L1
post16882580	0.585	Scott AM	English - Canada	L1
post16881584	0.525	huynhvantinhftu	Vietnamese	L2
post16882137	0.375	Truffula	English - USA	L1
post16881474	0.615	Andygc	British English	L1
post16881032	0.42	dojibear	English - Northeast US	L1
post16880935	0.71	PaulQ	English - England	L1
post16838817	0.59	wandle	English - British	L1
post16838943	0.54	SevenDays	Spanish	L2
post16839447	0.58	wandle	English - British	L1
post16857203	0.58	karlalou	母国語：日本語	L2
post16861445	0.55	wandle	English - British	L1
post16876735	0.545	Forero	USA English	L1
post16877659	0.59	Forero	USA English	L1
post16878351	0.58	Forero	USA English	L1
post16878425	0.42	Forero	USA English	L1
post16875943	0.595	meijin	Japanese	L2
post16849336	0.535	Cagey	English - US	L1
post16879055	0.53	Cheburator	Russian - Russia	L2
post16879864	0.52	Scott AM	English - Canada	L1
post16879440	0.51	meijin	Japanese	L2
post16878990	0.65	kentix	English - U.S.	L1
post16878967	0.59	kentix	English - U.S.	L1
post16878031	0.435	PaulQ	English - England	L1
post16877922	0.64	gil12345	chinese	L2
post8405378	0.545	Loob	English UK	L1
post1918081	0.625	caballoschica	english/usa	L1
post12495359	0.635	Biffo	English - England	L1
post16876974	0.625	NinaWarriorPiglet	English -Australian	L1
post16875218	0.585	PaulQ	English - England	L1
post16874348	0.53	JulianStuart	English (UK then US)	L1
post16876087	0.59	Andygc	British English	L1
post16818359	0.51	wandle	English - British	L1
post16821390	0.595	e2efour	UK English	L1
post16828346	0.57	SevenDays	Spanish	L2
post16829717	0.645	wandle	English - British	L1
post16874913	0.715	jacdac	Lebanese	L2
post16874669	0.305	Axa1902	Indonesian	L2
post4205358	0.555	mplsray	English, USA	L1
post4206263	0.605	mplsray	English, USA	L1
post8283207	0.65	zedex	british english	L1
post16874612	0.6	PaulQ	English - England	L1
post16874302	0.415	huynhvantinhftu	Vietnamese	L2
post16873779	0.625	apoziopeza	slovak	L2
post16865547	0.555	PaulQ	English - England	L1
post16873417	0.585	Phoebe1200	Russian-Russia	L2
post16872740	0.6	morior_invictus	Slovak	L2
post16869066	0.63	Egmont	English - U.S.	L1
post16869117	0.615	GreenWhiteBlue	USA - English	L1
post16870880	0.595	meijin	Japanese	L2
post13729565	0.655	Nourished Gourmet	French	L2
post13731580	0.67	Nourished Gourmet	French	L2
post13734202	0.595	bennymix	English (American).	L1
post13734584	0.61	Andygc	British English	L1
post16866317	0.405	huynhvantinhftu	Vietnamese	L2
post16870594	0.635	Hermione Golightly	British English	L1
post16871271	0.51	xeonn01	Filipino - Philippines	L2
post16869048	0.41	Copyright	American English	L1
post16871281	0.555	e2efour	UK English	L1
post16869090	0.375	Anushka Athukorala	Sinhalese	L2
post16870190	0.635	rhitagawr	British English	L1
post16870919	0.485	ShadeWee	Russian	L2
post16862733	0.615	Scott AM	English - Canada	L1
post16108479	0.65	park sang joon	Korean	L2
post16870658	0.525	SevenDays	Spanish	L2
post16870329	0.54	Xeno-genome	Japanese - Japan	L2
post15506108	0.6	Jeremiahfrog	English - United States	L1
post15514200	0.615	Jeremiahfrog	English - United States	L1
post16870211	0.65	Ossie Bullock	English - England (Southern)	L1
post16868244	0.605	Sparky Malarky	English - US	L1
post16869526	0.575	Phoebe1200	Russian-Russia	L2
post16865696	0.4	PaulQ	English - England	L1
post16865758	0.575	wandle	English - British	L1
post16866001	0.49	wandle	English - British	L1
post16867867	0.665	meijin	Japanese	L2
post16868983	0.615	thetazuo	Chinese - China	L2
post997332	0.565	ChiMike	USA, English	L1
post16864428	0.645	Andygc	British English	L1
post16867354	0.575	Andygc	British English	L1
post16863748	0.61	wandle	English - British	L1
post16865130	0.495	huynhvantinhftu	Vietnamese	L2
post16862738	0.425	Forero	USA English	L1
post16863614	0.4	Chinese Su	Chinese	L2
post16864112	0.445	Chinese Su	Chinese	L2
post16864755	0.545	Forero	USA English	L1
post16865597	0.415	Chinese Su	Chinese	L2
post16865411	0.52	cool-jupiter	Japanese	L2
post16865135	0.525	dojibear	English - Northeast US	L1
post16865001	0.465	meijin	Japanese	L2
post16858937	0.61	suzi br	English / England	L1
post16857395	0.51	Forero	USA English	L1
post16860555	0.555	Forero	USA English	L1
post16861523	0.62	Phoebe1200	Russian-Russia	L2
post16863574	0.435	PaulQ	English - England	L1
post16864017	0.655	_Alessia_	Italian	L2
post16862798	0.605	alibaba48	French	L2
post16862253	0.605	Packard	USA, English	L1
post16859165	0.6	wordgumshoe	Persian- Iran	L2
post16855358	0.65	Truffula	English - USA	L1
post16855444	0.695	MattiasNYC	Swedish	L2
post16855617	0.67	Truffula	English - USA	L1
post16855802	0.645	MattiasNYC	Swedish	L2
post16862701	0.595	Truffula	English - USA	L1
post16845442	0.64	kentix	English - U.S.	L1
post16861472	0.54	PaulQ	English - England	L1
post16860601	0.585	dojibear	English - Northeast US	L1
post16861942	0.485	Andygc	British English	L1
post16860939	0.64	Oddmania	French	L2
post16861396	0.65	Agito a42	Russian	L2
post16860037	0.585	meijin	Japanese	L2
post16848955	0.615	Truffula	English - USA	L1
post16846805	0.58	Linkway	British English	L1
post16859172	0.655	jacdac	Lebanese	L2
post16847136	0.525	Hiden	japanese	L2
post16858777	0.605	PaulQ	English - England	L1
post16858924	0.615	tedfromtoronto	bilingual CE/AE, understand BE	L2
post16858708	0.635	Language Hound	American English	L1
post16851873	0.535	SevenDays	Spanish	L2
post16857404	0.64	SevenDays	Spanish	L2
post16805725	0.565	Mike Tompkins	English - American	L1
post16857352	0.635	longxianchen	chinese	L2
post16858013	0.56	dancecamp	Italian - Italy	L2
post16856607	0.58	longxianchen	chinese	L2
post16857104	0.555	Packard	USA, English	L1
post16857311	0.67	Delvo	American English	L1
post16849682	0.605	JungKim	Korean	L2
post16854049	0.565	Andygc	British English	L1
post16850148	0.685	suzi br	English / England	L1
post16856534	0.395	Forero	USA English	L1
post16855552	0.44	Forero	USA English	L1
post16855438	0.6	panzerfaust0	mandarin	L2
post16846574	0.545	ErzBerzl	German - Germany	L2
post16849533	0.525	Ju4nCh092	Spanish - Spain	L2
post16422338	0.625	Dale Texas	English USA	L1
post16853790	0.67	RCL1024	Russian - Russia	L2
post16854675	0.68	JulianStuart	English (UK then US)	L1
post16853068	0.625	MilkyBarKid	British English	L1
post16854006	0.65	vertigo12	Thai - Thailand	L2
post16852941	0.665	meijin	Japanese	L2
post16853805	0.615	meijin	Japanese	L2
post16838803	0.435	Wilma_Sweden	Swedish (Scania)	L2
post16839456	0.57	Wilma_Sweden	Swedish (Scania)	L2
post16848597	0.66	longxianchen	chinese	L2
post16849684	0.56	wandle	English - British	L1
post16852282	0.58	longxianchen	chinese	L2
post16853124	0.51	Truffula	English - USA	L1
post14571996	0.425	PaulQ	English - England	L1
post16851763	0.63	Li'l Bull	Spanish (Spain)	L2
post16852301	0.48	Edinburgher	German/English bilingual	L1
post16852113	0.505	velisarius	British English (Sussex)	L1
post16850804	0.495	miloune85	Castellano, Français & Italiano (trilin	L2
post16849729	0.555	wandle	English - British	L1
post16849549	0.645	Havir	Polish - Poland	L2
post4200891	0.615	AngelEyes	English - United States	L1
post16849225	0.65	dojibear	English - Northeast US	L1
post16316550	0.54	Starry4444	English - US	L1
post16847740	0.535	Truffula	English - USA	L1
post16846377	0.465	meijin	Japanese	L2
post14124590	0.655	Thomas Tompion	English - England	L1
post14124756	0.58	a passerby	English - United States	L1
post16839378	0.465	Bondstreet	English (UK)	L1
post16845423	0.59	Linkway	British English	L1
post16844982	0.545	ShadeWee	Russian	L2
post16845588	0.625	ShadeWee	Russian	L2
post16845629	0.53	wandle	English - British	L1
post16844064	0.64	boozer	Bulgarian	L2
post16840256	0.53	Phoebe1200	Russian-Russia	L2
post16843546	0.645	negenseptember	Dutch - Belgium	L2
post16843239	0.605	Phoebe1200	Russian-Russia	L2
post16842345	0.325	maraba	Spain	L2
post16839160	0.495	Scott AM	English - Canada	L1
post16839238	0.485	SevenDays	Spanish	L2
post16839340	0.32	Forero	USA English	L1
post12661443	0.545	Copyright	American English	L1
post12662446	0.57	Rival	English - UK	L1
post12663192	0.57	Rival	English - UK	L1
post16841491	0.585	Trochfa	English - England	L1
post16836128	0.465	PaulQ	English - England	L1
post16838216	0.555	PaulQ	English - England	L1
post16838407	0.545	PaulQ	English - England	L1
post16828403	0.52	Enquiring Mind	English - the Queen's	L1
post16839586	0.54	Natto Natto	Thai	L2
post16840415	0.66	boozer	Bulgarian	L2
post16839880	0.665	QuangHai	Viet	L2
post16838873	0.515	SevenDays	Spanish	L2
post16838726	0.4	dojibear	English - Northeast US	L1
post16833777	0.585	siares	Slovak	L2
post16838274	0.57	e2efour	UK English	L1
post16838813	0.535	SevenDays	Spanish	L2
post16837395	0.65	Havir	Polish - Poland	L2
post7980415	0.705	spatula	English - London (Irish ethnicity)	L1
post16835038	0.645	ouuugg	Korean -Korea	L2
post16835503	0.63	kentix	English - U.S.	L1
post16835607	0.615	Englishmypassion	India - Hindi	L2
post16835968	0.67	OED Loves Me Not	Japanese - Osaka	L2
post16830841	0.655	HRFM	Japanese-Japan	L2
post16833001	0.55	PaulQ	English - England	L1
post16834090	0.57	jessiekim	Korean-Korea	L2
post16834597	0.515	DonnyB	English UK Southern Standard English	L1
post16831707	0.69	Juhasz	English - United States	L1
post16832901	0.57	dojibear	English - Northeast US	L1
