message_id	ttr	speaker	lang	ltype
post15853975	0.61	The Virgin	Arabic	L2
post15853957	0.72	Geviert	Spanisch	L1
post15853749	0.5	Xiscomx	Español de España y Balear	L1
post1515573	0.73	Vanest	Ecuadorian Spanish - Canadian English	L1
post3227572	0.69	vevox17	Chile - Español	L1
post3252035	0.68	Guachipem	Spanish - Canary Islands	L1
post3252164	0.84	Betildus	Chile - Español	L1
post6248928	0.66	Polizón	Español	L1
post6251290	0.77	mirx	Español	L1
post6251336	0.81	Jellby	Spanish (Spain)	L1
post6251372	0.76	mirx	Español	L1
post6251387	0.7	rocstar	México - Español-	L1
post6251405	0.67	Jellby	Spanish (Spain)	L1
post6251954	0.74	Pinairun	Castellano	L1
post7556126	0.64	ErOtto	Bilingual: Spanish (Spain) / German (Germany)	L1
post8281054	0.67	ampurdan	Català & español (Spain)	L1
post9263169	0.65	zhaul-san	mexican spanish	L1
post9267783	0.7	skubrick	Español	L1
post9271447	0.66	skubrick	Español	L1
post11023925	0.75	Magnalp	Español - México	L1
post11076432	0.78	Magnalp	Español - México	L1
post13421089	0.74	jazmin1492	Español	L1
post13961226	0.66	XiaoRoel	galego, español	L1
post15852580	0.7	pablorr	Español-Argentina	L1
post15852683	0.74	Peón	Castellano	L1
post15853004	0.68	sergio11	Spanish (lunfardo)	L1
post15849371	0.78	Señor K	Español chileno	L1
post15843138	0.77	patacon1950	Spanish	L1
post15847511	0.7	ohquenick	Castellano, España	L1
post15847673	0.65	ohquenick	Castellano, España	L1
post15847793	0.73	Kerena	Spanish	L1
post15850348	0.76	anna_karenina	romanian	L2
post15843740	0.77	dorion	Español - España	L1
post15843845	0.67	S.V.	Español, México	L1
post15845353	0.47	Alexyerga	Español - España	L1
post15847691	0.61	S.V.	Español, México	L1
post15811282	0.71	Thomas1	polszczyzna warszawska	L2
post15852766	0.72	ohquenick	Castellano, España	L1
post15852415	0.76	Miguel On Ojj	Castellano	L1
post15852430	0.73	Miguel On Ojj	Castellano	L1
post15852341	0.64	Quiviscumque	Spanish-Spain	L1
post15852194	0.68	ohquenick	Castellano, España	L1
post15850322	0.73	Tubbiefox	Español	L1
post15848353	0.77	Elxenc	català/valencià	L2
post15849134	0.68	kornilios	greek	L2
post15848385	0.55	pablorr	Español-Argentina	L1
post15495566	0.68	Wladimir	ruso	L2
post15495688	0.69	Jonno	Castellano	L1
post15496051	0.85	Wladimir	ruso	L2
post15496109	0.72	Jonno	Castellano	L1
post15496968	0.62	Wladimir	ruso	L2
post15846160	0.61	PavkaGuru	Ecuador - español	L1
post15849347	0.75	treschick	croatian	L2
post15843567	0.68	Kaxgufen	Castellano de Argentina	L1
post15842252	0.7	Ternor	Spanish - Argentina	L1
post15846436	0.73	S.V.	Español, México	L1
post15848345	0.77	pablorr	Español-Argentina	L1
post15848503	0.78	S.V.	Español, México	L1
post15782189	0.77	Jonno	Castellano	L1
post15847530	0.65	Duometri	Spain, Spanish	L1
post15846568	0.8	S.V.	Español, México	L1
post15841250	0.64	S.V.	Español, México	L1
post15845780	0.82	S.V.	Español, México	L1
post15844913	0.76	securehope	English - USA	L2
post15845384	0.6	rainingmind	Castellano, España	L1
post15844181	0.74	amigazobueno	spanish	L1
post15835994	0.76	Xiscomx	Español de España y Balear	L1
post15845174	0.76	rainingmind	Castellano, España	L1
post15842317	0.73	Namarne	Spanish	L1
post3081768	0.68	Jellby	Spanish (Spain)	L1
post14980971	0.74	XiaoRoel	galego, español	L1
post9311192	0.76	RaulCavazos	Mexican Spanish	L1
post15561527	0.73	IsaacCultural	español spanish, Mexico	L1
post15807335	0.61	Carolina Canese	Español	L1
post9996688	0.67	Pixidio	Español	L1
post15840086	0.74	Carolina Canese	Español	L1
post1501914	0.74	Honeypum	Spanish	L1
post12109724	0.7	Quique Alfaro	castellano	L1
post15492993	0.7	chechocol	Colombian spanish	L1
post15839589	0.66	Señor K	Español chileno	L1
post1791560	0.82	Zureñita	Spanish, Andalusia (Spain)	L1
post15839403	0.75	Aviador	Castellano de Chile	L1
post15838161	0.58	Peterdg	Dutch - Belgium	L2
post15838182	0.77	S.V.	Español, México	L1
post15840015	0.71	Natalinya	castellano y gallego	L1
post12192465	0.65	Birke	Castellano, España meridional	L1
post12192836	0.61	germanbz	Spanish-Spain/Catalan (Val)	L1
post15815317	0.76	Kerena	Spanish	L1
post15838391	0.53	Kaxgufen	Castellano de Argentina	L1
post15837460	0.66	marcemarto	Italian - Italia	L2
post15838039	0.75	ukimix	español	L1
post15838331	0.71	pablorr	Español-Argentina	L1
post15837701	0.72	Miguel On Ojj	Castellano	L1
post15838148	0.62	pablorr	Español-Argentina	L1
post15837368	0.73	Teresa García	Español peninsular	L1
post15836831	0.69	Trucutú	Español - El Salvador	L1
post15837064	0.62	kunvla	Ruso	L2
post15835930	0.64	Kerena	Spanish	L1
post15834699	0.67	Xiscomx	Español de España y Balear	L1
post15834529	0.65	Xiscomx	Español de España y Balear	L1
post15825891	0.72	Lenka S	czech	L2
post15828654	0.7	ukimix	español	L1
post15834366	0.77	S.V.	Español, México	L1
post15833878	0.56	Ricardo_Obed	Español mexicano	L1
post9610502	0.71	poetpenpassion	Russian - Russia	L2
post9611304	0.78	gvergara	Español	L1
post9611731	0.6	Bark	Español de España	L1
post13688996	0.58	Quique Alfaro	castellano	L1
post15832665	0.62	Doraemon-	"Spanish - Spain" "Catalan - Valencia"	L1
post15833808	0.64	S.V.	Español, México	L1
post8495205	0.77	irantzu	Español (Chile)	L1
post8495311	0.76	Södertjej	Spanish ES/Swedish (utlandssvensk)	L1
post15831518	0.7	aifustek032	Español (España)	L1
post15832569	0.78	Xiscomx	Español de España y Balear	L1
post15832626	0.73	Prima Facie	Spain-Spanish	L1
post15831127	0.85	Xiscomx	Español de España y Balear	L1
post15833316	0.74	patybis	Português / Brasil	L2
post15832485	0.64	ukimix	español	L1
post15830555	0.7	Quiviscumque	Spanish-Spain	L1
post15830894	0.71	Xiscomx	Español de España y Balear	L1
post3341134	0.74	Jellby	Spanish (Spain)	L1
post15827083	0.67	Xiscomx	Español de España y Balear	L1
post15822709	0.7	lavecilla	Español	L1
post15830203	0.61	Xiscomx	Español de España y Balear	L1
post15792372	0.73	jesurum	Puerto Rico, spanish	L1
post15792525	0.68	hual	spanish & french	L1
post15792641	0.6	Gamen	Spanish Argentina	L1
post15803841	0.81	Doraemon-	"Spanish - Spain" "Catalan - Valencia"	L1
post15803921	0.71	Quiviscumque	Spanish-Spain	L1
post8037031	0.72	Södertjej	Spanish ES/Swedish (utlandssvensk)	L1
post8037152	0.72	Vampiro	Chile - Español	L1
post8038014	0.75	lady jekyll	Spanish	L1
post15828642	0.62	ukimix	español	L1
post15828267	0.61	JaviLuki	Spanish (Spain)	L1
post15827828	0.72	francisgranada	Hungarian	L2
post15827778	0.75	Sendro Páez	Spanish - España	L1
post15822069	0.74	Señor K	Español chileno	L1
post15822231	0.73	Miguel On Ojj	Castellano	L1
post1582759	0.72	yserien	Spanish	L1
post1583066	0.59	Jellby	Spanish (Spain)	L1
post1588410	0.62	Jellby	Spanish (Spain)	L1
post11182188	0.73	XiaoRoel	galego, español	L1
post11184538	0.7	ErOtto	Bilingual: Spanish (Spain) / German (Germany)	L1
post11188521	0.77	ACQM	Spain - Spanish	L1
post11188568	0.7	ACQM	Spain - Spanish	L1
post11188606	0.7	Erreconerre	Mexican Spanish	L1
post11188619	0.68	XiaoRoel	galego, español	L1
post11188631	0.7	Erreconerre	Mexican Spanish	L1
post11188648	0.77	XiaoRoel	galego, español	L1
post11188679	0.69	XiaoRoel	galego, español	L1
post11188779	0.68	Quiviscumque	Spanish-Spain	L1
post11188892	0.62	ErOtto	Bilingual: Spanish (Spain) / German (Germany)	L1
post15822852	0.71	Xiscomx	Español de España y Balear	L1
post15823022	0.66	Rodal	Castellano (Chile)	L1
post15823100	0.78	S.V.	Español, México	L1
post15824466	0.67	Doraemon-	"Spanish - Spain" "Catalan - Valencia"	L1
post15825762	0.75	Xiscomx	Español de España y Balear	L1
post15825949	0.71	Xiscomx	Español de España y Balear	L1
post15610934	0.74	popolvuh	Chinese, China	L2
post15815026	0.72	Señor K	Español chileno	L1
post15822497	0.7	S.V.	Español, México	L1
post15823608	0.68	JeSuisSnob	Mexican Spanish	L1
post15825915	0.85	S.V.	Español, México	L1
post15825036	0.77	Quiviscumque	Spanish-Spain	L1
post15824530	0.69	Xiscomx	Español de España y Balear	L1
post4903917	0.74	xqby	English (U.S.)	L2
post4908930	0.7	DrZero	Peruvian spanish	L1
post1199718	0.76	aleCcowaN	Castellano - Argentina	L1
post15821497	0.77	novinka1	Polish	L2
post15822785	0.76	yook9311	Korea Republic - Korean	L2
post7352441	0.7	Lexinauta	Castellano - Argentina	L1
post7356175	0.76	Lexinauta	Castellano - Argentina	L1
post15822314	0.66	beatrice_stop	Griego	L2
post15820918	0.59	sergio11	Spanish (lunfardo)	L1
post15821190	0.67	ukimix	español	L1
post15812390	0.69	S.V.	Español, México	L1
post15821083	0.7	Miguel On Ojj	Castellano	L1
post15817226	0.83	rainingmind	Castellano, España	L1
post15818056	0.77	kunvla	Ruso	L2
post15817327	0.85	Imaa.blue	Español	L1
post15818140	0.83	Kerena	Spanish	L1
post15818643	0.61	Cub	Spanglish	L1
post15805876	0.73	ilias.perea	Greek	L2
post15806642	0.69	Señor K	Español chileno	L1
post15808167	0.74	Vampiro	Chile - Español	L1
post15810770	0.75	Vampiro	Chile - Español	L1
post15814230	0.77	kunvla	Ruso	L2
post1008952	0.72	Jellby	Spanish (Spain)	L1
post1009663	0.75	Artajerjes	Spanish	L1
post12269795	0.73	XiaoRoel	galego, español	L1
post15816130	0.75	Zhengglad	Chinese-china	L2
post15816161	0.73	S.V.	Español, México	L1
post15817274	0.65	S.V.	Español, México	L1
post15817195	0.78	rainingmind	Castellano, España	L1
post15815743	0.68	flljob	México español	L1
post15814491	0.81	Xiscomx	Español de España y Balear	L1
post15816098	0.76	Xiscomx	Español de España y Balear	L1
post15806029	0.73	kunvla	Ruso	L2
post15809345	0.78	Señor K	Español chileno	L1
post15809451	0.68	S.V.	Español, México	L1
post15815220	0.77	duvija	Spanish - Uruguay	L1
post15811526	0.74	lavecilla	Español	L1
post15809558	0.71	ukimix	español	L1
post15809830	0.67	Rodal	Castellano (Chile)	L1
post15807956	0.59	alv	spain	L2
post15808760	0.76	S.V.	Español, México	L1
post15808555	0.71	Miguel On Ojj	Castellano	L1
post15803269	0.74	Jonno	Castellano	L1
post15805200	0.71	Kerena	Spanish	L1
post15804052	0.7	S.V.	Español, México	L1
post15807717	0.82	Ayutuxtepeque	Español salvadoreño	L1
post2638111	0.69	mirx	Español	L1
post2638614	0.71	TraductoraPobleSec	Catalan & Spanish	L1
post2639154	0.76	Kalimeros	Argentina - Español (argentino)	L1
post2641896	0.73	mirx	Español	L1
post15806885	0.63	Natalinya	castellano y gallego	L1
post15806304	0.78	Señor K	Español chileno	L1
post15785890	0.77	S.V.	Español, México	L1
post15785893	0.64	sergio11	Spanish (lunfardo)	L1
post15786302	0.71	Jonno	Castellano	L1
post15786324	0.67	Jonno	Castellano	L1
post15787087	0.79	Xiscomx	Español de España y Balear	L1
post15787593	0.69	sergio11	Spanish (lunfardo)	L1
post15788131	0.73	Janis Joplin	Español mexicano.	L1
post15788184	0.76	Aviador	Castellano de Chile	L1
post15788690	0.73	Vampiro	Chile - Español	L1
post15789346	0.74	Señor K	Español chileno	L1
post15789474	0.66	Doraemon-	"Spanish - Spain" "Catalan - Valencia"	L1
post15791328	0.58	sergio11	Spanish (lunfardo)	L1
post15805619	0.74	Aviador	Castellano de Chile	L1
post15805689	0.67	sergio11	Spanish (lunfardo)	L1
post15805187	0.76	Explosión_Implosión	Español - España	L1
post15805347	0.74	Explosión_Implosión	Español - España	L1
post15799251	0.68	Xiscomx	Español de España y Balear	L1
post14747252	0.78	Nipnip	Español	L1
post14747270	0.75	Quique Alfaro	castellano	L1
post14936112	0.75	_Husby_	Spanish - Spain / Catalan	L1
post15792208	0.73	Gamen	Spanish Argentina	L1
post15792298	0.64	Accipiter	Spanish - Spain	L1
post15798648	0.75	Elcanario	Spanish - Spain	L1
post15250614	0.69	Gabriel	Argentina / Español	L1
post11901533	0.79	Elxenc	català/valencià	L2
post15797599	0.69	smzzo	Spanish - Argentina	L1
post15797774	0.67	sergio11	Spanish (lunfardo)	L1
post15802542	0.67	ukimix	español	L1
post3224504	0.64	Marcelot	España/Argentina - español	L1
post15802105	0.73	gvergara	Español	L1
post15801983	0.77	Miguel On Ojj	Castellano	L1
post9633603	0.74	Adolfo Afogutu	Español	L1
post15801371	0.71	Vampiro	Chile - Español	L1
post13885197	0.72	Gamen	Spanish Argentina	L1
post13890231	0.68	Gamen	Spanish Argentina	L1
post13892169	0.71	Gabriel	Argentina / Español	L1
post15800193	0.71	Miguel On Ojj	Castellano	L1
post9408240	0.76	H saílE	Español	L1
post9409695	0.76	El Caballero Audaz	Spanish - Catalan (Spain)	L1
post15800997	0.75	Super_Gandhi	Spanish	L1
post3395857	0.65	SilvioMjica	México, Español	L1
post3396439	0.82	SilvioMjica	México, Español	L1
post3396593	0.74	Lord Delfos	Castellano (Argentina)	L1
post3398819	0.61	Jellby	Spanish (Spain)	L1
post3401008	0.69	SilvioMjica	México, Español	L1
post3406158	0.66	Jellby	Spanish (Spain)	L1
post3417830	0.69	chics	Catalan - Spanish	L1
post15799431	0.67	mordecad	Spanish - Spain	L1
post15799392	0.76	Fruru	Macedonio	L2
post15797147	0.85	Xiscomx	Español de España y Balear	L1
post15797809	0.75	sergio11	Spanish (lunfardo)	L1
post15798291	0.73	Xiscomx	Español de España y Balear	L1
post15799043	0.64	sergio11	Spanish (lunfardo)	L1
post15791826	0.85	Gamen	Spanish Argentina	L1
post15791867	0.75	Jonno	Castellano	L1
post15791928	0.72	Gamen	Spanish Argentina	L1
post15791961	0.7	Gamen	Spanish Argentina	L1
post15798497	0.75	Gamen	Spanish Argentina	L1
post15798705	0.73	Elcanario	Spanish - Spain	L1
post15798713	0.78	Gamen	Spanish Argentina	L1
post15782864	0.6	Gamen	Spanish Argentina	L1
post15782947	0.67	Gamen	Spanish Argentina	L1
post15783128	0.69	Gamen	Spanish Argentina	L1
post15794449	0.67	S.V.	Español, México	L1
post15794579	0.68	Gamen	Spanish Argentina	L1
post15794685	0.68	S.V.	Español, México	L1
post15794850	0.59	Gamen	Spanish Argentina	L1
post15795017	0.56	Gamen	Spanish Argentina	L1
post15795071	0.66	hual	spanish & french	L1
post15795870	0.69	hual	spanish & french	L1
post15795948	0.62	Gamen	Spanish Argentina	L1
post15796063	0.74	Gamen	Spanish Argentina	L1
post15796136	0.6	Gamen	Spanish Argentina	L1
post15796618	0.62	Miguel On Ojj	Castellano	L1
post15797416	0.76	S.V.	Español, México	L1
post15798015	0.77	S.V.	Español, México	L1
post15798103	0.7	Gamen	Spanish Argentina	L1
post15796104	0.83	Peón	Castellano	L1
post3740105	0.67	chics	Catalan - Spanish	L1
post11071087	0.69	Fernando	Spain, Spanish	L1
post15795640	0.77	Gamen	Spanish Argentina	L1
post15790774	0.51	sergio11	Spanish (lunfardo)	L1
post15774365	0.75	Kerena	Spanish	L1
post15793613	0.65	Xiscomx	Español de España y Balear	L1
post15793429	0.65	Xiscomx	Español de España y Balear	L1
post15790039	0.78	Gamen	Spanish Argentina	L1
post15790499	0.7	Kerena	Spanish	L1
post15790757	0.71	sergio11	Spanish (lunfardo)	L1
post15790795	0.83	Xiscomx	Español de España y Balear	L1
post15791191	0.72	ukimix	español	L1
post14560192	0.67	ukimix	español	L1
post15785096	0.83	Xiscomx	Español de España y Balear	L1
post15789726	0.73	ukimix	español	L1
post6606657	0.66	Aviador	Castellano de Chile	L1
post14016029	0.68	jorgeballe	Español	L1
post15785976	0.58	Quintilian	None	L2
post15788559	0.67	Jonno	Castellano	L1
post15780658	0.77	Señor K	Español chileno	L1
post15782840	0.72	el5obeatle	Spanish - Mexico	L1
post15788241	0.72	Janis Joplin	Español mexicano.	L1
post15785800	0.71	S.V.	Español, México	L1
post15786774	0.74	Quiviscumque	Spanish-Spain	L1
post15787914	0.64	S.V.	Español, México	L1
post13981458	0.6	CuervoGold	Spanish	L1
post13981768	0.56	Gamen	Spanish Argentina	L1
post13987109	0.59	CuervoGold	Spanish	L1
post13989932	0.61	CuervoGold	Spanish	L1
post14003404	0.66	CuervoGold	Spanish	L1
post15783655	0.75	anna_karenina	romanian	L2
post15783846	0.67	Kaxgufen	Castellano de Argentina	L1
post15787426	0.49	ukimix	español	L1
post15787211	0.65	ukimix	español	L1
post15775653	0.73	swift	Spanish – Costa Rica (Valle Central)	L1
post15781447	0.77	Xiscomx	Español de España y Balear	L1
post15784300	0.77	Xiscomx	Español de España y Balear	L1
post15782543	0.74	Cacophony	Turkish	L2
post15783572	0.75	ukimix	español	L1
post15777813	0.75	Cubanboy	Spanish	L1
post15776263	0.73	anna_karenina	romanian	L2
post15778050	0.66	Enrique RS	Español - Argentina	L1
post15781759	0.74	Calambur	Castellano (rioplatense) - Lunfardo	L1
post15781420	0.71	Abreubn	Spanish  - Dominican Republic	L1
post15780764	0.71	swift	Spanish – Costa Rica (Valle Central)	L1
post15778728	0.7	Cacophony	Turkish	L2
post15741783	0.76	Herr Mueller Luedenscheid	Bavaro	L2
post15750628	0.57	kunvla	Ruso	L2
post15777800	0.79	aangelitoo	slovenian / esloveno- Slovenija	L2
post15777544	0.68	Jonno	Castellano	L1
post15744613	0.73	Xiscomx	Español de España y Balear	L1
post1297030	0.76	BETOREYES	Colombia Español	L1
post1300646	0.8	nardix	Italian	L2
post15777042	0.68	yook9311	Korea Republic - Korean	L2
post2356856	0.81	indigoio	español	L1
post15774339	0.67	chileno	Castellano - Chile	L1
post15774455	0.67	Kaxgufen	Castellano de Argentina	L1
post15762609	0.68	Aviador	Castellano de Chile	L1
post15764868	0.71	Jonno	Castellano	L1
post3531292	0.71	XiaoRoel	galego, español	L1
post8898904	0.76	Lord Delfos	Castellano (Argentina)	L1
post8900044	0.72	Peón	Castellano	L1
post8900166	0.66	XiaoRoel	galego, español	L1
post8900690	0.77	Calambur	Castellano (rioplatense) - Lunfardo	L1
post8901270	0.68	didakticos	Español de Costa Rica (y de otras partes también)	L1
post8903614	0.8	iaf	castellano	L1
post8903732	0.73	XiaoRoel	galego, español	L1
post8909404	0.71	Fer BA	Castellano de Buenos Aires	L1
post15770508	0.77	germanbz	Spanish-Spain/Catalan (Val)	L1
post15771531	0.7	jorgema	Peruvian Spanish	L1
post15772999	0.65	Aviador	Castellano de Chile	L1
post15773224	0.8	swift	Spanish – Costa Rica (Valle Central)	L1
post15769346	0.73	Reiya29	Spanish- Argentina	L1
post15741996	0.76	asm	Mexico, Spanish	L1
post15770729	0.72	Señor K	Español chileno	L1
post15770756	0.69	swift	Spanish – Costa Rica (Valle Central)	L1
post9461556	0.8	Peón	Castellano	L1
post15767857	0.56	Gamen	Spanish Argentina	L1
post13968021	0.65	Jaime Bien	Español/España	L1
post15767014	0.71	Peón	Castellano	L1
post15766636	0.72	Taldea	Spanish-España	L1
post15766223	0.74	bacchebenevenies	Español (Argentina)	L1
post15765486	0.74	bacchebenevenies	Español (Argentina)	L1
post15766219	0.68	Peón	Castellano	L1
post15765621	0.68	bacchebenevenies	Español (Argentina)	L1
post3635026	0.75	Antpax	Spanish    Spain	L1
post3636019	0.8	chics	Catalan - Spanish	L1
post5613125	0.7	sarm	España/Español	L1
post15756871	0.72	kubarubio	Polish - Poland	L2
post15758857	0.71	swift	Spanish – Costa Rica (Valle Central)	L1
post15759086	0.66	ukimix	español	L1
post15759101	0.61	ukimix	español	L1
post15761130	0.63	Kerena	Spanish	L1
post15764476	0.59	kunvla	Ruso	L2
post15756706	0.67	bacchebenevenies	Español (Argentina)	L1
post13535459	0.7	Señor K	Español chileno	L1
post13535661	0.69	Aviador	Castellano de Chile	L1
post13535767	0.7	Vampiro	Chile - Español	L1
post13535848	0.74	Aviador	Castellano de Chile	L1
post13547338	0.78	Señor K	Español chileno	L1
post15655353	0.71	Hrutland	Castellano, Chile	L1
post15670953	0.52	Alexis Advance	Chile - Language: Spanish/Español	L1
post15762184	0.65	Gamen	Spanish Argentina	L1
post11587258	0.73	Peón	Castellano	L1
post11589288	0.69	sergio11	Spanish (lunfardo)	L1
post15762819	0.73	Darkicity	Español-Centroamericano	L1
post15758992	0.72	swift	Spanish – Costa Rica (Valle Central)	L1
post9609855	0.6	nach_in	Spanish - Argentina	L1
post15762527	0.78	Quiviscumque	Spanish-Spain	L1
post15714081	0.63	Gabriel	Argentina / Español	L1
post15714396	0.75	Gabriel	Argentina / Español	L1
post15714687	0.75	Vampiro	Chile - Español	L1
post15716605	0.74	ukimix	español	L1
post15717821	0.63	Miguel On Ojj	Castellano	L1
post15759654	0.71	Dhalia	Latvian - Latvia	L2
post15760179	0.8	Miguel On Ojj	Castellano	L1
post15756756	0.72	Gazda	Hungarian	L2
post15753590	0.66	sergio11	Spanish (lunfardo)	L1
post15754986	0.62	Gamen	Spanish Argentina	L1
post9841670	0.69	Señor K	Español chileno	L1
post15712506	0.76	Kaxgufen	Castellano de Argentina	L1
post15755016	0.66	RamonRojo	italiano	L2
post15756017	0.66	swift	Spanish – Costa Rica (Valle Central)	L1
post15753610	0.7	Elxenc	català/valencià	L2
post15756594	0.72	Ruzanna	Russian	L2
post15756728	0.68	Miguel On Ojj	Castellano	L1
post15757348	0.6	cacarulo	Buenos Aires, Argentina * Español	L1
post15755494	0.7	bacchebenevenies	Español (Argentina)	L1
post15753139	0.77	chustita	polski	L2
post15753831	0.61	Elxenc	català/valencià	L2
post15754754	0.7	chustita	polski	L2
post15755205	0.71	Kirjain	Finnish	L2
post12040191	0.73	kunvla	Ruso	L2
post12040940	0.75	janlu314	Español	L1
post12043778	0.75	alberto gonzalez	español	L1
post12043804	0.73	Lurrezko	Spanish (Spain) / Catalan	L1
post12044453	0.65	alberto gonzalez	español	L1
post13227830	0.77	Sinhote	Galicia, Spain - Galician, Spanish	L1
post15755863	0.64	MarcosMelgar	Spanish	L1
post15754918	0.62	Jonno	Castellano	L1
post15754399	0.72	ukimix	español	L1
post15755065	0.72	bacchebenevenies	Español (Argentina)	L1
post15755092	0.69	ukimix	español	L1
post15754816	0.67	Gamen	Spanish Argentina	L1
post15753636	0.67	bacchebenevenies	Español (Argentina)	L1
post15753692	0.51	ukimix	español	L1
post12859551	0.77	swift	Spanish – Costa Rica (Valle Central)	L1
post15753513	0.73	leonareco	Español Argentina	L1
post15752532	0.78	Elxenc	català/valencià	L2
post15752909	0.79	Jonno	Castellano	L1
post15753393	0.7	Elxenc	català/valencià	L2
post15753414	0.72	ukimix	español	L1
post15746500	0.67	popolvuh	Chinese, China	L2
post15746796	0.7	Namarne	Spanish	L1
post15746525	0.77	popolvuh	Chinese, China	L2
post15746536	0.75	Paco26	Spanish-Spain	L1
post15752869	0.73	Jonno	Castellano	L1
post15752022	0.61	sergio11	Spanish (lunfardo)	L1
post4194607	0.55	Mangato	SPAIN (Galicia)	L2
post9310635	0.73	Absay	Spanish - Mexico	L1
post15750865	0.8	Jonno	Castellano	L1
post15747071	0.62	frajolão	spanish	L1
post15751215	0.65	sergio11	Spanish (lunfardo)	L1
post15749880	0.69	Señor K	Español chileno	L1
post15741892	0.75	Herr Mueller Luedenscheid	Bavaro	L2
post15748911	0.59	bacchebenevenies	Español (Argentina)	L1
post15750000	0.69	MRocha	Português - Brasil	L2
post15749207	0.73	Kirjain	Finnish	L2
post15745281	0.69	Señor K	Español chileno	L1
post15749631	0.76	kunvla	Ruso	L2
post15749641	0.76	Miguel On Ojj	Castellano	L1
post15747037	0.79	Miguel On Ojj	Castellano	L1
post15748661	0.71	soplamocos	Español rioplatense	L1
post14444267	0.65	Mate	Castellano - Argentina	L1
post15745383	0.69	pbweill	English-USA	L2
post15745413	0.67	Peón	Castellano	L1
post15748107	0.72	Ayutuxtepeque	Español salvadoreño	L1
post15746532	0.74	popolvuh	Chinese, China	L2
post15746542	0.79	Paco26	Spanish-Spain	L1
post15747406	0.69	Paco26	Spanish-Spain	L1
post10050930	0.71	Adolfo Afogutu	Español	L1
post12799639	0.68	Duometri	Spain, Spanish	L1
post15743632	0.74	RamonRojo	italiano	L2
post15745754	0.66	Miguel On Ojj	Castellano	L1
post15746539	0.71	Peón	Castellano	L1
post15746202	0.63	bacchebenevenies	Español (Argentina)	L1
post8239327	0.75	nenitablack	Spanish	L1
post15745412	0.65	Gamen	Spanish Argentina	L1
post15745627	0.81	swift	Spanish – Costa Rica (Valle Central)	L1
post15745686	0.71	Gamen	Spanish Argentina	L1
post15745782	0.68	swift	Spanish – Costa Rica (Valle Central)	L1
post15745820	0.72	Gamen	Spanish Argentina	L1
post15741136	0.7	asm	Mexico, Spanish	L1
post15734760	0.44	Kaxgufen	Castellano de Argentina	L1
post15734856	0.7	Miguel On Ojj	Castellano	L1
post15742612	0.65	S.V.	Español, México	L1
post15742751	0.63	Gemmenita	Azéri	L2
post15743759	0.46	kunvla	Ruso	L2
post14398305	0.65	Erreconerre	Mexican Spanish	L1
post14399412	0.61	linachao5	Español, Colombia	L1
post15743836	0.71	JorgeHoracio	Spanish - Argentina	L1
post13282981	0.69	germanbz	Spanish-Spain/Catalan (Val)	L1
post15743085	0.66	DavidS86	Spanish - Spain	L1
post15742073	0.68	mas_aca	Español - España	L1
post15738868	0.71	Kirjain	Finnish	L2
post15736850	0.7	Fruru	Macedonio	L2
post15739849	0.71	Peón	Castellano	L1
post15739947	0.75	ukimix	español	L1
post15740011	0.74	yook9311	Korea Republic - Korean	L2
post15740034	0.82	Señor K	Español chileno	L1
post10302130	0.67	Pedro_X	Spain Castillian	L1
post10306708	0.56	Pedro_X	Spain Castillian	L1
post10308952	0.67	clares3	español España	L1
post10309151	0.62	Pedro_X	Spain Castillian	L1
post10310986	0.79	clares3	español España	L1
post10311460	0.7	las cosas facilitas	valenciano y castellano	L1
post10311527	0.69	ErOtto	Bilingual: Spanish (Spain) / German (Germany)	L1
post10314801	0.79	Pedro_X	Spain Castillian	L1
post10852734	0.72	Pedro_X	Spain Castillian	L1
post10852855	0.71	Pedro_X	Spain Castillian	L1
post10855952	0.71	Cebolleta	Spanish (Spain)	L1
post10856034	0.67	Cebolleta	Spanish (Spain)	L1
post10861809	0.68	Pedro_X	Spain Castillian	L1
post10864293	0.72	Manuel G. Rey	Spanish - Spain	L1
post10866826	0.78	Vampiro	Chile - Español	L1
post10867057	0.71	Vampiro	Chile - Español	L1
post10867286	0.75	clares3	español España	L1
post14497937	0.69	Manuel G. Rey	Spanish - Spain	L1
post14504475	0.67	ukimix	español	L1
post14504594	0.78	ACQM	Spain - Spanish	L1
post14512543	0.73	Xiscomx	Español de España y Balear	L1
post15737302	0.78	Janis Joplin	Español mexicano.	L1
post15739066	0.69	jorgema	Peruvian Spanish	L1
post15738690	0.72	ukimix	español	L1
post5379721	0.68	piraña utria	Spanish - Colombian with Caribbean nuanc	L1
post5379992	0.7	Pinairun	Castellano	L1
post5380045	0.7	Pinairun	Castellano	L1
post9768091	0.71	aldonzalorenzo	Spanish	L1
post11672968	0.78	swift	Spanish – Costa Rica (Valle Central)	L1
post15738403	0.65	Jaén	México, español/portugués/inglés	L1
post15736071	0.69	Miguel On Ojj	Castellano	L1
post15734398	0.78	ukimix	español	L1
post8324581	0.78	srta chicken	US  English	L2
post15731338	0.68	Aviador	Castellano de Chile	L1
post15732213	0.82	popolvuh	Chinese, China	L2
post15729397	0.65	Kirjain	Finnish	L2
post15728065	0.67	Kaxgufen	Castellano de Argentina	L1
post13909245	0.72	Herr Mueller Luedenscheid	Bavaro	L2
post13910365	0.77	Herr Mueller Luedenscheid	Bavaro	L2
