message_id	ttr	speaker	lang	ltype	topic	topicstarter	topicstarter_lang	topicstarter_ltype
post16510215	0.81	Logospreference-1	français	L1	post16509921	pontusveteris	Espagnol - Espagne	L2
post16504717	0.53	OLN	French - France,  ♀	L1	post16504287	swannny	German	L2
post16505738	0.75	Logospreference-1	français	L1	post16505631	gingischan	Hebrew	L2
post16498214	0.71	volo	français	L1	post16497709	Anemona61	Serbian, Serbia	L2
post16495416	0.69	DearPrudence	French (lower Normandy)	L1	post16495412	Monicaallred	Portuguese - Brazil	L2
post16487912	0.8	JClaudeK	Français France;       Deutsch (SW-Dtl.)	L1	post16487889	busanaise	Korean - Korea	L2
post16483111	0.51	Maître Capello	French – Switzerland	L1	post16482963	saboten	japonais	L2
post16475477	0.72	nicduf	français	L1	post16475423	gingischan	Hebrew	L2
post16475298	0.69	Mezian10	France French	L1	post16474754	Babillard de Babel	English (Canada)	L2
post16470079	0.79	J.F. de TROYES	francais-France	L1	post16469871	tomaraya	korean	L2
post16425401	0.62	J.F. de TROYES	francais-France	L1	post16425154	Sept2.0	Russe	L2
post16453602	0.66	OLN	French - France,  ♀	L1	post16453472	kategogogo	Japanese Mandrain bilingual	L2
post16430097	0.8	J.F. de TROYES	francais-France	L1	post16429242	annie21	chinese	L2
post16439710	0.63	Maître Capello	French – Switzerland	L1	post16439428	yuechu	Canada, English	L2
post16431316	0.51	OLN	French - France,  ♀	L1	post16430589	shack-le-thon	English - US/ Français - France	L1
post16426694	0.78	iuytr	french	L1	post16426514	DeManchuria	Chinese	L2
post16432280	0.41	Maître Capello	French – Switzerland	L1	post16432044	manuhard	French - France	L1
post16427178	0.79	volo	français	L1	post16426912	Aptyp312	Russian	L2
post935029	0.72	DearPrudence	French (lower Normandy)	L1	post935002	kertek	UK English	L2
post7494606	0.75	J.F. de TROYES	francais-France	L1	post7494235	Xigua	English - British	L2
post12733926	0.77	Zampaglione	Français	L1	post12733798	eleve	Telugu	L2
post16409549	0.72	SergueiL	Français	L1	post16409281	simenon	italien	L2
post16389084	0.78	SergueiL	Français	L1	post16388229	isanjulian	Español (España)	L2
post16402724	0.63	Lly4n4	Français (France)	L1	post16402707	Mlle29	English-US	L2
post16402026	0.79	LisigMalhouet	French - France	L1	post16401384	nancy161	korean	L2
post16391355	0.75	tilt	French French	L1	post16390849	mariogn14	Espagnol-Honduras	L2
post16390875	0.72	SergueiL	Français	L1	post16390441	simenon	italien	L2
post16388861	0.68	iuytr	french	L1	post16388588	yerberi	Turkish	L2
post16387295	0.67	Logospreference-1	français	L1	post16387034	gelatine	French	L1
post16380565	0.72	iuytr	french	L1	post16380241	simenon	italien	L2
post16382145	0.65	nicduf	français	L1	post16381946	akouchino	Français - France	L1
post16349286	0.64	janpol	France - français	L1	post16349195	saquiwej	Hongrois	L2
post16379930	0.75	Nanon	français (France)	L1	post16379320	busanaise	Korean - Korea	L2
post16372142	0.73	Maître Capello	French – Switzerland	L1	post16372027	chinoisautodidacte	chinois	L2
post16375382	0.63	Reynald	Français - France	L1	post16375257	chinoisautodidacte	chinois	L2
post9164297	0.69	Sofitamor	Spanish - Spain and French - France	L1	post9164240	Anna-chonger	Chinese	L2
post16362709	0.55	Logospreference-1	français	L1	post16362506	Myrtille Extraordinaire	English - UK	L2
post16362145	0.72	volo	français	L1	post16361779	paul.lingvo	Russian	L2
post16355657	0.68	volo	français	L1	post16355600	KennyHun	Hungarian	L2
post16350873	0.57	Maître Capello	French – Switzerland	L1	post16350671	chinoisautodidacte	chinois	L2
post16350841	0.51	Maître Capello	French – Switzerland	L1	post16350648	Panini_Hawaii	Suisse-Allemand	L2
post1759084	0.61	Francois114	French - France	L1	post1757458	Setwale_Charm	British English, Russian	L2
post16349549	0.73	SergueiL	Français	L1	post16349292	Jellyismylife	English, Canada	L2
post16346438	0.78	SergueiL	Français	L1	post16346198	simenon	italien	L2
post16335763	0.82	SergueiL	Français	L1	post16334972	busanaise	Korean - Korea	L2
post16337659	0.69	Logospreference-1	français	L1	post16337552	couleur tropicale	chinois-singapore	L2
post5100455	0.67	peter13	Canada, French	L1	post5099623	sidahmed	Arabic	L2
post16326341	0.72	SergueiL	Français	L1	post16326045	dangliatica	Portuguese - Brazil	L2
post8549710	0.75	Me-K	french	L1	post8549620	Anna-chonger	Chinese	L2
post16313537	0.66	Logospreference-1	français	L1	post16313513	lucylinguist	English - England	L2
post16309832	0.74	Mr Swann	French - France	L1	post16309704	maayani	Hebrew	L2
post16298571	0.74	iuytr	french	L1	post16298290	KennyHun	Hungarian	L2
post16294598	0.74	Mr Swann	French - France	L1	post16294172	chinoisautodidacte	chinois	L2
post16291346	0.82	iuytr	french	L1	post16291308	gingischan	Hebrew	L2
post16289276	0.76	tilt	French French	L1	post16289115	busanaise	Korean - Korea	L2
post16275622	0.72	Logospreference-1	français	L1	post16275503	kategogogo	Japanese Mandrain bilingual	L2
post16278418	0.65	nicduf	français	L1	post16278118	languag3	Arabic	L2
post16278249	0.73	iuytr	french	L1	post16278157	sh.s	Persian	L2
post16270578	0.76	Lly4n4	Français (France)	L1	post16270553	chinoisautodidacte	chinois	L2
post16268619	0.59	iuytr	french	L1	post16268582	Pajapatak	serbe / Serbian	L2
post16255370	0.75	Logospreference-1	français	L1	post16255029	Gemmenita	Azéri	L2
post12865236	0.75	snarkhunter	French - France	L1	post12865211	petitm	japanese	L2
post16243901	0.78	samiraa	arabe- Algérie	L2	post16243799	kashmirlayla	english	L2
post15557627	0.75	Roméo31	français - France	L1	post15557449	tilt	French French	L1
post16238884	0.63	Logospreference-1	français	L1	post16238583	Pajapatak	serbe / Serbian	L2
post16229779	0.76	Logospreference-1	français	L1	post16229053	simenon	italien	L2
post16229070	0.71	Logospreference-1	français	L1	post16228958	Roshanak	persan	L2
post16225734	0.75	Logospreference-1	français	L1	post16225671	saltsway	English-Canada	L2
post16216667	0.72	JClaudeK	Français France;       Deutsch (SW-Dtl.)	L1	post16215801	languag3	Arabic	L2
post16209692	0.81	snarkhunter	French - France	L1	post16209641	Aptyp312	Russian	L2
post16208077	0.78	SergueiL	Français	L1	post16207992	simenon	italien	L2
post16197321	0.6	iuytr	french	L1	post16197214	gingischan	Hebrew	L2
post16195226	0.7	hyppodie	French-paris	L1	post16193658	Logospreference-1	français	L1
post13780512	0.8	Marfrance	chinois	L2	post12974908	karimos	arabe	L2
post16190855	0.67	Logospreference-1	français	L1	post16190649	KennyHun	Hungarian	L2
post16188127	0.76	iuytr	french	L1	post16188073	agatheand	italiano	L2
post532020	0.8	xav	France	L1	post532014	esteban	Colombia Spanish	L2
post4530813	0.78	Deirdanna	France, French	L1	post4530043	Jean1985	France / Français	L1
post16164372	0.74	nicduf	français	L1	post16164316	simenon	italien	L2
post16163175	0.77	Logospreference-1	français	L1	post16163042	rouelle	Spanish Mexico	L2
post16114915	0.69	Logospreference-1	français	L1	post16114798	elisezhou	chinois	L2
post16151072	0.82	Kecha	French (France)	L1	post16150999	annie21	chinese	L2
post16144837	0.75	iuytr	french	L1	post16144618	jelonek	polski	L2
post16138921	0.71	iuytr	french	L1	post16138787	gingischan	Hebrew	L2
post16133294	0.62	OLN	French - France,  ♀	L1	post16133233	lesaucisson	italian	L2
post16139411	0.65	Logospreference-1	français	L1	post16139360	captainkeyes	Chinese - Mandarin	L2
post16134105	0.75	Logospreference-1	français	L1	post16134055	lesaucisson	italian	L2
post16132945	0.59	Logospreference-1	français	L1	post16132931	KennyHun	Hungarian	L2
post16131064	0.68	Logospreference-1	français	L1	post16131033	g21	Portuguese	L2
post16129814	0.55	Oddmania	French	L1	post16129557	kategogogo	Japanese Mandrain bilingual	L2
post16125316	0.6	Logospreference-1	français	L1	post16125287	azz	armenian	L2
post16125560	0.64	iuytr	french	L1	post16125024	simenon	italien	L2
post16122551	0.65	Logospreference-1	français	L1	post16122488	maayani	Hebrew	L2
post8515166	0.81	Me-K	french	L1	post8514946	gvergara	Español	L2
post16118529	0.62	Nawaq	français (France)	L1	post16118450	Lo.D	Spanish- Spain	L2
post10960239	0.81	tilt	French French	L1	post10960161	BlueFlame	中文(普通话、粤语)	L2
post16109311	0.73	janpol	France - français	L1	post16109175	nasrinklz43	persan	L2
post16104905	0.71	iuytr	french	L1	post16104656	ishikawakun	russian	L2
post7362028	0.7	tilt	French French	L1	post7361685	DaniL	slovène	L2
post16073783	0.77	iuytr	french	L1	post16073010	jelonek	polski	L2
post16068826	0.77	omega_21	français	L1	post16068574	jlat	Polish	L2
post16068960	0.72	iuytr	french	L1	post16068408	rositakay	Arabic	L2
post16064269	0.59	Oddmania	French	L1	post16064232	posterman	Turkish	L2
post6312509	0.67	Fred_C	Français	L1	post6312423	privatedomain	Polish	L2
post16029757	0.71	Logospreference-1	français	L1	post16029232	Paris666	deutsch-Deutschland	L2
post16056720	0.72	tilt	French French	L1	post16056555	DeManchuria	Chinese	L2
post16052278	0.69	Logospreference-1	français	L1	post16052235	souzig	arab tunisia	L2
post16050040	0.7	iuytr	french	L1	post16049288	meliss	Ukrainian, Russian	L2
post16044639	0.71	iuytr	french	L1	post16044615	meliss	Ukrainian, Russian	L2
post16036873	0.68	agnelo	French	L1	post16035912	annacr	Russian - Russia	L2
post16028671	0.8	iuytr	french	L1	post16028076	meliss	Ukrainian, Russian	L2
post16025260	0.5	Oddmania	French	L1	post16025046	Prof Mee	English - India	L2
post16023632	0.59	Logospreference-1	français	L1	post16023472	airinargent	Spanish Chile	L2
post16019779	0.73	iuytr	french	L1	post16017265	simenon	italien	L2
post16001925	0.66	ZebraTrois	French, France	L1	post16001626	kategogogo	Japanese Mandrain bilingual	L2
post15996235	0.77	SergueiL	Français	L1	post15995467	marcello prevosto	italien	L2
post15985297	0.6	Oddmania	French	L1	post15984947	isanjulian	Español (España)	L2
post15985530	0.75	iuytr	french	L1	post15983494	nasrinklz43	persan	L2
post15984033	0.72	Logospreference-1	français	L1	post15983604	KennyHun	Hungarian	L2
post15983624	0.78	SergueiL	Français	L1	post15983022	simenon	italien	L2
post15872988	0.81	Isabelle_00	Français - Canada	L1	post15614903	edharcourt	French - France	L1
post15969998	0.79	agnelo	French	L1	post15969864	maayani	Hebrew	L2
post15978400	0.58	OLN	French - France,  ♀	L1	post15978236	chercheuse	Spanish Costa Rica	L2
post15974039	0.77	Logospreference-1	français	L1	post15973844	marcello prevosto	italien	L2
post15973036	0.75	agnelo	French	L1	post15972950	annie21	chinese	L2
post15972334	0.78	agnelo	French	L1	post15972202	Yen_Z	中文	L2
post15972841	0.64	agnelo	French	L1	post15972794	meliss	Ukrainian, Russian	L2
post15967912	0.77	SergueiL	Français	L1	post15967657	agatheand	italiano	L2
post15961911	0.67	OLN	French - France,  ♀	L1	post15961759	Chimel	Français	L1
post15951166	0.78	agnelo	French	L1	post15951074	Bloski	Español (España)	L2
post15959724	0.71	Logospreference-1	français	L1	post15959693	wxy	chinois-chine	L2
post15958351	0.75	snarkhunter	French - France	L1	post15958322	Startinov	Arabe	L2
post15953931	0.33	SergueiL	Français	L1	post15953772	versyl	Nederlands - België	L2
post15950888	0.76	snarkhunter	French - France	L1	post15950072	meliss	Ukrainian, Russian	L2
post15950647	0.75	agnelo	French	L1	post15950512	Bovary05	français	L1
post15612799	0.68	Maître Capello	French – Switzerland	L1	post15612595	Anikam	français - France	L1
post13969806	0.71	Logospreference-1	français	L1	post13969728	le Grand Soir	Anglais, dialecte de San Francisco	L1
post8206149	0.69	Chimel	Français	L1	post8205408	flipsy	croatian	L2
post15921528	0.68	OLN	French - France,  ♀	L1	post15921142	KennyHun	Hungarian	L2
post15901014	0.76	iuytr	french	L1	post15900503	meliss	Ukrainian, Russian	L2
post15894850	0.59	DrChen	French-France	L1	post15894465	drhex	Swedish - Sweden	L2
post15888728	0.82	Anne-R	Français - France	L1	post15888400	nasrinklz43	persan	L2
post15883770	0.81	SergueiL	Français	L1	post15883378	simenon	italien	L2
post15877633	0.64	Chaboue	French - France	L1	post15877592	Readomingues	Portuguese - Brazil	L2
post15877262	0.77	Anne-R	Français - France	L1	post15877201	meliss	Ukrainian, Russian	L2
post15868601	0.7	SergueiL	Français	L1	post15868388	simenon	italien	L2
post15862091	0.71	Chaboue	French - France	L1	post15862019	chercheuse	Spanish Costa Rica	L2
post15857786	0.7	Anne-R	Français - France	L1	post15857757	GoodOldMonkey	English - New	L2
post1523895	0.57	Agnès E.	France, French	L1	post1523102	Jagoda	Bilingual polski-English	L2
post15848219	0.8	Oddmania	French	L1	post15841319	KennyHun	Hungarian	L2
post15847620	0.73	plantin	français	L1	post15847502	ghasedak2	persan	L2
post15834345	0.64	skop	français — France	L1	post15834225	AmaryllisBunny	AmE	L2
post15838983	0.64	OLN	French - France,  ♀	L1	post15838927	limettier	Español Chile	L2
post15833171	0.85	iuytr	french	L1	post15833062	Gemmenita	Azéri	L2
post15831944	0.61	janpol	France - français	L1	post15831834	jalousies	coreen	L2
post15828802	0.75	adʁijɛ̃	Français	L1	post15828751	CHOCOLAT17	coréen	L2
post15823718	0.68	plantin	français	L1	post15823563	wm138	Chinese	L2
post15818705	0.65	OLN	French - France,  ♀	L1	post15818047	chercheuse	Spanish Costa Rica	L2
post15818481	0.61	OLN	French - France,  ♀	L1	post15818399	pignon	Spanish Argentina	L2
post15813494	0.77	OLN	French - France,  ♀	L1	post15813377	Pajapatak	serbe / Serbian	L2
post15814031	0.73	Logospreference-1	français	L1	post15813429	Startinov	Arabe	L2
post15812225	0.73	Logospreference-1	français	L1	post15812096	g21	Portuguese	L2
post15809623	0.77	skop	français — France	L1	post15809007	jalousies	coreen	L2
post15810052	0.78	OLN	French - France,  ♀	L1	post15809425	Startinov	Arabe	L2
post15806553	0.71	DearPrudence	French (lower Normandy)	L1	post15806519	Startinov	Arabe	L2
post15793698	0.6	jann	English - USA	L2	post15793603	sitino	Yiddish	L2
post15730276	0.71	iuytr	french	L1	post15729773	agatheand	italiano	L2
post15791930	0.75	skop	français — France	L1	post15791789	Sylvie_louis007	french-france	L1
post15757876	0.75	calame	French	L1	post15754326	marcello prevosto	italien	L2
post15789156	0.7	snarkhunter	French - France	L1	post15789112	g21	Portuguese	L2
post15788128	0.77	OLN	French - France,  ♀	L1	post15787980	coriandremélisse	Spanish Argentina	L2
post15773349	0.84	plantin	français	L1	post15772989	nasrinklz43	persan	L2
post15776924	0.67	Logospreference-1	français	L1	post15776421	Dante404	Spanish - Spain	L2
post15782143	0.64	Logospreference-1	français	L1	post15776693	KennyHun	Hungarian	L2
post15781638	0.73	Nanon	français (France)	L1	post15781299	Baston	turkish	L2
post15771855	0.69	Logospreference-1	français	L1	post15771834	cabbagetyf	chinois	L2
post15771113	0.72	tilt	French French	L1	post15770703	annie21	chinese	L2
post1650470	0.73	Crescent	Russian, (Ukraine)	L2	post1650387	Thomas1	polszczyzna warszawska	L2
post15767950	0.61	Logospreference-1	français	L1	post15767882	KennyHun	Hungarian	L2
post15766077	0.74	jann	English - USA	L2	post15765487	Cafec	Arabe	L2
post15761338	0.78	Logospreference-1	français	L1	post15761238	simenon	italien	L2
post15755831	0.66	plantin	français	L1	post15755770	sh.s	Persian	L2
post15749284	0.73	Logospreference-1	français	L1	post15749234	petoe	Dutch - Flemish	L2
post15741588	0.71	caraan	France- French	L1	post15741533	Ennio26	Italian - Italy	L2
post4225280	0.71	FranParis	Français - France	L1	post4225167	franro2003	Spain spanish	L2
post15730595	0.65	Logospreference-1	français	L1	post15730283	annie21	chinese	L2
post15730053	0.62	Phare-macie	French - France	L1	post15729663	KennyHun	Hungarian	L2
post15728311	0.73	plantin	français	L1	post15728296	Anatoly Suprenkov	Russian	L2
post15729215	0.63	caraan	France- French	L1	post15729181	Startinov	Arabe	L2
post15725927	0.72	OLN	French - France,  ♀	L1	post15725795	Pajapatak	serbe / Serbian	L2
post15723142	0.73	plantin	français	L1	post15723105	Zsanna	Hungarian - Hungary	L2
post15715863	0.63	plantin	français	L1	post15715833	Pajapatak	serbe / Serbian	L2
post11407607	0.7	CapnPrep	AmE	L2	post11407212	TiberiusTyrone	English - US	L2
post15654778	0.54	elsab	French (France)	L1	post15654335	annie21	chinese	L2
post15702863	0.64	Startinov	Arabe	L2	post15702627	milkandcakes	American English	L2
post15710776	0.7	plantin	français	L1	post15710727	Yen_Z	中文	L2
post15708753	0.66	Maître Capello	French – Switzerland	L1	post15707542	danielc	French-Canada	L1
post15702320	0.65	snarkhunter	French - France	L1	post15702256	maayani	Hebrew	L2
post12273314	0.75	pallyo	French	L1	post12266518	friasc	English-Spanish	L2
post15662800	0.46	Maître Capello	French – Switzerland	L1	post15662686	Christine Zix	Russian	L2
post15679220	0.6	plantin	français	L1	post15678955	shig	Japanese	L2
post15678437	0.83	plantin	français	L1	post15678407	sh.s	Persian	L2
post15672790	0.72	snarkhunter	French - France	L1	post15672759	meliss	Ukrainian, Russian	L2
post15663587	0.47	janpol	France - français	L1	post15663553	Baston	turkish	L2
post15654797	0.69	Lacuzon	French - France	L1	post15654235	cestlefun17	English (United States)	L2
post456853	0.77	Agnès E.	France, French	L1	post456600	gvergara	Español	L2
post15644887	0.7	Maître Capello	French – Switzerland	L1	post15644860	Summerland	English	L2
post678843	0.71	xav	France	L1	post678457	Graham Butler	England  English	L2
post14446662	0.8	janpol	France - français	L1	post14446623	elisezhou	chinois	L2
post15618827	0.74	plantin	français	L1	post15618454	elisezhou	chinois	L2
post15615324	0.79	plantin	français	L1	post15615278	meliss	Ukrainian, Russian	L2
post7573310	0.69	Flore!	French	L1	post7573021	Thomas1	polszczyzna warszawska	L2
post15615308	0.78	plantin	français	L1	post15615276	meliss	Ukrainian, Russian	L2
post15616551	0.72	snarkhunter	French - France	L1	post15616487	meliss	Ukrainian, Russian	L2
post15614573	0.76	plantin	français	L1	post15614432	neil.g.burton	English	L2
post15615356	0.72	plantin	français	L1	post15615275	meliss	Ukrainian, Russian	L2
post2747855	0.74	leonbeyr	French	L1	post2747674	Icetrance	US English	L2
post15612770	0.8	iuytr	french	L1	post15612565	meliss	Ukrainian, Russian	L2
post15409234	0.78	tilt	French French	L1	post15409141	ishikawakun	russian	L2
post15602748	0.77	iuytr	french	L1	post15601593	Luiz Eduardo Brandão	Brazil/portuguese	L2
post15598509	0.65	snarkhunter	French - France	L1	post15598384	meliss	Ukrainian, Russian	L2
post15576999	0.68	SergueiL	Français	L1	post15575583	Chimel	Français	L1
post15588257	0.7	Patatos	Français	L1	post15588159	tilleul-citron	japanese	L2
post15582265	0.69	Logospreference-1	français	L1	post15581629	mayingdts	chinese	L2
post15098416	0.66	J.F. de TROYES	francais-France	L1	post15098168	chercheuse	Spanish Costa Rica	L2
post15576106	0.75	SergueiL	Français	L1	post15575884	KennyHun	Hungarian	L2
post15574160	0.78	tilt	French French	L1	post15573866	annie21	chinese	L2
post15569099	0.68	tilt	French French	L1	post15569017	Bachatamor	Russian	L2
post15567831	0.66	JClaudeK	Français France;       Deutsch (SW-Dtl.)	L1	post15567651	Emil-dano-franco-anglo	Danish - Denmark	L2
post15563659	0.57	Logospreference-1	français	L1	post15563344	Amayra	Hindi, English	L2
post3407860	0.77	Punky Zoé	France - français	L1	post3407756	gvergara	Español	L2
post15557434	0.72	Roméo31	français - France	L1	post15557151	chercheuse	Spanish Costa Rica	L2
post15549780	0.65	tilt	French French	L1	post15549310	annie21	chinese	L2
post15552957	0.8	SergueiL	Français	L1	post15552659	KennyHun	Hungarian	L2
post15546498	0.75	plantin	français	L1	post15546386	annie21	chinese	L2
post15542075	0.78	CapnPrep	AmE	L2	post15541979	yuechu	Canada, English	L2
post15542891	0.59	tilt	French French	L1	post15542727	Thomas1	polszczyzna warszawska	L2
post15535129	0.69	SergueiL	Français	L1	post15534862	hamlet	Français (FR)	L1
post15537741	0.66	Vladdh	French - France	L1	post15537296	kategogogo	Japanese Mandrain bilingual	L2
post15537365	0.77	Logospreference-1	français	L1	post15536489	juan52	italiano	L2
post15534054	0.72	iuytr	french	L1	post15534018	nasrinklz43	persan	L2
post15533095	0.64	J.F. de TROYES	francais-France	L1	post15533039	n_a_t_a_l_i_a	Polish	L2
post14486072	0.72	jann	English - USA	L2	post14484410	Katoussa	Français	L1
post15529122	0.77	Logospreference-1	français	L1	post15529098	simenon	italien	L2
post15523224	0.57	Roméo31	français - France	L1	post15522833	Lara.m	Polish	L2
post1037685	0.75	mickaël	French	L1	post1036855	Laura_wh	chine	L2
post15518145	0.8	iuytr	french	L1	post15517359	rositakay	Arabic	L2
post15510736	0.69	Logospreference-1	français	L1	post15510702	annie21	chinese	L2
post15506358	0.64	Kwistax	français - Belgique	L1	post15506314	TomHart	English - UK	L2
post15503713	0.67	Logospreference-1	français	L1	post15503632	Readomingues	Portuguese - Brazil	L2
post15501175	0.7	Logospreference-1	français	L1	post15500922	Baston	turkish	L2
post15495776	0.73	tilt	French French	L1	post15495667	Kyon404	Spanish (Spain)	L2
post15496779	0.72	Logospreference-1	français	L1	post15496707	Tarte Tatin	English - UK	L2
post15499569	0.68	Logospreference-1	français	L1	post15499545	egressio	korean	L2
post15498101	0.69	Roméo31	français - France	L1	post15497077	maayani	Hebrew	L2
post15490277	0.71	Logospreference-1	français	L1	post15490203	dangliatica	Portuguese - Brazil	L2
post9806304	0.66	luklamainfroide	French	L1	post9805659	proyoyo	French - Cantonese	L1
post15478005	0.55	Logospreference-1	français	L1	post15477913	Readomingues	Portuguese - Brazil	L2
post15457335	0.72	Chimel	Français	L1	post15457229	Arisasa	Cantonese - Hong Kong	L2
post15468536	0.67	Logospreference-1	français	L1	post15468454	Thomas1	polszczyzna warszawska	L2
post15467267	0.73	Roméo31	français - France	L1	post15466394	Captain Lars	Deutsch (D)	L2
post15464783	0.67	Roméo31	français - France	L1	post15463711	maayani	Hebrew	L2
post15462417	0.78	Kwistax	français - Belgique	L1	post15462348	au.fil.de.lencre	Esperanto	L2
post15459588	0.74	Logospreference-1	français	L1	post15459127	wm138	Chinese	L2
post15459552	0.78	Logospreference-1	français	L1	post15459066	wm138	Chinese	L2
post15457316	0.68	Chimel	Français	L1	post15457291	eleve	Telugu	L2
post15455704	0.59	SergueiL	Français	L1	post15455648	simenon	italien	L2
post10698240	0.7	nicduf	français	L1	post10697180	rimrim11177	french arabic englsh and few of spanich	L1
post15443728	0.8	AmaryllisBunny	AmE	L2	post15443652	holaholacaracola	Español-España	L2
post15450758	0.81	Roméo31	français - France	L1	post15450634	maayani	Hebrew	L2
post15450307	0.73	tilt	French French	L1	post15450264	JRSV	Spanish-Venezuela	L2
post15443963	0.74	janpol	France - français	L1	post15443894	jalousies	coreen	L2
post15432129	0.64	Roméo31	français - France	L1	post15431981	Gemmenita	Azéri	L2
post15434743	0.73	Roméo31	français - France	L1	post15431056	rouelle	Spanish Mexico	L2
post15433712	0.82	JClaudeK	Français France;       Deutsch (SW-Dtl.)	L1	post15433585	egressio	korean	L2
post15423728	0.62	tilt	French French	L1	post15423092	Nanon	français (France)	L1
post15424799	0.75	PetitPonay	French - France	L1	post15424598	KennyHun	Hungarian	L2
post15419308	0.79	Roméo31	français - France	L1	post15419251	coriandremélisse	Spanish Argentina	L2
post15114177	0.76	Logospreference-1	français	L1	post15113455	Panini_Hawaii	Suisse-Allemand	L2
post15417055	0.68	glutch	France - French	L1	post15416759	swannny	German	L2
post15409345	0.73	snarkhunter	French - France	L1	post15409138	ishikawakun	russian	L2
post15406172	0.7	Roméo31	français - France	L1	post15406088	maayani	Hebrew	L2
post15402931	0.7	Logospreference-1	français	L1	post15402852	ishikawakun	russian	L2
post15403788	0.79	tilt	French French	L1	post15403643	Belgiancoati	French - Belgium	L1
post15394844	0.77	besoul	French - France	L1	post15394572	joedalton	French - FRANCE	L1
post15397377	0.83	Roméo31	français - France	L1	post15396964	albi202	French - France	L1
post4383655	0.53	tilt	French French	L1	post4383605	Little Chandler	español (ESP)	L2
post15386510	0.82	iuytr	french	L1	post15386477	nasrinklz43	persan	L2
post15389742	0.6	zwim	français	L1	post15388734	wm138	Chinese	L2
post15386888	0.7	Roméo31	français - France	L1	post15386656	languag3	Arabic	L2
post15382840	0.71	Roméo31	français - France	L1	post15382528	zipp404	Bilingual English|Español	L2
post3761793	0.65	Maître Capello	French – Switzerland	L1	post3761638	Frapap	Switzerland/French-Italian	L1
post15381196	0.74	nicduf	français	L1	post15381145	simenon	italien	L2
post15375444	0.85	Logospreference-1	français	L1	post15375373	readymade	Argentinian Spanish	L2
post15374569	0.68	Logospreference-1	français	L1	post15374350	Readomingues	Portuguese - Brazil	L2
post15373327	0.69	Roméo31	français - France	L1	post15373094	Anna-chonger	Chinese	L2
post15375919	0.73	volo	français	L1	post15375875	wm138	Chinese	L2
post15369893	0.66	OLN	French - France,  ♀	L1	post15369071	ara14	ukrainian-Ukraine	L2
post15357133	0.77	KaRiNe_Fr	Français, French - France	L1	post15357014	ishikawakun	russian	L2
post15363880	0.79	tilt	French French	L1	post15363851	KennyHun	Hungarian	L2
post15343017	0.78	Roméo31	français - France	L1	post15342944	SuzyK	Français	L1
post15355067	0.67	Logospreference-1	français	L1	post15354943	Franz1	Austrian German	L2
post15348280	0.74	Logospreference-1	français	L1	post15347997	petitm	japanese	L2
post13549235	0.69	Michelvar	French from France	L1	post13549211	IMANAKBARI	Persan	L2
post15350213	0.77	SergueiL	Français	L1	post15350195	swannny	German	L2
post15338222	0.69	Roméo31	français - France	L1	post15337914	tilt	French French	L1
post15343517	0.69	Roméo31	français - France	L1	post15342638	Gemmenita	Azéri	L2
post15341822	0.61	SergueiL	Français	L1	post15341647	Yuz	Japonais-Japon	L2
post15336987	0.7	zwim	français	L1	post15336755	swannny	German	L2
post15328975	0.69	SergueiL	Français	L1	post15328006	swannny	German	L2
post15328711	0.57	Roméo31	français - France	L1	post15328537	ain'ttranslationfun?	US English	L2
post15325939	0.77	Nicomon	Français, Québec ♀	L1	post15325335	LouisLB	Français – Québec	L1
post15323728	0.76	Roméo31	français - France	L1	post15323301	rositakay	Arabic	L2
post15324010	0.8	zwim	français	L1	post15323105	maayani	Hebrew	L2
post15322595	0.77	Roméo31	français - France	L1	post15321355	AmaryllisBunny	AmE	L2
post15313941	0.68	OLN	French - France,  ♀	L1	post15313898	maayani	Hebrew	L2
post15306909	0.73	Maître Capello	French – Switzerland	L1	post15306270	seashran	french - Paris	L1
post15303436	0.76	volo	français	L1	post15303372	jelonek	polski	L2
post15296219	0.77	Roméo31	français - France	L1	post15293998	annie21	chinese	L2
post15299267	0.77	Interprete	French, France	L1	post15298747	lerlera	russian	L2
post15294763	0.74	volo	français	L1	post15293936	maayani	Hebrew	L2
post6613399	0.77	Chimel	Français	L1	post6612055	valoucette	Francais	L1
post15288488	0.8	Roméo31	français - France	L1	post15284487	ilookloud	Polish - Northeastern Poland	L2
post15287184	0.78	tilt	French French	L1	post15287067	letraducteur	Dutch	L2
post14935725	0.71	volo	français	L1	post14935412	maayani	Hebrew	L2
post15269628	0.73	volo	français	L1	post15269501	Gemmenita	Azéri	L2
post15225756	0.7	mb96	French - Belgium	L1	post15225616	swannny	German	L2
post15268893	0.83	Roméo31	français - France	L1	post15268834	chercheuse	Spanish Costa Rica	L2
post15259960	0.79	volo	français	L1	post15259776	g21	Portuguese	L2
post15250016	0.79	volo	français	L1	post15249475	samiraa	arabe- Algérie	L2
post15250954	0.72	volo	français	L1	post15250688	sanchez90	Spanish-México	L2
post15254281	0.67	Logospreference-1	français	L1	post15254231	rositakay	Arabic	L2
post15240326	0.75	volo	français	L1	post15226336	wm138	Chinese	L2
post15251651	0.74	volo	français	L1	post15249946	Chloros	French	L1
post15251140	0.69	Roméo31	français - France	L1	post15250675	sanchez90	Spanish-México	L2
post15249261	0.57	zwim	français	L1	post15248154	chercheuse	Spanish Costa Rica	L2
post15247991	0.54	volo	français	L1	post15247605	sanchez90	Spanish-México	L2
