message_id	ttr	speaker	lang	ltype	topic	topicstarter	topicstarter_lang	topicstarter_ltype
post17687621	0.73	bennymix	English (American).	L1	post17687608	lingkky	chinese	L2
post17687599	0.74	owlman5	English-US	L1	post17687567	t k	Korean - Korea	L2
post17686438	0.63	Uncle Jack	British English	L1	post17686394	you3	Japanese	L2
post17686485	0.81	Uncle Jack	British English	L1	post17686412	C.S.Hy	Mandarin Chinese	L2
post17685919	0.69	dojibear	English - Northeast US	L1	post17685876	Junwei Guo	Chinese	L2
post17685830	0.61	icecreamsoldier	New Zealand English	L1	post17685798	brown poodle	korean	L2
post17685897	0.64	dojibear	English - Northeast US	L1	post17685870	Yichen	Chinese	L2
post17685833	0.59	elroy	US English/Palestinian Arabic bilingual	L1	post17685823	lingkky	chinese	L2
post17685793	0.58	Dretagoto	Inglés británico	L2	post17685759	azz	armenian	L2
post14194561	0.65	owlman5	English-US	L1	post14194217	Square100	Vietnamese	L2
post17685225	0.58	Myridon	English - US	L1	post17685201	lekal	Chinese	L2
post17680867	0.75	owlman5	English-US	L1	post17680853	NewAmerica	Mandarin	L2
post17660498	0.77	suzi br	English / England	L1	post17660447	mrek	spanish	L2
post17683878	0.73	Edinburgher	German/English bilingual	L1	post17683856	Blacksheep846	German	L2
post5833872	0.32	bibliolept	AE, Español	L2	post5833851	BattyOldMaid	English	L1
post17683829	0.47	SevenDays	Spanish	L2	post17683714	Raotuak	Polish	L2
post17684015	0.71	icecreamsoldier	New Zealand English	L1	post17683966	Irelia20150604	Chinese	L2
post17683755	0.6	Barque	Tamil	L2	post17683751	Sociologist	Korean	L2
post17683573	0.6	Florentia52	English - United States	L1	post17683548	lekal	Chinese	L2
post17682555	0.67	Cagey	English - US	L1	post17682539	doctor robert	portuguese	L2
post17682482	0.77	owlman5	English-US	L1	post17682411	JJXR	Russian	L2
post17681269	0.7	Uncle Jack	British English	L1	post17681233	Tea Addict	Republic of Korea                 Korean	L2
post17682384	0.72	Edinburgher	German/English bilingual	L1	post17682371	Gabriel Aparta	Español - Venezuela	L2
post17682660	0.8	Uncle Jack	British English	L1	post17682538	RORSCHACH	Farsi-persian	L2
post17682027	0.72	dojibear	English - Northeast US	L1	post17681919	Gabriel Aparta	Español - Venezuela	L2
post17682059	0.67	dojibear	English - Northeast US	L1	post17681837	pinapple_vietnam	Vietnamese	L2
post17681545	0.64	Barque	Tamil	L2	post17681466	brian&me	Chinese - China	L2
post17681382	0.61	PaulQ	English - England	L1	post17681344	mohan49116	India - Hindi & English	L1
post13655869	0.68	Cagey	English - US	L1	post13655834	rolmich	french (France)	L2
post17681353	0.54	PaulQ	English - England	L1	post17681272	kazuhiko fudaba	Japanese	L2
post17681275	0.64	PaulQ	English - England	L1	post17681264	ironman2012	Chinese	L2
post31625	0.63	Artrella	Spanish-Argentina	L2	post31618	tim	Australia, English	L1
post17681142	0.68	Uncle Jack	British English	L1	post17681088	Tea Addict	Republic of Korea                 Korean	L2
post17681057	0.79	bennymix	English (American).	L1	post17681030	Ethan Lee	Mandarin	L2
post17680114	0.73	Dale Texas	English USA	L1	post17680088	ironman2012	Chinese	L2
post17679873	0.48	PaulQ	English - England	L1	post17679843	glorsh66	Russian	L2
post17678765	0.7	DonnyB	English UK Southern Standard English	L1	post17678633	glorsh66	Russian	L2
post17679312	0.72	owlman5	English-US	L1	post17679272	Tea Addict	Republic of Korea                 Korean	L2
post17678664	0.63	owlman5	English-US	L1	post17678641	lingkky	chinese	L2
post17678082	0.59	entangledbank	English - South-East England	L1	post17678073	Piyush toplani	Hindi	L2
post17678135	0.4	PaulQ	English - England	L1	post17678075	raymondaliasapollyon	Chinese	L2
post17677858	0.7	PaulQ	English - England	L1	post17677833	NewAmerica	Mandarin	L2
post17677722	0.58	Edinburgher	German/English bilingual	L1	post17677712	azz	armenian	L2
post17664072	0.73	owlman5	English-US	L1	post17664008	princeofdarkness	Russian - Russia	L2
post17664072	0.73	owlman5	English-US	L1	post17664008	princeofdarkness	Russian - Russia	L2
post17677199	0.67	owlman5	English-US	L1	post17677191	HSS	Standard Japanese, Sendaian Japanese	L2
post17672671	0.48	PaulQ	English - England	L1	post17672657	Golak das	bengali	L2
post17669437	0.62	owlman5	English-US	L1	post17669414	firee818	Chinese	L2
post17675699	0.71	Enquiring Mind	English - the Queen's	L1	post17675617	Blue Apple	Persian(Iran)	L2
post17674923	0.68	owlman5	English-US	L1	post17674884	Shweggeh	Lithuanian	L2
post17675543	0.64	Egmont	English - U.S.	L1	post17675541	bugsy2	Russian	L2
post17674065	0.63	entangledbank	English - South-East England	L1	post17674059	GDGBK	chinese mandarine	L2
post6699	0.69	oystershell	USA, English	L1	post6698	Antonio	Mexico/Spanish	L2
post17674552	0.41	PaulQ	English - England	L1	post17674478	arid_ice	Japanese	L2
post17675075	0.58	dojibear	English - Northeast US	L1	post17674977	eZi000	Polish	L2
post1802341	0.64	panjandrum	English-Ireland (top end)	L1	post1802301	nytas	chinese	L2
post17674947	0.75	Uncle Jack	British English	L1	post17674910	bennymix	English (American).	L1
post17619914	0.54	entangledbank	English - South-East England	L1	post17619901	sri_c	TELUGU	L2
post17672895	0.74	entangledbank	English - South-East England	L1	post17672853	Saltie	Russian, Russia, Sochi	L2
post17668025	0.78	Enquiring Mind	English - the Queen's	L1	post17667925	Tepidish	Japanese	L2
post17673768	0.64	Bondstreet	English (UK)	L1	post17673736	Gabriel Aparta	Español - Venezuela	L2
post9753044	0.53	panjandrum	English-Ireland (top end)	L1	post9752975	peptidoglycan	Turkish	L2
post17672335	0.65	Edinburgher	German/English bilingual	L1	post17672313	NewAmerica	Mandarin	L2
post17653581	0.8	DonnyB	English UK Southern Standard English	L1	post17652811	JJXR	Russian	L2
post17671545	0.78	Dretagoto	Inglés británico	L2	post17671535	m1517luther	Thai	L2
post17671387	0.59	owlman5	English-US	L1	post17671326	Comeblack	Korean	L2
post16749327	0.43	PaulQ	English - England	L1	post16749247	Chinese Su	Chinese	L2
post17668144	0.53	PaulQ	English - England	L1	post17668109	uknownothin	Chinese	L2
post17669467	0.6	dojibear	English - Northeast US	L1	post17669452	Ben337	Mandarin	L2
post17667965	0.7	bennymix	English (American).	L1	post17667936	csicska	hungarian	L2
post17668659	0.57	Uncle Jack	British English	L1	post17668640	Olivia Ehlers	Spanish	L2
post17655133	0.68	Uncle Jack	British English	L1	post17654867	Theo79	German	L2
post17668681	0.62	entangledbank	English - South-East England	L1	post17668645	topoftherock	English-Britain	L1
post17668627	0.64	PaulQ	English - England	L1	post17668616	NewAmerica	Mandarin	L2
post17667891	0.64	dojibear	English - Northeast US	L1	post17667868	newname	Vietnamese	L2
post17668271	0.64	PaulQ	English - England	L1	post17668259	Theo79	German	L2
post16235239	0.58	macphie	English - Australia	L1	post16235231	Infinite1128	Mandarin- China	L2
post17664319	0.56	entangledbank	English - South-East England	L1	post17664259	brandonkim	Korean-Korea	L2
post17667218	0.67	PaulQ	English - England	L1	post17667206	JJXR	Russian	L2
post17667933	0.61	Bondstreet	English (UK)	L1	post17667743	JJXR	Russian	L2
post17667839	0.59	dojibear	English - Northeast US	L1	post17667819	pickyx	Chinese	L2
post17667466	0.6	Uncle Jack	British English	L1	post17667440	C.S.Hy	Mandarin Chinese	L2
post17660300	0.63	Cagey	English - US	L1	post17660293	HSS	Standard Japanese, Sendaian Japanese	L2
post17664173	0.66	Uncle Jack	British English	L1	post17663892	Cooper099	Chinese	L2
post17662213	0.78	velisarius	British English (Sussex)	L1	post17662169	Tea Addict	Republic of Korea                 Korean	L2
post17666009	0.69	PaulQ	English - England	L1	post17665996	NewAmerica	Mandarin	L2
post17660262	0.71	PaulQ	English - England	L1	post17660230	ullas84	turkish	L2
post17664942	0.53	PaulQ	English - England	L1	post17664906	EdisonBhola	Korean	L2
post17657725	0.68	natkretep	English (Singapore/UK), basic Chinese	L1	post17657490	Exp	Japanese	L2
post17664213	0.6	owlman5	English-US	L1	post17664109	Piyush toplani	Hindi	L2
post17663514	0.69	PaulQ	English - England	L1	post17663468	Monsieur Leland	French - France	L2
post17663870	0.53	dojibear	English - Northeast US	L1	post17663817	Lone Traveller	Chinese	L2
post17663543	0.67	owlman5	English-US	L1	post17663495	Anna*	Chinese-China	L2
post17663279	0.66	Uncle Jack	British English	L1	post17663124	meanderland	Chinese	L2
post17661563	0.56	dojibear	English - Northeast US	L1	post17661555	RD74	English - USA	L1
post17662421	0.67	PaulQ	English - England	L1	post17662370	Liu Yan	Chinese	L2
post17662325	0.58	entangledbank	English - South-East England	L1	post17662312	Jignesh77	India- hindi	L2
post14201251	0.75	Biffo	English - England	L1	post14201169	Biffo	English - England	L1
post17662064	0.68	owlman5	English-US	L1	post17662041	Michelle Green	Chinese	L2
post17661839	0.78	Uncle Jack	British English	L1	post17661758	jacdac	Lebanese	L2
post17661575	0.75	owlman5	English-US	L1	post17661549	Tyrion Lann	INDIA -Hindi	L2
post17661434	0.6	SevenDays	Spanish	L2	post17661399	mkgfx	Arabic	L2
post17661134	0.75	natkretep	English (Singapore/UK), basic Chinese	L1	post17660799	creosote	Russian	L2
post1052532	0.72	Joelline	American English	L1	post1052402	alienastarte	Brazil and Portuguese	L2
post17660383	0.67	owlman5	English-US	L1	post17660364	Liu Yan	Chinese	L2
post17659851	0.61	owlman5	English-US	L1	post17659806	nifengtang	Chinese	L2
post17659644	0.44	PaulQ	English - England	L1	post17659614	7M4SBQ	Japanese	L2
post17660118	0.71	Shweggeh	Lithuanian	L2	post17660093	Dom56	Polish	L2
post17658084	0.69	PaulQ	English - England	L1	post17658040	Dazun	Sinhala	L2
post17635973	0.77	lingobingo	English - England	L1	post17635949	mrek	spanish	L2
post17659503	0.6	PaulQ	English - England	L1	post17659415	creosote	Russian	L2
post17655371	0.63	dojibear	English - Northeast US	L1	post17655304	joann2017	chinese	L2
post17659470	0.52	PaulQ	English - England	L1	post17659457	grammar-in-use	Chinese	L2
post17659385	0.58	Uncle Jack	British English	L1	post17659355	jacdac	Lebanese	L2
post17656013	0.55	Uncle Jack	British English	L1	post17655914	Kacy.H	Chinese	L2
post17658827	0.68	Uncle Jack	British English	L1	post17658814	NewAmerica	Mandarin	L2
post17658778	0.67	Uncle Jack	British English	L1	post17658021	marcbatco	Italian-Italy	L2
post17657775	0.64	Uncle Jack	British English	L1	post17657667	Blue Apple	Persian(Iran)	L2
post17656215	0.62	PaulQ	English - England	L1	post17656105	jacdac	Lebanese	L2
post17657039	0.65	Hermione Golightly	British English	L1	post17657032	takiakos76	Hungarian	L2
post17656932	0.62	b4nny	English - US	L1	post17655615	Michael30000	Russian	L2
post17656952	0.38	PaulQ	English - England	L1	post17656921	Meekash	Hindi	L2
post17653736	0.76	b4nny	English - US	L1	post17653554	Neitzel553	Paakantyi	L2
post17655843	0.49	bennymix	English (American).	L1	post17655816	jianghuicecile	Chinese	L2
post17657128	0.72	Uncle Jack	British English	L1	post17657127	Theo79	German	L2
post17644809	0.69	Uncle Jack	British English	L1	post17644773	raymondaliasapollyon	Chinese	L2
post17655585	0.51	Uncle Jack	British English	L1	post17655562	amirmg	Farsi	L2
post17654934	0.58	PaulQ	English - England	L1	post17654907	nkaper	russian	L2
post17655227	0.69	Uncle Jack	British English	L1	post17655191	samiuelson	polish	L2
post17655018	0.66	dojibear	English - Northeast US	L1	post17654960	lycen	English and Chinese	L1
post17649627	0.69	velisarius	British English (Sussex)	L1	post17649584	zeroangle	Japanese	L2
post17654453	0.63	Uncle Jack	British English	L1	post17654311	sophiasophie	Chinese	L2
post17654286	0.54	suzi br	English / England	L1	post17654119	Subhajit12	Hindi	L2
post17653978	0.49	dojibear	English - Northeast US	L1	post17653966	Ryovzx09	Mandarin-China	L2
post17653752	0.79	Egmont	English - U.S.	L1	post17653741	Michael30000	Russian	L2
post5079416	0.71	JamesM	English, USA	L1	post5079358	KIKABAL	Italian - Italy	L2
post17652271	0.55	dojibear	English - Northeast US	L1	post17652250	ullas84	turkish	L2
post17652311	0.65	Cagey	English - US	L1	post17652305	dhejejjeskms	Korean	L2
post17652147	0.68	Trochfa	English - England	L1	post17650733	jacdac	Lebanese	L2
post17651303	0.58	PaulQ	English - England	L1	post17651263	Fbohn21	Deutsch	L2
post17651117	0.75	lingobingo	English - England	L1	post17651060	NewAmerica	Mandarin	L2
post11335682	0.73	Gwan	New Zealand, English	L1	post11335639	ladybugEnglishFan	Polish	L2
post17649921	0.56	PaulQ	English - England	L1	post17649867	raymondaliasapollyon	Chinese	L2
post17650212	0.48	dojibear	English - Northeast US	L1	post17650188	Meekash	Hindi	L2
post17650177	0.52	dojibear	English - Northeast US	L1	post17650157	Fbohn21	Deutsch	L2
post17649758	0.75	entangledbank	English - South-East England	L1	post17649745	Junethebigoted	Chinese	L2
post17649470	0.54	PaulQ	English - England	L1	post17649455	marsbeing	Chinese	L2
post17648884	0.66	bennymix	English (American).	L1	post17648839	NewAmerica	Mandarin	L2
post17646016	0.56	PaulQ	English - England	L1	post17645985	TOSHI8892	japanese-japanese	L2
post17648074	0.72	elroy	US English/Palestinian Arabic bilingual	L1	post17648052	meijin	Japanese	L2
post17648532	0.66	PaulQ	English - England	L1	post17648506	hmp_khauff	Spanish	L2
post17648073	0.71	Trochfa	English - England	L1	post17648047	jacdac	Lebanese	L2
post17646155	0.56	PaulQ	English - England	L1	post17646145	meijin	Japanese	L2
post17635438	0.62	PaulQ	English - England	L1	post17635418	Kacy.H	Chinese	L2
post17647300	0.57	Uncle Jack	British English	L1	post17647209	krmtx	Japanese	L2
post17647293	0.73	Uncle Jack	British English	L1	post17647208	Irelia20150604	Chinese	L2
post17646572	0.65	PaulQ	English - England	L1	post17646551	Shweggeh	Lithuanian	L2
post17646396	0.7	Uncle Jack	British English	L1	post17646378	Neitzel553	Paakantyi	L2
post17646026	0.64	Uncle Jack	British English	L1	post17645999	Julienjing1	Chinese	L2
post17639054	0.66	dojibear	English - Northeast US	L1	post17638990	raymondaliasapollyon	Chinese	L2
post17645710	0.64	Truffula	English - USA	L1	post17645680	matchalatte	Korean	L2
post17645799	0.69	Uncle Jack	British English	L1	post17645652	arietenata	italian	L2
post17645664	0.59	velisarius	British English (Sussex)	L1	post17645620	diiv	Japanese	L2
post17643333	0.78	bennymix	English (American).	L1	post17643320	AndrasBP	Hungarian	L2
post17642314	0.53	entangledbank	English - South-East England	L1	post17642305	ullas84	turkish	L2
post13477360	0.63	Florentia52	English - United States	L1	post13477337	jexrry_nam	Cantonese	L2
post17638320	0.76	Barque	Tamil	L2	post17638312	lisa H	Chinese	L2
post17643937	0.78	Copyright	American English	L1	post17643835	SuprunP	Ukrainian & Russian	L2
post13490399	0.57	Liam Lew's	German	L2	post13490376	distant_light	Russian	L2
post17643636	0.72	bennymix	English (American).	L1	post17643623	Michelle Green	Chinese	L2
post17639885	0.66	dojibear	English - Northeast US	L1	post17639795	jianghuicecile	Chinese	L2
post17643247	0.7	owlman5	English-US	L1	post17643240	zaffy	Polish	L2
post17642204	0.75	PaulQ	English - England	L1	post17642179	meijin	Japanese	L2
post17641603	0.75	RedwoodGrove	English, USA	L1	post17641547	Latino24	Español mexicano	L2
post17642391	0.7	Uncle Jack	British English	L1	post17642334	Michael30000	Russian	L2
post17642303	0.51	Uncle Jack	British English	L1	post17642096	aesir	Russian	L2
post17642183	0.51	PaulQ	English - England	L1	post17642092	sagar grammar	hindi-india	L2
post17641713	0.65	Copyright	American English	L1	post17641676	hailept	Vietnam	L2
post17641396	0.66	Uncle Jack	British English	L1	post17641328	Mrsltz	Italian - Italy	L2
post17641804	0.65	Uncle Jack	British English	L1	post17641654	panevino	spanish and catalan - Spain	L2
post10395102	0.65	Forero	USA English	L1	post10395067	monkeyaug	korean	L2
post17637875	0.71	owlman5	English-US	L1	post17637862	Sweetboat	Korean	L2
post17640892	0.4	se16teddy	English - England	L1	post17640888	Unn9990	Korean	L2
post17639523	0.57	Glenfarclas	English (American)	L1	post17639507	Fbohn21	Deutsch	L2
post17637796	0.64	Cagey	English - US	L1	post17637776	xx.michel.xx	Polish	L2
post17638311	0.56	Barque	Tamil	L2	post17638161	sophiasophie	Chinese	L2
post17639565	0.68	Uncle Jack	British English	L1	post17639484	Fbohn21	Deutsch	L2
post13401652	0.74	entangledbank	English - South-East England	L1	post13401549	Julianus	Korean	L2
post17638649	0.55	se16teddy	English - England	L1	post17638636	Tombbb	Polish	L2
post17638395	0.61	PaulQ	English - England	L1	post17638377	Fbohn21	Deutsch	L2
post8199270	0.72	mtmjr	English (US)	L1	post8199153	amateurr	Russian	L2
post14503364	0.73	mr cat	English - England	L1	post14503016	Annakrutitskaya	Russian	L2
post17636290	0.7	manfy	German - Austria	L2	post17636201	ozlem ozarpaci	Turkish	L2
post17636976	0.69	Truffula	English - USA	L1	post17636476	panevino	spanish and catalan - Spain	L2
post17637342	0.73	owlman5	English-US	L1	post17637320	meijin	Japanese	L2
post17636606	0.67	PaulQ	English - England	L1	post17636489	jacdac	Lebanese	L2
post17636506	0.64	Thomas Tompion	English - England	L1	post17636499	DUAN YU	Chinese	L2
post5530266	0.75	Kevin Beach	British English	L1	post5530216	James Brandon	English + French - UK	L1
post17636319	0.74	Uncle Jack	British English	L1	post17636277	Tepidish	Japanese	L2
post5567189	0.77	Harry Batt	USA English	L1	post5567061	losvedir	English - California	L1
post17636271	0.69	DonnyB	English UK Southern Standard English	L1	post17636194	bennyfriendly	korean	L2
post17635595	0.73	Trochfa	English - England	L1	post17635588	jacdac	Lebanese	L2
post17634707	0.72	Trochfa	English - England	L1	post17634670	jacdac	Lebanese	L2
post17633867	0.59	PaulQ	English - England	L1	post17633680	Dear life	India- Bengali	L2
post14409403	0.64	theartichoke	English -- Canada	L1	post14409333	George1992	Czech	L2
post17634361	0.68	PaulQ	English - England	L1	post17634339	goophy	Taiwanese, Mandarin Chinese	L2
post17634133	0.7	Uncle Jack	British English	L1	post17634082	Blue Apple	Persian(Iran)	L2
post17632409	0.74	lingobingo	English - England	L1	post17632364	qandq	Korean	L2
post17633213	0.44	The Newt	English - US	L1	post17633165	dark.resurrection	Farsi	L2
post17633539	0.58	dojibear	English - Northeast US	L1	post17633107	palabra86	Spanish	L2
post17633402	0.75	heypresto	English - England	L1	post17633386	Jignesh77	India- hindi	L2
post17633173	0.37	PaulQ	English - England	L1	post17633166	qandq	Korean	L2
post17632272	0.67	PaulQ	English - England	L1	post17632216	Catherinezhao	Chinese-Taiwan	L2
post17631967	0.74	dojibear	English - Northeast US	L1	post17631938	Michael30000	Russian	L2
post17630247	0.57	Glasguensis	English - Scotland	L1	post17630206	godloveall	Mandarin Chinese	L2
post17629913	0.63	SevenDays	Spanish	L2	post17629828	Jawel7	Turkish	L2
post17630418	0.66	Uncle Jack	British English	L1	post17630171	ida2	Persian - Iran	L2
post17630743	0.72	Uncle Jack	British English	L1	post17630665	mariana79	Turkish	L2
post17628113	0.77	Cagey	English - US	L1	post17626358	nagomi	Korean	L2
post17630606	0.66	sdgraham	USA English	L1	post17630599	Blue Apple	Persian(Iran)	L2
post17629537	0.7	Uncle Jack	British English	L1	post17629498	kebi	Korean-Korea	L2
post17629731	0.74	Trochfa	English - England	L1	post17629687	VicNicSor	Russian	L2
post17628878	0.69	PaulQ	English - England	L1	post17628778	mO_ok	Lithuanian	L2
post17628642	0.83	Hermione Golightly	British English	L1	post17628580	vkhu	Vietnamese	L2
post8592402	0.68	e2efour	UK English	L1	post8591130	slavle	Bulgarian	L2
post17628009	0.74	e2efour	UK English	L1	post17627990	Tenos	Arabic	L2
post17624584	0.77	Glenfarclas	English (American)	L1	post17624570	John Milton	English	L1
post17625202	0.64	lingobingo	English - England	L1	post17625185	ullas84	turkish	L2
post17627545	0.65	Uncle Jack	British English	L1	post17627504	ida2	Persian - Iran	L2
post17626774	0.71	Uncle Jack	British English	L1	post17626724	Waji	Urdu	L2
post17626123	0.66	Uncle Jack	British English	L1	post17626075	Axelroll	Spanish (Spain)	L2
post17623002	0.53	owlman5	English-US	L1	post17622985	JJXR	Russian	L2
post17625088	0.76	grassy	Polish	L2	post17624960	Zerri	Korean	L2
post16692833	0.76	dojibear	English - Northeast US	L1	post16692803	Gabriel Aparta	Español - Venezuela	L2
post1007785	0.72	Joelline	American English	L1	post1006662	simonaj	italian, Italy	L2
post17623455	0.74	lzarzalejo73	Spanish	L2	post17623441	lzarzalejo73	Spanish	L2
post17623678	0.72	dojibear	English - Northeast US	L1	post17623489	VicNicSor	Russian	L2
post17623119	0.75	DonnyB	English UK Southern Standard English	L1	post17623104	kanadaaa	Suruga Japanese	L2
post17621295	0.78	Orble	Australian English	L1	post17621283	Gabriel Aparta	Español - Venezuela	L2
post17622910	0.84	much_rice	English - American	L1	post17622905	csicska	hungarian	L2
post17621558	0.65	rhitagawr	British English	L1	post17621293	brown poodle	korean	L2
post17620227	0.78	Uncle Jack	British English	L1	post17620135	NewAmerica	Mandarin	L2
post17619663	0.61	dojibear	English - Northeast US	L1	post17619636	nagomi	Korean	L2
post17620763	0.52	lingobingo	English - England	L1	post17620753	RemSer	Russian	L2
post17620616	0.53	entangledbank	English - South-East England	L1	post17620608	ridgemao	Chinese - Mandarin	L2
post17620264	0.47	entangledbank	English - South-East England	L1	post17620231	Jawel7	Turkish	L2
post17620424	0.66	se16teddy	English - England	L1	post17620344	VicNicSor	Russian	L2
post17619987	0.7	se16teddy	English - England	L1	post17619941	Godspeed	Korean - South Korea	L2
post17619964	0.65	Copyright	American English	L1	post17619802	Yum-Yum	Mandarin	L2
post2359186	0.64	Dimcl	Canadian English	L1	post2359129	esperanza2	English	L1
post17619720	0.68	Keith Bradford	English (Midlands UK)	L1	post17619692	Abcd123kkk	Hindi	L2
post17619286	0.69	dojibear	English - Northeast US	L1	post17619245	Gabriel Aparta	Español - Venezuela	L2
post17619516	0.59	Cagey	English - US	L1	post17619486	Paul Jones 1984	England - English	L1
post17619479	0.68	miraleo	Spanish - Argentina	L2	post17619034	panevino	spanish and catalan - Spain	L2
post17617972	0.69	e2efour	UK English	L1	post17617871	Muhammad Khatab	Classical Arabic	L2
post17617809	0.71	Uncle Jack	British English	L1	post17617767	Abcd123kkk	Hindi	L2
post17617597	0.41	dojibear	English - Northeast US	L1	post17617381	Fbohn21	Deutsch	L2
post17615656	0.63	dojibear	English - Northeast US	L1	post17615607	JungKim	Korean	L2
post17614015	0.78	entangledbank	English - South-East England	L1	post17613828	kanadaaa	Suruga Japanese	L2
post17128867	0.67	lingobingo	English - England	L1	post17128812	m.pilitowski	Polish	L2
post17616708	0.75	Egmont	English - U.S.	L1	post17616678	Testaburger	Russian-Ukraine	L2
post17616127	0.74	Uncle Jack	British English	L1	post17615928	ordinarydaniel	Chinese - Hong Kong	L2
post17616173	0.64	se16teddy	English - England	L1	post17616157	OttoBit	Italian - Italy	L2
post17608226	0.71	DonnyB	English UK Southern Standard English	L1	post17607311	Pepa123	Czech - the Czech Republic	L2
post17614204	0.63	entangledbank	English - South-East England	L1	post17614184	Nelli21	Russian-Russia	L2
post17613059	0.69	entangledbank	English - South-East England	L1	post17612993	Jignesh77	India- hindi	L2
post17612988	0.67	Enquiring Mind	English - the Queen's	L1	post17612873	timzhenyu	Chinese-China	L2
post17610532	0.65	Uncle Jack	British English	L1	post17610466	Bilyana	Bulgarian	L2
post17611852	0.65	PaulQ	English - England	L1	post17611834	NewAmerica	Mandarin	L2
post17611205	0.64	Uncle Jack	British English	L1	post17611110	jack012	Bulgarian	L2
post17611281	0.69	bennymix	English (American).	L1	post17611208	ida2	Persian - Iran	L2
post17610524	0.66	Barque	Tamil	L2	post17610516	Tea Addict	Republic of Korea                 Korean	L2
post17611075	0.63	The Lord of Gluttony	Turkish	L2	post17610966	gil12345	chinese	L2
post17610301	0.61	bennymix	English (American).	L1	post17610296	Array	Português (Brasil)	L2
post17610356	0.72	bennymix	English (American).	L1	post17610337	Angelya	Chinese	L2
post17610208	0.68	dojibear	English - Northeast US	L1	post17610197	AntiScam	Arabic	L2
post15094868	0.68	owlman5	English-US	L1	post15094823	AI3	Chinese	L2
post17608796	0.77	bennymix	English (American).	L1	post17608786	RORSCHACH	Farsi-persian	L2
post17607526	0.71	Edinburgher	German/English bilingual	L1	post17607484	Benp1994	British English	L1
post17605579	0.65	Uncle Jack	British English	L1	post17605561	emanko	Arabic- Egyptian	L2
post17608593	0.59	dojibear	English - Northeast US	L1	post17608537	ridgemao	Chinese - Mandarin	L2
post17602767	0.64	owlman5	English-US	L1	post17602762	NevenaT	Serbian/Croatian	L2
post17602386	0.69	DonnyB	English UK Southern Standard English	L1	post17602240	JJXR	Russian	L2
post17607750	0.62	Uncle Jack	British English	L1	post17607671	panevino	spanish and catalan - Spain	L2
post17604894	0.7	Pertinax	BrE->AuE	L2	post17603332	KokyS	arabic	L2
post17606696	0.75	Orble	Australian English	L1	post17606669	gil12345	chinese	L2
post17606274	0.64	dojibear	English - Northeast US	L1	post17606260	Michael30000	Russian	L2
post2077670	0.59	savannah	English, USA	L1	post2077649	bmo	Taiwan	L2
post17603466	0.5	se16teddy	English - England	L1	post17603450	Luke997	Italian	L2
post17605508	0.71	PaulQ	English - England	L1	post17605476	enkidu68	turkish	L2
post17605034	0.68	Uncle Jack	British English	L1	post17604975	gil12345	chinese	L2
post17605034	0.68	Uncle Jack	British English	L1	post17604975	gil12345	chinese	L2
post17575728	0.67	stevea	UK English	L1	post17451979	Picazo	Español	L2
post6804314	0.55	jpt0509	English - USA	L1	post6804060	bokbokserov	Russian	L2
post17604482	0.69	PaulQ	English - England	L1	post17604462	Dymn	Catalan	L2
post17604364	0.63	Uncle Jack	British English	L1	post17604177	Allegromoderato2	Portuguese	L2
post17602857	0.73	owlman5	English-US	L1	post17602846	She'lock Holmes	Northern Lev. Arabic (mostly Syrian)	L2
post17603675	0.61	PaulQ	English - England	L1	post17603620	modrarybka	Czech	L2
post17603598	0.62	PaulQ	English - England	L1	post17603548	nagomi	Korean	L2
post17600630	0.69	owlman5	English-US	L1	post17600600	goldexperience	Japanese	L2
post17602844	0.64	Pertinax	BrE->AuE	L2	post17602821	Interstellar Bruce	Spanish	L2
post17602880	0.74	owlman5	English-US	L1	post17602875	EnglishBug	Chinese	L2
post16148813	0.81	e2efour	UK English	L1	post16148428	hhtt	Turkish	L2
post17602513	0.65	owlman5	English-US	L1	post17602497	KokyS	arabic	L2
post17636688	0.73	Dear life	India- Bengali	L2	post17636613	SuprunP	Ukrainian & Russian	L2
post6487934	0.65	dermott	B.E. via Australian English	L1	post6487784	Japutra	Russian - Ukraine	L2
post3257285	0.59	JamesM	English, USA	L1	post3257201	panjandrum	English-Ireland (top end)	L1
post17598314	0.73	owlman5	English-US	L1	post17598299	Stanislau Losoviaha	Russian - Ukraine	L2
post17600136	0.73	suzi br	English / England	L1	post17600121	Fbohn21	Deutsch	L2
post17599550	0.6	PaulQ	English - England	L1	post17599539	Bonggubi	Japanese	L2
post17599773	0.74	Delvo	American English	L1	post17599647	skypecity	Chinese	L2
post17599668	0.69	lingobingo	English - England	L1	post17599649	cheerfulscience	Turkish	L2
post17599297	0.69	lingobingo	English - England	L1	post17599269	alohafromjapan	Japanese	L2
post17598979	0.58	dojibear	English - Northeast US	L1	post17598973	nagomi	Korean	L2
post4772217	0.56	Thomas Tompion	English - England	L1	post4772142	ilonaa	French France	L2
post17598347	0.8	Hermione Golightly	British English	L1	post17598328	Jawel7	Turkish	L2
post17597377	0.72	owlman5	English-US	L1	post17597364	JJXR	Russian	L2
post17597713	0.6	PaulQ	English - England	L1	post17597683	panevino	spanish and catalan - Spain	L2
post17597416	0.63	owlman5	English-US	L1	post17597415	fadeout32811!	french	L2
post17597059	0.74	Uncle Jack	British English	L1	post17596008	NewAmerica	Mandarin	L2
post17596548	0.69	lingobingo	English - England	L1	post17596521	KokyS	arabic	L2
