message_id	ttr	speaker	lang	ltype
post15265968	0.59	frugnaglio	Italian	L1
post11653465	0.67	Dafne79	Italy	L1
post15274632	0.67	sarpantra	Italian	L1
post15255206	0.69	bearded	Italian	L1
post15256403	0.695	bearded	Italian	L1
post15256846	0.675	dragonseven	italiano	L1
post15266795	0.66	Necsus	Italian (Italy)	L1
post2408831	0.715	awanzi	Italy, Italian	L1
post3260820	0.645	pomar	Italian	L1
post3334882	0.655	_forumuser_	Italian	L1
post3336945	0.66	xeneize	Italian	L1
post3339119	0.66	xeneize	Italian	L1
post3340093	0.65	xeneize	Italian	L1
post3342206	0.69	xeneize	Italian	L1
post3350704	0.7	kdl77	Italy, Italian	L1
post3351255	0.625	xeneize	Italian	L1
post3352057	0.67	xeneize	Italian	L1
post3432306	0.67	xeneize	Italian	L1
post3432614	0.705	DavìdV	Italia	L1
post3434172	0.73	xeneize	Italian	L1
post5422453	0.755	giusyna	italian	L1
post5486594	0.715	Queva	Italian	L1
post9613341	0.61	vikgigio	Italian, Italy	L1
post9615424	0.735	olaszinho	Central Italian	L1
post9615520	0.735	catrafuse	Italiano e Friulano	L1
post9617144	0.67	olaszinho	Central Italian	L1
post9623870	0.645	ElFrikiChino	Italian (Mantova)	L1
post9626766	0.625	elena73	Italian	L1
post9627218	0.735	ursu-lab	italian, catalan & spanish	L1
post9628306	0.645	ElFrikiChino	Italian (Mantova)	L1
post9631210	0.76	Montesacro	Italiano	L1
post9631514	0.65	elena73	Italian	L1
post9639473	0.625	olaszinho	Central Italian	L1
post9657652	0.665	ric.nic	Veneto, italian	L1
post9657828	0.775	federicoft	Italian	L1
post9658613	0.705	ric.nic	Veneto, italian	L1
post9660187	0.675	Linnets	italiano	L1
post9660229	0.675	ric.nic	Veneto, italian	L1
post9660550	0.73	federicoft	Italian	L1
post9660742	0.715	federicoft	Italian	L1
post9660995	0.785	Montesacro	Italiano	L1
post9663344	0.74	catrafuse	Italiano e Friulano	L1
post9666459	0.735	Linnets	italiano	L1
post9666673	0.73	ric.nic	Veneto, italian	L1
post9667144	0.73	Montesacro	Italiano	L1
post9667388	0.71	ric.nic	Veneto, italian	L1
post9667577	0.71	federicoft	Italian	L1
post9668315	0.74	Linnets	italiano	L1
post9668903	0.735	ric.nic	Veneto, italian	L1
post9668985	0.615	Paulfromitaly	Italian	L1
post9669020	0.73	ric.nic	Veneto, italian	L1
post9670888	0.735	federicoft	Italian	L1
post9671315	0.7	annapo	Italian	L1
post9671475	0.665	ElFrikiChino	Italian (Mantova)	L1
post9671940	0.65	annapo	Italian	L1
post9674858	0.66	federicoft	Italian	L1
post9674942	0.655	Paulfromitaly	Italian	L1
post9679618	0.64	federicoft	Italian	L1
post9679702	0.69	ric.nic	Veneto, italian	L1
post9681501	0.71	federicoft	Italian	L1
post9682106	0.665	ric.nic	Veneto, italian	L1
post9709806	0.695	annapo	Italian	L1
post9711655	0.7	annapo	Italian	L1
post9718425	0.715	Montesacro	Italiano	L1
post9718660	0.67	vale_new	Italian - Italy	L1
post9720288	0.655	Elianor	Italia - italiano	L1
post9732439	0.75	federicoft	Italian	L1
post15257076	0.67	francisgranada	Hungarian	L2
post15261882	0.73	bearded	Italian	L1
post15262152	0.66	dragonseven	italiano	L1
post15197447	0.72	dragonseven	italiano	L1
post15202352	0.72	dragonseven	italiano	L1
post15219399	0.62	Feainn	Italian & Venetian	L1
post15240607	0.7	bearded	Italian	L1
post15206354	0.63	bearded	Italian	L1
post15198953	0.68	lorenzos	italiano	L1
post15218030	0.585	dragonseven	italiano	L1
post15185075	0.655	dejudicibus	Italian (Italy)	L1
post1732954	0.615	Necsus	Italian (Italy)	L1
post15171600	0.665	dragonseven	italiano	L1
post15155186	0.7	dragonseven	italiano	L1
post15164738	0.69	dragonseven	italiano	L1
post15158101	0.575	flasa	Italiano	L1
post15112780	0.68	Frankisk	Italiano	L1
post15141109	0.73	dragonseven	italiano	L1
post15152629	0.73	dragonseven	italiano	L1
post15150146	0.675	zipp404	Bilingual English|Español	L2
post5116539	0.695	federicoft	Italian	L1
post11303686	0.63	Cosimo Piovasco	Italiano, Italia	L1
post11305389	0.715	francisgranada	Hungarian	L2
post15150734	0.655	Psychodelica	Russian	L2
post15148197	0.66	Sempervirens	italiano	L1
post15150338	0.625	zipp404	Bilingual English|Español	L2
post15150347	0.55	bearded	Italian	L1
post15139359	0.675	Necsus	Italian (Italy)	L1
post15141353	0.61	bearded	Italian	L1
post15142388	0.575	Necsus	Italian (Italy)	L1
post15134321	0.55	Nino83	Italian	L1
post15135090	0.665	francisgranada	Hungarian	L2
post15131807	0.705	Sempervirens	italiano	L1
post15082050	0.685	Nino83	Italian	L1
post15095109	0.58	bearded	Italian	L1
post15114636	0.655	bearded	Italian	L1
post15079158	0.7	Feainn	Italian & Venetian	L1
post15104342	0.645	bearded	Italian	L1
post15023434	0.72	dragonseven	italiano	L1
post15025114	0.75	dragonseven	italiano	L1
post15032006	0.665	mugnozzo	Italian - Italy	L1
post15046938	0.715	dragonseven	italiano	L1
post15091806	0.695	bearded	Italian	L1
post15007157	0.625	turtle87crociato	Italiano	L1
post15010901	0.605	Kotis	Russo	L2
post15053114	0.755	Sempervirens	italiano	L1
post12164908	0.655	violadaprile	italian	L1
post12188599	0.69	Fairy Krystal	Italian	L1
post15001835	0.575	Necsus	Italian (Italy)	L1
post15005874	0.585	Curlen	Italiano	L1
post15006105	0.725	Necsus	Italian (Italy)	L1
post2678773	0.7	Necsus	Italian (Italy)	L1
post15004914	0.675	Sempervirens	italiano	L1
post14990152	0.755	Feainn	Italian & Venetian	L1
post14997203	0.69	Necsus	Italian (Italy)	L1
post14988980	0.67	lettore	russo	L2
post14993090	0.73	dragonseven	italiano	L1
post14994465	0.725	dragonseven	italiano	L1
post14989969	0.745	lettore	russo	L2
post14987651	0.64	ohbice	italiano	L1
post14988703	0.68	lettore	russo	L2
post14974386	0.68	Sempervirens	italiano	L1
post14958042	0.715	JMKNYC	English	L2
post2614351	0.74	_forumuser_	Italian	L1
post2615812	0.765	bubu7	Italiano	L1
post2616630	0.725	SunDraw	Veneto (Italia)	L1
post14938951	0.57	ohbice	italiano	L1
post11718963	0.59	luway	Italian	L1
post14912224	0.615	Curlen	Italiano	L1
post13142124	0.65	ohbice	italiano	L1
post13142233	0.67	VogaVenessian	Italiano	L1
post14903168	0.47	Necsus	Italian (Italy)	L1
post14879912	0.695	dragonseven	italiano	L1
post14844029	0.735	dragonseven	italiano	L1
post14871443	0.73	dragonseven	italiano	L1
post14880193	0.69	dragonseven	italiano	L1
post14880683	0.645	stella_maris_74	Italian - Italy	L1
post14868509	0.535	Uticens678	Italiano	L1
post14852564	0.665	zipp404	Bilingual English|Español	L2
post14854072	0.63	zipp404	Bilingual English|Español	L2
post14854998	0.655	Kotis	Russo	L2
post14843225	0.625	dragonseven	italiano	L1
post12130492	0.67	violadaprile	italian	L1
post14830846	0.605	Nino83	Italian	L1
post14836757	0.63	Necsus	Italian (Italy)	L1
post14825439	0.72	bearded	Italian	L1
post14828206	0.74	giginho	Italiano & Piemontese	L1
post14828992	0.61	dragonseven	italiano	L1
post9286541	0.63	zipp404	Bilingual English|Español	L2
post5992836	0.65	Saoul	Italian	L1
post6031628	0.805	dewill	italiano, français, s.duetsch	L1
post14690470	0.645	dragonseven	italiano	L1
post14795053	0.63	zipp404	Bilingual English|Español	L2
post14788286	0.675	Odysseus54	Italian - Marche	L1
post14789790	0.72	stella_maris_74	Italian - Italy	L1
post14790420	0.63	Anja.Ann	Italian	L1
post14790499	0.66	Odysseus54	Italian - Marche	L1
post14790650	0.735	violapais	italian	L1
post9252383	0.605	laurentius87	Italian	L1
post12474346	0.645	White Goat	Italian	L1
post12526972	0.675	Giorgio Spizzi	Italian	L1
post14697322	0.69	crubsc	Portuguese	L2
post14698065	0.68	crubsc	Portuguese	L2
post14699742	0.55	Nino83	Italian	L1
post14605321	0.705	dragonseven	italiano	L1
post14609963	0.785	dragonseven	italiano	L1
post14705716	0.655	ivanbcn	Italiano - Roma	L1
post14694020	0.64	zipp404	Bilingual English|Español	L2
post14677747	0.775	fedeeffe	Italiano	L1
post14678216	0.745	dragonseven	italiano	L1
post14677037	0.64	dragonseven	italiano	L1
post14640755	0.745	francisgranada	Hungarian	L2
post14647368	0.69	Necsus	Italian (Italy)	L1
post8664905	0.64	ebreoerrante	Italian - Itay & Venetian	L1
post11263604	0.68	Necsus	Italian (Italy)	L1
post14618709	0.665	dragonseven	italiano	L1
post14609675	0.69	dragonseven	italiano	L1
post14605084	0.585	_Marta_	italiano	L1
post3305451	0.47	eva 62	Greece Greek	L2
post3306402	0.67	Necsus	Italian (Italy)	L1
post13259169	0.495	Connie Eyeland	Italiano	L1
post2900679	0.71	SunDraw	Veneto (Italia)	L1
post14524526	0.56	Necsus	Italian (Italy)	L1
post14533066	0.725	dragonseven	italiano	L1
post4436756	0.615	salix	Italy - Italian	L1
post14492976	0.6	chipulukusu	Italian	L1
post14355175	0.77	dragonseven	italiano	L1
post14355841	0.745	Nephelai	Italian	L1
post14357180	0.72	dragonseven	italiano	L1
post14445329	0.66	Re della Strada	Italiano	L1
post14451724	0.74	fedeeffe	Italiano	L1
post14262815	0.68	giuuj	italiano	L1
post14391669	0.555	Nino83	Italian	L1
post14391771	0.505	Nino83	Italian	L1
post14007878	0.37	Nino83	Italian	L1
post14008890	0.52	Nino83	Italian	L1
post14009200	0.48	Nino83	Italian	L1
post14009224	0.64	matoupaschat	Français (Belgique)	L2
post14348412	0.705	dragonseven	italiano	L1
post14357484	0.72	dragonseven	italiano	L1
post14366699	0.73	dragonseven	italiano	L1
post13398167	0.735	Connie Eyeland	Italiano	L1
post14374532	0.675	dragonseven	italiano	L1
post14422091	0.665	Nino83	Italian	L1
post14436101	0.73	Breddy	italiano	L1
post14437447	0.735	Anja.Ann	Italian	L1
post14423090	0.635	Odysseus54	Italian - Marche	L1
post14382889	0.515	Pequod	Italiano - Sud	L1
post14321838	0.68	dragonseven	italiano	L1
post14339327	0.715	dragonseven	italiano	L1
post14336069	0.74	dragonseven	italiano	L1
post14358766	0.58	alsace1961	French/Italian bilingual	L1
post14352351	0.67	dragonseven	italiano	L1
post14322335	0.61	dragonseven	italiano	L1
post14294589	0.58	dragonseven	italiano	L1
post14301623	0.7	Walt Whitman	Italian - Italy	L1
post14305704	0.685	dragonseven	italiano	L1
post14238339	0.725	Don1	Italian	L1
post14270394	0.68	francisgranada	Hungarian	L2
post14261395	0.555	Nino83	Italian	L1
post14261859	0.635	giginho	Italiano & Piemontese	L1
post14257390	0.675	PaolaM.88	italian	L1
post12184645	0.7	Luca1986	Italiano	L1
post12186796	0.665	violadaprile	italian	L1
post14175997	0.695	dragonseven	italiano	L1
post14222053	0.735	Anja.Ann	Italian	L1
post14222265	0.69	ale.ttone	Italian	L1
post14212976	0.675	CaioGiulio	Italiano	L1
post14214557	0.71	Sempervirens	italiano	L1
post14214794	0.605	dragonseven	italiano	L1
post14208275	0.715	dragonseven	italiano	L1
post14216152	0.71	dragonseven	italiano	L1
post14201592	0.555	Nino83	Italian	L1
post14197823	0.51	Nino83	Italian	L1
post14186614	0.575	azaly87	Italiano	L1
post14179505	0.685	CaioGiulio	Italiano	L1
post14173791	0.735	Sempervirens	italiano	L1
post7958993	0.58	zipp404	Bilingual English|Español	L2
post12107324	0.65	violadaprile	italian	L1
post12107600	0.55	francisgranada	Hungarian	L2
post12112048	0.71	violadaprile	italian	L1
post14132506	0.715	Odysseus54	Italian - Marche	L1
post14133253	0.65	telhas	Italiano - Italia	L1
post14083069	0.655	dragonseven	italiano	L1
post14085101	0.75	Sempervirens	italiano	L1
post14087190	0.73	Sempervirens	italiano	L1
post14087343	0.7	francisgranada	Hungarian	L2
post14090779	0.755	dragonseven	italiano	L1
post14052642	0.59	dragonseven	italiano	L1
post14054837	0.605	Odysseus54	Italian - Marche	L1
post14056724	0.695	dragonseven	italiano	L1
post14057671	0.69	Odysseus54	Italian - Marche	L1
post14082944	0.665	dragonseven	italiano	L1
post14050302	0.67	dragonseven	italiano	L1
post14040016	0.665	dragonseven	italiano	L1
post14046582	0.67	dragonseven	italiano	L1
post14035306	0.625	bearded	Italian	L1
post14021313	0.705	Helevorn	Modenese, Italian	L1
post11655208	0.72	Maioneselover	Italiano - Italia	L1
post11656948	0.675	Youngfun	Wu Chinese & Italian	L1
post13438895	0.66	Connie Eyeland	Italiano	L1
post14000178	0.63	dragonseven	italiano	L1
post14001155	0.615	Odysseus54	Italian - Marche	L1
post14024384	0.73	Odysseus54	Italian - Marche	L1
post13988308	0.55	dragonseven	italiano	L1
post13988735	0.715	bearded	Italian	L1
post13989382	0.65	dragonseven	italiano	L1
post13992227	0.685	dragonseven	italiano	L1
post13999985	0.615	dragonseven	italiano	L1
post13991390	0.66	Nino83	Italian	L1
post13991401	0.61	giginho	Italiano & Piemontese	L1
post13292886	0.525	Connie Eyeland	Italiano	L1
post13294944	0.605	Connie Eyeland	Italiano	L1
post13973546	0.765	matoupaschat	Français (Belgique)	L2
post13976354	0.72	bearded	Italian	L1
post11764097	0.635	oirelav	italian	L1
post13965668	0.675	Sempervirens	italiano	L1
post13922002	0.645	dragonseven	italiano	L1
post13922788	0.675	Sempervirens	italiano	L1
post13922794	0.565	Nino83	Italian	L1
post13922825	0.71	marco 1958	italian	L1
post4102961	0.72	SunDraw	Veneto (Italia)	L1
post12758002	0.64	undine	Italian	L1
post13928999	0.715	marco 1958	italian	L1
post13933768	0.62	gnurreo92	italian	L1
post13934733	0.7	matoupaschat	Français (Belgique)	L2
post13933810	0.605	gnurreo92	italian	L1
post13934907	0.605	gnurreo92	italian	L1
post13929181	0.655	marco 1958	italian	L1
post13914830	0.75	dragonseven	italiano	L1
post13529594	0.62	dragonseven	italiano	L1
post13850485	0.525	Paulfromitaly	Italian	L1
post10823004	0.65	ursu-lab	italian, catalan & spanish	L1
post10827814	0.56	francisgranada	Hungarian	L2
post13763612	0.72	dôghen	italiano	L1
post13764270	0.66	dôghen	italiano	L1
post13764748	0.59	dôghen	italiano	L1
post13850677	0.535	MyWordsInProgress	Italiano - Italia	L1
post13815380	0.645	Francesco22	italiano	L1
post13816899	0.69	dôghen	italiano	L1
post2590324	0.725	SunDraw	Veneto (Italia)	L1
post13705652	0.755	francisgranada	Hungarian	L2
post13706301	0.715	dragonseven	italiano	L1
post13708522	0.745	dragonseven	italiano	L1
post13808612	0.72	stella_maris_74	Italian - Italy	L1
post13808033	0.535	Walt Whitman	Italian - Italy	L1
post13805131	0.545	Nino83	Italian	L1
post13788033	0.665	dôghen	italiano	L1
post13781685	0.685	dôghen	italiano	L1
post13765188	0.75	dôghen	italiano	L1
post13637125	0.74	dôghen	italiano	L1
post13758891	0.585	dôghen	italiano	L1
post13757494	0.71	dôghen	italiano	L1
post13758697	0.615	dôghen	italiano	L1
post1732667	0.655	daniele712	Italia	L1
post13608671	0.625	Nino83	Italian	L1
post13735736	0.655	dôghen	italiano	L1
post13737703	0.71	dôghen	italiano	L1
post13741020	0.765	Sempervirens	italiano	L1
post13712541	0.69	dôghen	italiano	L1
post13715855	0.75	dôghen	italiano	L1
post13576450	0.565	gfa	Italian	L1
post13103666	0.68	Connie Eyeland	Italiano	L1
post13688930	0.645	dragonseven	italiano	L1
post13689670	0.49	Nino83	Italian	L1
post13699621	0.58	Nino83	Italian	L1
post11505243	0.7	ABI_666	italiano	L1
post974734	0.72	Broca's Area	Italian / Italy	L1
post13643834	0.74	dôghen	italiano	L1
post13644155	0.71	dragonseven	italiano	L1
post13644916	0.69	dôghen	italiano	L1
post13645738	0.755	dôghen	italiano	L1
post13647575	0.69	dragonseven	italiano	L1
post13640522	0.72	dôghen	italiano	L1
post13625121	0.665	Sempervirens	italiano	L1
post13626560	0.715	dôghen	italiano	L1
post13617648	0.51	robin.at.night	Italian-Italy	L1
post13618223	0.615	dôghen	italiano	L1
post12191067	0.695	violadaprile	italian	L1
post12192012	0.64	violadaprile	italian	L1
post13592854	0.69	dôghen	italiano	L1
post13593252	0.615	Nino83	Italian	L1
post13585656	0.7	Sempervirens	italiano	L1
post13594623	0.675	dôghen	italiano	L1
post13576968	0.705	gfa	Italian	L1
post13517199	0.675	Connie Eyeland	Italiano	L1
post13561379	0.71	Connie Eyeland	Italiano	L1
post13556325	0.625	Rob625	English - England	L2
post13515363	0.74	Connie Eyeland	Italiano	L1
post13518129	0.705	chipulukusu	Italian	L1
post13556445	0.62	EugeneIt	ucraino	L2
post13553051	0.595	chipulukusu	Italian	L1
post13487383	0.68	Passante	italian	L1
post13501340	0.64	ohbice	italiano	L1
post13502148	0.66	Passante	italian	L1
post13520681	0.7	dragonseven	italiano	L1
post13521072	0.68	ohbice	italiano	L1
post13547317	0.63	chipulukusu	Italian	L1
post13528661	0.565	Connie Eyeland	Italiano	L1
post13515392	0.605	chipulukusu	Italian	L1
post13517649	0.565	Passante	italian	L1
post13518017	0.62	chipulukusu	Italian	L1
post13513430	0.75	Connie Eyeland	Italiano	L1
post13514408	0.705	Connie Eyeland	Italiano	L1
post13457995	0.675	Connie Eyeland	Italiano	L1
post13513833	0.67	Connie Eyeland	Italiano	L1
post13501966	0.705	Connie Eyeland	Italiano	L1
post13461594	0.64	Connie Eyeland	Italiano	L1
post13483904	0.53	soop	italiano	L1
post13469951	0.62	dragonseven	italiano	L1
post13470685	0.62	stella_maris_74	Italian - Italy	L1
post13471995	0.66	chipulukusu	Italian	L1
post13462486	0.72	Connie Eyeland	Italiano	L1
post13468630	0.71	Connie Eyeland	Italiano	L1
post13448712	0.54	Connie Eyeland	Italiano	L1
post13450588	0.66	Connie Eyeland	Italiano	L1
post13449780	0.56	rebusX	Italian	L1
post2977414	0.765	SunDraw	Veneto (Italia)	L1
post13383331	0.69	francisgranada	Hungarian	L2
post13383688	0.705	Connie Eyeland	Italiano	L1
post13446711	0.69	Connie Eyeland	Italiano	L1
post13440929	0.725	Connie Eyeland	Italiano	L1
post13438161	0.665	Connie Eyeland	Italiano	L1
post13428522	0.62	Passante	italian	L1
post13429094	0.65	Ёж!	Русский	L2
post13430834	0.67	francisgranada	Hungarian	L2
post13431624	0.715	Ёж!	Русский	L2
post13436081	0.625	Connie Eyeland	Italiano	L1
post13438700	0.59	Connie Eyeland	Italiano	L1
post13431849	0.755	Lorenc	Italian	L1
post13407921	0.69	Connie Eyeland	Italiano	L1
post2451856	0.48	SunDraw	Veneto (Italia)	L1
post2457057	0.575	SunDraw	Veneto (Italia)	L1
post2466290	0.505	SunDraw	Veneto (Italia)	L1
post2466590	0.6	vikgigio	Italian, Italy	L1
post2483564	0.73	SunDraw	Veneto (Italia)	L1
post13419114	0.685	Connie Eyeland	Italiano	L1
post1576216	0.77	sabrinita85	Italian	L1
post1577712	0.755	daniele712	Italia	L1
post1609609	0.745	Saoul	Italian	L1
post1610538	0.72	Saoul	Italian	L1
post3113853	0.74	SunDraw	Veneto (Italia)	L1
post13398397	0.735	Connie Eyeland	Italiano	L1
post13399081	0.665	Sempervirens	italiano	L1
post13398869	0.745	dragonseven	italiano	L1
post13408547	0.735	Connie Eyeland	Italiano	L1
post13396126	0.66	Connie Eyeland	Italiano	L1
post13393986	0.615	dragonseven	italiano	L1
post13395733	0.64	Sempervirens	italiano	L1
post13401432	0.69	dragonseven	italiano	L1
post13402438	0.64	ohbice	italiano	L1
post13402573	0.665	ursu-lab	italian, catalan & spanish	L1
post13383552	0.675	Connie Eyeland	Italiano	L1
post13396097	0.7	Connie Eyeland	Italiano	L1
post13398296	0.7	Connie Eyeland	Italiano	L1
post2047947	0.53	Necsus	Italian (Italy)	L1
post2047948	0.55	Necsus	Italian (Italy)	L1
post2049495	0.7	pizzi	Italian, Italy	L1
post2127107	0.53	Necsus	Italian (Italy)	L1
post2127120	0.535	Necsus	Italian (Italy)	L1
post4427583	0.73	Necsus	Italian (Italy)	L1
post4427605	0.635	Necsus	Italian (Italy)	L1
post4427625	0.615	Necsus	Italian (Italy)	L1
post4428396	0.67	SunDraw	Veneto (Italia)	L1
post4433062	0.675	SunDraw	Veneto (Italia)	L1
post4441708	0.655	Juri	italian/Slovenia	L1
post13387260	0.66	Connie Eyeland	Italiano	L1
post13384054	0.515	Connie Eyeland	Italiano	L1
post13375397	0.6	Connie Eyeland	Italiano	L1
post13352383	0.57	Anaiss	Italiano - Veneto	L1
post13331011	0.66	Connie Eyeland	Italiano	L1
post13330596	0.62	Connie Eyeland	Italiano	L1
post13347080	0.71	Connie Eyeland	Italiano	L1
post13325559	0.74	Connie Eyeland	Italiano	L1
post13336544	0.75	Federico García Lorca	Italiano	L1
post13330301	0.6	Connie Eyeland	Italiano	L1
post13331833	0.79	francisgranada	Hungarian	L2
post13334073	0.655	Connie Eyeland	Italiano	L1
post13331719	0.605	Connie Eyeland	Italiano	L1
post13323864	0.705	Connie Eyeland	Italiano	L1
post13322266	0.725	Connie Eyeland	Italiano	L1
post13323519	0.64	Connie Eyeland	Italiano	L1
post13142137	0.685	SunDraw	Veneto (Italia)	L1
post13269108	0.53	Connie Eyeland	Italiano	L1
post13249764	0.555	Connie Eyeland	Italiano	L1
post13225203	0.74	violapais	italian	L1
post13225683	0.715	violapais	italian	L1
post13224836	0.72	violapais	italian	L1
post13222770	0.62	Connie Eyeland	Italiano	L1
post6569518	0.635	franz rod	Italiano	L1
post13213051	0.73	Connie Eyeland	Italiano	L1
post13202139	0.685	Chichittu	italiano	L1
post13204492	0.615	Connie Eyeland	Italiano	L1
post13207501	0.645	Connie Eyeland	Italiano	L1
post13202319	0.69	Connie Eyeland	Italiano	L1
post13198610	0.63	Connie Eyeland	Italiano	L1
post13198884	0.54	Connie Eyeland	Italiano	L1
post2161726	0.63	vikgigio	Italian, Italy	L1
post13190847	0.61	Connie Eyeland	Italiano	L1
post13186141	0.59	Connie Eyeland	Italiano	L1
post13184919	0.645	Sandhinet	Italiano	L1
post13172608	0.64	Connie Eyeland	Italiano	L1
post13162984	0.57	Connie Eyeland	Italiano	L1
post13147813	0.6	Connie Eyeland	Italiano	L1
post13139613	0.655	Connie Eyeland	Italiano	L1
post2788753	0.74	MünchnerFax	Italian, Italy	L1
post2790689	0.76	SunDraw	Veneto (Italia)	L1
post2792139	0.67	itka	français	L2
post2802641	0.655	Annadina	Italy-Italian	L1
post6177700	0.615	Hermocrates	Italian & British English (bilingual)	L1
post6178647	0.65	mammut68	Italy italian	L1
post6182112	0.655	pask46	Italy-italian	L1
post13121942	0.73	Connie Eyeland	Italiano	L1
post13127987	0.61	Connie Eyeland	Italiano	L1
post13124501	0.7	Sempervirens	italiano	L1
post13035610	0.725	Connie Eyeland	Italiano	L1
post13118560	0.635	Connie Eyeland	Italiano	L1
post13102607	0.585	Connie Eyeland	Italiano	L1
post13104679	0.78	Connie Eyeland	Italiano	L1
post13114027	0.57	Connie Eyeland	Italiano	L1
post13106376	0.735	Connie Eyeland	Italiano	L1
post13109241	0.655	curiosone	AE - hillbilly ;)	L2
post13095259	0.575	Connie Eyeland	Italiano	L1
post13107233	0.63	Connie Eyeland	Italiano	L1
post13056337	0.645	Connie Eyeland	Italiano	L1
post13094704	0.61	Connie Eyeland	Italiano	L1
post1814269	0.69	uccellino	spagnolo	L2
post2491242	0.62	nicaldo	german-english bilingual	L2
post13091644	0.595	ohbice	italiano	L1
post7799862	0.66	zipp404	Bilingual English|Español	L2
post13087081	0.68	Connie Eyeland	Italiano	L1
post13081315	0.675	Connie Eyeland	Italiano	L1
post13073698	0.675	Connie Eyeland	Italiano	L1
post13059081	0.63	Sempervirens	italiano	L1
post13066720	0.56	Connie Eyeland	Italiano	L1
post13070156	0.6	Connie Eyeland	Italiano	L1
post13069965	0.67	Connie Eyeland	Italiano	L1
post13067204	0.67	Connie Eyeland	Italiano	L1
post13065624	0.69	Connie Eyeland	Italiano	L1
post13065602	0.595	Connie Eyeland	Italiano	L1
post13030500	0.585	Connie Eyeland	Italiano	L1
post13064733	0.575	Connie Eyeland	Italiano	L1
post12962539	0.58	Connie Eyeland	Italiano	L1
post12964409	0.72	Connie Eyeland	Italiano	L1
post13040062	0.655	Connie Eyeland	Italiano	L1
post13013612	0.61	Connie Eyeland	Italiano	L1
post13013805	0.65	elemika	Russian	L2
post13049850	0.735	Connie Eyeland	Italiano	L1
post13038294	0.625	Connie Eyeland	Italiano	L1
post13038541	0.615	Connie Eyeland	Italiano	L1
post13039886	0.615	Connie Eyeland	Italiano	L1
post13036025	0.685	Connie Eyeland	Italiano	L1
post13013439	0.675	Connie Eyeland	Italiano	L1
post13025700	0.565	Connie Eyeland	Italiano	L1
post13024101	0.71	Connie Eyeland	Italiano	L1
post13012627	0.69	Connie Eyeland	Italiano	L1
post13016095	0.645	Connie Eyeland	Italiano	L1
post12994289	0.6	Connie Eyeland	Italiano	L1
post13001263	0.63	Connie Eyeland	Italiano	L1
post12984468	0.565	Connie Eyeland	Italiano	L1
post12984603	0.63	Connie Eyeland	Italiano	L1
post12984743	0.715	Connie Eyeland	Italiano	L1
post12984992	0.685	Connie Eyeland	Italiano	L1
post12987898	0.7	Anja.Ann	Italian	L1
post12974931	0.675	Connie Eyeland	Italiano	L1
post12959222	0.59	Connie Eyeland	Italiano	L1
post1373013	0.725	Necsus	Italian (Italy)	L1
post2938911	0.63	alsmich	Spain, Spanish	L2
post12879067	0.635	Kibichan	Italian	L1
post11971980	0.705	idialegre	USA English	L2
post11976238	0.605	Youngfun	Wu Chinese & Italian	L1
post11997208	0.69	violadaprile	italian	L1
post12862274	0.625	Connie Eyeland	Italiano	L1
post12863153	0.785	Connie Eyeland	Italiano	L1
post12850206	0.63	hteamm	Italian	L1
post12847144	0.605	utsubo	Italiano	L1
post12831876	0.625	elenasusu	chinese	L2
post12798691	0.72	Giorgio Spizzi	Italian	L1
post9978599	0.65	annapo	Italian	L1
post12793045	0.72	Youngfun	Wu Chinese & Italian	L1
post12795307	0.705	Connie Eyeland	Italiano	L1
post12795309	0.71	Youngfun	Wu Chinese & Italian	L1
post12795372	0.71	Connie Eyeland	Italiano	L1
post12795616	0.65	Connie Eyeland	Italiano	L1
post12795744	0.67	Connie Eyeland	Italiano	L1
post12796108	0.685	Connie Eyeland	Italiano	L1
post12746923	0.61	Sempervirens	italiano	L1
post12753916	0.63	Connie Eyeland	Italiano	L1
post12792978	0.66	Connie Eyeland	Italiano	L1
post12784983	0.76	Connie Eyeland	Italiano	L1
post12779845	0.65	elenasusu	chinese	L2
post12776242	0.74	Connie Eyeland	Italiano	L1
post12763910	0.67	Connie Eyeland	Italiano	L1
post12766175	0.7	Connie Eyeland	Italiano	L1
post12760895	0.54	Connie Eyeland	Italiano	L1
post12763380	0.665	Connie Eyeland	Italiano	L1
post12766308	0.705	Connie Eyeland	Italiano	L1
post12725127	0.6	Necsus	Italian (Italy)	L1
post9389742	0.685	giovannino	Italian, Neapolitan	L1
post12707357	0.69	Youngfun	Wu Chinese & Italian	L1
post3667190	0.655	Necsus	Italian (Italy)	L1
post9136936	0.555	ursu-lab	italian, catalan & spanish	L1
post12687468	0.49	Anja.Ann	Italian	L1
post12684944	0.745	Anja.Ann	Italian	L1
post12480334	0.665	francisgranada	Hungarian	L2
post12481154	0.615	Sempervirens	italiano	L1
post12670024	0.605	Giorgio Spizzi	Italian	L1
post12666574	0.615	Giorgio Spizzi	Italian	L1
post12660702	0.675	Giorgio Spizzi	Italian	L1
post12655329	0.705	Giorgio Spizzi	Italian	L1
post11428538	0.635	Explorer41	Russian	L2
post11433659	0.745	ursu-lab	italian, catalan & spanish	L1
post11437560	0.725	ursu-lab	italian, catalan & spanish	L1
post11439602	0.65	Meruzio	Italiano	L1
post11441444	0.725	francisgranada	Hungarian	L2
post12645883	0.645	violapais	italian	L1
post12635932	0.76	Sempervirens	italiano	L1
